x1,x2,x3,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
2.11346,2.46922,5.59294,7.58906,0.0495744202406952,5832000000,gaussian,0.0247872101203476,,
6.19542,5.59294,2.75738,1.5566200000000001,0.02245199587714985,5832000000,ball,,,
8.24034,2.75738,3.24526,6.03274,0.04419986622853106,5832000000,gaussian,0.02209993311426553,,
7.31718,3.24526,8.31402,3.79198,0.03504262811441089,5832000000,shell,,0.028034102491528712,0.03504262811441089
5.51986,8.31402,9.56254,6.499460000000001,0.04587776879353337,5832000000,ball,,,
9.04822,9.56254,8.25658,9.81742,0.05638483790120977,5832000000,gaussian,0.028192418950604883,,
5.02594,8.25658,0.36366,2.43434,0.028077230566525346,5832000000,ball,,,
6.04838,0.36366,1.79082,9.35518,0.055041432056575,5832000000,gaussian,0.0275207160282875,,
4.30226,1.79082,3.99614,4.14586,0.03664130787475131,5832000000,ball,,,
6.25302,3.99614,5.08378,5.15022,0.04083913560075756,5832000000,ball,,,
7.71554,5.08378,0.93806,2.17994,0.02656965534771639,5832000000,gaussian,0.013284827673858196,,
0.98758,0.93806,3.77962,10.00638,0.056924882978918866,5832000000,shell,,0.0455399063831351,0.056924882978918866
4.30066,3.77962,8.65374,8.76826,0.0532868883107627,5832000000,gaussian,0.02664344415538135,,
3.48982,8.65374,8.75898,8.03502,0.051010212389531004,5832000000,gaussian,0.025505106194765502,,
5.66914,8.75898,8.00846,4.22954,0.03700924445278069,5832000000,ball,,,
6.85478,8.00846,4.36042,9.66558,0.05594710395230049,5832000000,shell,,0.044757683161840395,0.05594710395230049
6.95506,4.36042,1.69534,10.20666,0.05749174289461438,5832000000,ball,,,
7.63862,1.69534,1.60218,2.15182,0.026397732314936345,5832000000,gaussian,0.013198866157468172,,
0.64674,1.60218,8.21486,3.94314,0.03573425639464533,5832000000,ball,,,
3.16998,8.21486,0.81322,5.05278,0.04045096115974925,5832000000,ball,,,
3.30546,0.81322,5.68094,3.9010599999999998,0.035543072362308976,5832000000,shell,,0.028434457889847182,0.035543072362308976
4.77942,5.68094,4.73338,2.38062,0.027765704011279747,5832000000,gaussian,0.013882852005639873,,
2.80834,4.73338,5.79726,9.080739999999999,0.05422808539777175,5832000000,ball,,,
6.25318,5.79726,5.61802,7.68798,0.04989646440130659,5832000000,ball,,,
7.99186,5.61802,3.57054,4.89146,0.03979998459291869,5832000000,gaussian,0.019899992296459345,,
8.19222,3.57054,0.07258,2.8014200000000002,0.030119847119485475,5832000000,shell,,0.02409587769558838,0.030119847119485475
6.71394,0.07258,6.59566,5.80234,0.04334761800323262,5832000000,gaussian,0.02167380900161631,,
1.22438,6.59566,4.45482,5.89118,0.04367820647503857,5832000000,shell,,0.03494256518003085,0.04367820647503857
3.25426,4.45482,4.72414,1.81786,0.024262964765051902,5832000000,shell,,0.019410371812041523,0.024262964765051902
6.35702,4.72414,2.33978,4.69422,0.03898929392884721,5832000000,gaussian,0.019494646964423604,,
7.32354,2.33978,2.05006,4.66794,0.03888000242243793,5832000000,shell,,0.031104001937950345,0.03888000242243793
4.00358,2.05006,4.20362,6.78238,0.04686565703621811,5832000000,ball,,,
2.93266,4.20362,0.90174,10.920259999999999,0.059467562821984385,5832000000,ball,,,
0.95382,0.90174,1.05498,4.53902,0.038339345875543634,5832000000,ball,,,
5.99714,1.05498,3.20046,6.6375399999999996,0.046362540572027884,5832000000,ball,,,
3.31078,3.20046,0.94442,8.28158,0.0517869401689213,5832000000,ball,,,
6.46706,0.94442,2.26334,10.03866,0.0570166272292193,5832000000,gaussian,0.02850831361460965,,
4.86262,2.26334,2.53818,2.01582,0.025549918880583146,5832000000,ball,,,
6.49474,2.53818,4.68686,9.07114,0.05419941332467183,5832000000,gaussian,0.027099706662335916,,
2.66598,4.68686,7.95722,1.10878,0.018949002040068805,5832000000,gaussian,0.009474501020034403,,
2.89746,7.95722,3.36894,2.61306,0.029089639668726724,5832000000,ball,,,
0.16342,3.36894,1.90938,8.00462,0.05091362395589149,5832000000,shell,,0.040730899164713195,0.05091362395589149
0.97634,1.90938,8.74926,1.72874,0.023660749149892066,5832000000,gaussian,0.011830374574946033,,
2.38918,8.74926,3.72202,10.78398,0.059095333461161685,5832000000,ball,,,
4.86386,3.72202,9.17854,1.6834600000000002,0.023348826155042496,5832000000,gaussian,0.011674413077521248,,
6.13622,9.17854,5.08858,2.58542,0.028935380837124478,5832000000,ball,,,
6.00194,5.08858,9.22766,2.77034,0.02995230069986627,5832000000,ball,,,
1.60038,9.22766,9.91882,9.62718,0.055835858334692706,5832000000,gaussian,0.027917929167346353,,
2.60626,9.91882,1.05214,3.88986,0.035492013349315926,5832000000,gaussian,0.017746006674657963,,
7.26102,1.05214,0.79578,3.03822,0.03136701993091866,5832000000,ball,,,
8.53154,0.79578,5.56206,4.75594,0.03924477416278988,5832000000,ball,,,
