x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
5.28365,6.17305,8.98235,17.47265,0.9273236287518358,93312000,gaussian,0.5,0.4636618143759179,0.2,,
5.48855,8.98235,6.89345,2.39155,0.3430770521394138,93312000,gaussian,0.5,0.1715385260697069,0.2,,
0.60085,6.89345,8.11315,3.58185,0.41986109544759853,93312000,ball,0.5,,0.2,,
3.29295,8.11315,0.78505,7.9799500000000005,0.626688928660155,93312000,shell,0.5,,0.2,0.501351142928124,0.626688928660155
3.79965,0.78505,3.90635,9.74865,0.692666487989776,93312000,shell,0.5,,0.2,0.5541331903918209,0.692666487989776
2.62055,3.90635,0.64145,3.04355,0.38702779676986787,93312000,shell,0.5,,0.2,0.30962223741589434,0.38702779676986787
7.56485,0.64145,0.90915,9.58585,0.6868584597912715,93312000,ball,0.5,,0.2,,
0.12095,0.90915,9.47705,6.88795,0.5822331518956911,93312000,ball,0.5,,0.2,,
5.75565,9.47705,4.99035,3.86465,0.4361210223047639,93312000,shell,0.5,,0.2,0.34889681784381116,0.4361210223047639
0.63255,4.99035,2.70945,1.37555,0.2601897164708757,93312000,ball,0.5,,0.2,,
4.28885,2.70945,2.34515,8.949850000000001,0.6636816583243018,93312000,gaussian,0.5,0.3318408291621509,0.2,,
2.46895,2.34515,9.44905,8.51595,0.6473937296104438,93312000,gaussian,0.5,0.3236968648052219,0.2,,
0.75165,9.44905,6.63435,5.42065,0.516508675601501,93312000,shell,0.5,,0.2,0.4132069404812009,0.516508675601501
8.72455,6.63435,1.89745,8.58755,0.6501095961040396,93312000,shell,0.5,,0.2,0.5200876768832318,0.6501095961040396
9.17285,1.89745,0.02115,4.07385,0.4477694445438071,93312000,gaussian,0.5,0.22388472227190356,0.2,,
7.13695,0.02115,5.90105,7.66395,0.614155391295218,93312000,ball,0.5,,0.2,,
2.38765,5.90105,9.23835,4.01665,0.44461481765551353,93312000,ball,0.5,,0.2,,
4.09655,9.23835,9.00545,3.87955,0.4369609369009438,93312000,gaussian,0.5,0.2184804684504719,0.2,,
6.61685,9.00545,5.53715,3.35785,0.4065206235736375,93312000,shell,0.5,,0.2,0.32521649885891,0.4065206235736375
2.92495,5.53715,2.03305,1.13195,0.2360291047634962,93312000,gaussian,0.5,0.1180145523817481,0.2,,
