x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
4.22692,4.93844,1.18588,5.51476,6.49052,14.17812,0.26333457211396866,125000000000,shell,,0.21066765769117493,0.26333457211396866
2.39084,1.18588,5.51476,6.49052,6.62804,2.1132400000000002,0.10166535160155933,125000000000,gaussian,0.050832675800779666,,
6.48068,5.51476,6.49052,6.62804,9.12508,1.06548,0.07218903007460066,125000000000,gaussian,0.03609451503730033,,
4.63436,6.49052,6.62804,9.12508,6.51316,6.58396,0.17944945659437533,125000000000,gaussian,0.08972472829718767,,
1.03972,6.62804,9.12508,6.51316,0.72732,1.99892,0.09887722339458932,125000000000,gaussian,0.04943861169729466,,
8.09644,9.12508,6.51316,0.72732,3.58164,8.63484,0.20550656635629908,125000000000,gaussian,0.10275328317814954,,
0.05188,6.51316,0.72732,3.58164,7.99228,3.8686800000000003,0.13755613346762066,125000000000,shell,,0.11004490677409653,0.13755613346762066
2.09676,0.72732,3.58164,7.99228,0.16756,7.71036,0.1941940340916792,125000000000,ball,,,
8.60452,3.58164,7.99228,0.16756,1.87612,7.29172,0.188848503400625,125000000000,ball,,,
2.50604,7.99228,0.16756,1.87612,7.55924,9.30044,0.2132800841194954,125000000000,shell,,0.17062406729559632,0.2132800841194954
5.43108,0.16756,1.87612,7.55924,7.30748,3.35988,0.12819185705158062,125000000000,shell,,0.1025534856412645,0.12819185705158062
1.97516,1.87612,7.55924,7.30748,7.51796,9.01276,0.20995559813584724,125000000000,ball,,,
8.60132,7.55924,7.30748,7.51796,6.01692,6.53652,0.17880178613937409,125000000000,gaussian,0.08940089306968704,,
6.97964,7.30748,7.51796,6.01692,8.72084,5.07004,0.15747232821618473,125000000000,shell,,0.1259778625729478,0.15747232821618473
1.33828,7.51796,6.01692,8.72084,3.39068,7.45908,0.19100343964784985,125000000000,ball,,,
3.70956,6.01692,8.72084,3.39068,3.20436,8.33116,0.20186047612517458,125000000000,gaussian,0.10093023806258729,,
3.91012,8.72084,3.39068,3.20436,6.42972,9.413319999999999,0.21457047714214306,125000000000,ball,,,
5.27724,3.39068,3.20436,6.42972,1.62644,3.30364,0.12711444734410357,125000000000,shell,,0.10169155787528286,0.12711444734410357
1.29348,3.20436,6.42972,1.62644,1.36188,6.88628,0.18352316669711294,125000000000,shell,,0.14681853335769035,0.18352316669711294
6.33996,6.42972,1.62644,1.36188,9.46676,9.10556,0.21103373524692906,125000000000,gaussian,0.10551686762346453,,
6.61092,1.62644,1.36188,9.46676,1.59452,6.8021199999999995,0.18239826390947433,125000000000,ball,,,
9.55884,1.36188,9.46676,1.59452,1.23604,3.76124,0.13563259741592448,125000000000,ball,,,
5.61668,9.46676,1.59452,1.23604,7.14108,7.16148,0.18715435930129376,125000000000,ball,,,
2.50636,1.59452,1.23604,7.14108,0.14516,4.37596,0.14629693497893392,125000000000,gaussian,0.07314846748946696,,
5.98372,1.23604,7.14108,0.14516,3.19132,8.78292,0.2072612051879062,125000000000,gaussian,0.1036306025939531,,
6.38444,7.14108,0.14516,3.19132,8.90964,4.6028400000000005,0.15004153376732315,125000000000,shell,,0.12003322701385853,0.15004153376732315
3.42788,0.14516,3.19132,8.90964,9.44828,10.60468,0.22774420743977947,125000000000,shell,,0.1821953659518236,0.22774420743977947
2.44876,3.19132,8.90964,9.44828,4.67956,10.78236,0.22964419391514682,125000000000,shell,,0.18371535513211745,0.22964419391514682
6.50852,8.90964,9.44828,4.67956,4.10012,2.63572,0.1135398174718524,125000000000,gaussian,0.0567699087359262,,
2.71404,9.44828,4.67956,4.10012,8.40724,8.38844,0.20255322250154284,125000000000,shell,,0.16204257800123428,0.20255322250154284
4.64708,4.67956,4.10012,8.40724,1.80348,8.33588,0.20191764982826496,125000000000,ball,,,
8.00716,4.10012,8.40724,1.80348,2.10996,2.56476,0.11200100549647007,125000000000,shell,,0.08960080439717606,0.11200100549647007
5.86532,8.40724,1.80348,2.10996,6.40092,10.84052,0.23026271082776273,125000000000,ball,,,
1.90764,1.80348,2.10996,6.40092,1.88884,8.07804,0.1987703284532643,125000000000,shell,,0.15901626276261147,0.1987703284532643
1.99428,2.10996,6.40092,1.88884,4.52668,2.27508,0.10548650222281121,125000000000,ball,,,
6.62156,6.40092,1.88884,4.52668,5.07636,5.56316,0.16495266294131597,125000000000,ball,,,
2.93412,1.88884,4.52668,5.07636,9.37372,9.07732,0.2107062309179493,125000000000,shell,,0.16856498473435944,0.2107062309179493
9.72524,4.52668,5.07636,9.37372,5.91444,3.0316400000000003,0.12176917677631988,125000000000,shell,,0.0974153414210559,0.12176917677631988
2.98948,5.07636,9.37372,5.91444,6.73788,7.1422799999999995,0.1869033095606239,125000000000,shell,,0.14952264764849912,0.1869033095606239
5.33196,9.37372,5.91444,6.73788,3.81876,1.21756,0.0771691544508428,125000000000,shell,,0.06173532356067424,0.0771691544508428
5.79492,5.91444,6.73788,3.81876,7.49852,4.22612,0.14377039568274497,125000000000,gaussian,0.07188519784137248,,
0.32684,6.73788,3.81876,7.49852,7.44404,5.00924,0.1565252750561663,125000000000,ball,,,
1.95268,3.81876,7.49852,7.44404,8.35708,2.45748,0.10963356884848297,125000000000,shell,,0.08770685507878638,0.10963356884848297
4.77836,7.49852,7.44404,8.35708,0.17716,10.56796,0.22734956945288765,125000000000,ball,,,
9.72772,7.44404,8.35708,0.17716,8.45532,2.3669200000000004,0.10759456780365147,125000000000,ball,,,
2.27244,8.35708,0.17716,8.45532,9.83764,4.17084,0.14282700213221314,125000000000,ball,,,
2.00388,0.17716,8.45532,9.83764,2.10428,4.54068,0.14902495657197623,125000000000,ball,,,
3.20076,8.45532,9.83764,2.10428,1.59156,8.25436,0.2009279062211836,125000000000,shell,,0.16074232497694688,0.2009279062211836
5.21252,9.83764,2.10428,1.59156,1.12412,6.77972,0.18209768921186142,125000000000,shell,,0.14567815136948914,0.18209768921186142
4.52204,2.10428,1.59156,1.12412,8.85524,5.07644,0.15757168690497753,125000000000,gaussian,0.07878584345248876,,
7.06308,1.59156,1.12412,8.85524,5.49948,8.51188,0.20403811462363416,125000000000,ball,,,
0.43916,1.12412,8.85524,5.49948,5.10196,6.5167600000000006,0.17853132131182148,125000000000,gaussian,0.08926566065591074,,
5.92932,8.85524,5.49948,5.10196,3.58492,5.94452,0.17051278662638059,125000000000,ball,,,
2.43564,5.49948,5.10196,3.58492,8.65684,2.68604,0.1146185192673601,125000000000,shell,,0.09169481541388808,0.1146185192673601
3.85028,5.10196,3.58492,8.65684,2.86268,10.291080000000001,0.22435152856600984,125000000000,ball,,,
1.93356,3.58492,8.65684,2.86268,1.34836,9.19516,0.21206949440179576,125000000000,gaussian,0.10603474720089788,,
6.75812,8.65684,2.86268,1.34836,1.11772,1.54132,0.08682503410900658,125000000000,shell,,0.06946002728720527,0.08682503410900658
3.77324,2.86268,1.34836,1.11772,7.80244,8.359639999999999,0.20220521092349347,125000000000,gaussian,0.10110260546174674,,
3.88548,1.34836,1.11772,7.80244,7.31388,8.598279999999999,0.20507104642684787,125000000000,gaussian,0.10253552321342393,,
2.72396,1.11772,7.80244,7.31388,8.57076,5.72956,0.1674014407884447,125000000000,ball,,,
1.77892,7.80244,7.31388,8.57076,4.20252,6.45012,0.17761615034448686,125000000000,gaussian,0.08880807517224343,,
4.69484,7.31388,8.57076,4.20252,5.25204,5.85724,0.1692563867779396,125000000000,shell,,0.1354051094223517,0.1692563867779396
