x1,x2,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
3.17019,3.70383,10.88359,0.014468157433531182,27648000000,shell,,0.011574525946824947,0.014468157433531182
9.29313,3.38941,1.83493,0.005940689993980897,27648000000,shell,,0.0047525519951847174,0.005940689993980897
2.36051,4.13607,8.549109999999999,0.012822939461682486,27648000000,shell,,0.01025835156934599,0.012822939461682486
5.97577,4.86789,5.18797,0.009989088650695093,27648000000,shell,,0.007991270920556076,0.009989088650695093
8.27979,2.47103,4.2491900000000005,0.009040245297179492,27648000000,gaussian,0.004520122648589746,,
3.57233,4.34381,4.2261299999999995,0.00901568159664852,27648000000,shell,,0.007212545277318816,0.00901568159664852
2.53891,2.38487,8.15151,0.01252120633284178,27648000000,ball,,,
4.07257,0.54549,8.53277,0.012810679293999445,27648000000,gaussian,0.006405339646999722,,
1.45339,7.68623,10.71879,0.014358200730921696,27648000000,shell,,0.011486560584737357,0.014358200730921696
4.37953,0.99421,7.22533,0.011788430380472835,27648000000,shell,,0.009430744304378269,0.011788430380472835
6.57331,7.62567,7.76991,0.012224613399055458,27648000000,shell,,0.009779690719244366,0.012224613399055458
1.48137,1.40709,9.50957,0.013524075268733397,27648000000,gaussian,0.006762037634366698,,
6.45099,5.66943,7.6523900000000005,0.012131812431731675,27648000000,ball,,,
5.23473,7.98061,1.55253,0.00546445859800024,27648000000,gaussian,0.00273222929900012,,
3.50371,3.13847,10.84431,0.014442025296843249,27648000000,shell,,0.0115536202374746,0.014442025296843249
0.28217,2.01269,8.998370000000001,0.013155551611637319,27648000000,ball,,,
5.43259,1.54063,4.80999,0.009618320093448825,27648000000,gaussian,0.004809160046724412,,
6.45793,7.54301,2.72773,0.0072431558416016905,27648000000,gaussian,0.0036215779208008453,,
5.97011,7.40327,10.41471,0.014153072457808996,27648000000,gaussian,0.007076536228904498,,
9.75497,7.32229,7.07917,0.011668588117064407,27648000000,ball,,,
4.95819,1.21983,10.35159,0.014110118808069647,27648000000,ball,,,
7.16913,3.52141,3.07093,0.007685322523785797,27648000000,shell,,0.006148258019028638,0.007685322523785797
4.21251,2.10007,3.12111,0.007747858435704073,27648000000,gaussian,0.0038739292178520367,,
4.37977,8.69589,1.03197,0.004455133019033809,27648000000,gaussian,0.0022275665095169046,,
1.98779,3.42703,6.83719,0.011467426461200138,27648000000,ball,,,
7.28833,5.35581,3.70213,0.008438261342013352,27648000000,ball,,,
0.07091,0.10887,3.20351,0.007849467242158058,27648000000,ball,,,
1.83657,9.89349,3.33677,0.008011065368292736,27648000000,shell,,0.006408852294634189,0.008011065368292736
9.88139,1.68223,7.226789999999999,0.01178962134607541,27648000000,gaussian,0.005894810673037705,,
9.53553,2.08621,6.54133,0.01121657252942117,27648000000,gaussian,0.005608286264710585,,
0.98531,3.50967,6.50191,0.011182724256461381,27648000000,ball,,,
1.00537,3.07509,9.67357,0.013640193419068965,27648000000,ball,,,
4.39899,6.30543,10.88039,0.014466030308775605,27648000000,ball,,,
1.43073,6.35261,6.30853,0.011015170547539973,27648000000,shell,,0.008812136438031979,0.011015170547539973
3.99571,1.58247,4.45631,0.009257950122334869,27648000000,ball,,,
9.96617,4.80069,6.92237,0.011538637871138274,27648000000,gaussian,0.005769318935569137,,
9.70059,6.41663,9.55799,0.013558461906669272,27648000000,gaussian,0.006779230953334636,,
7.29393,8.39501,2.52373,0.006967044500548123,27648000000,ball,,,
9.74211,8.80727,8.10671,0.012486751188807616,27648000000,gaussian,0.006243375594403808,,
3.99897,2.03029,1.16317,0.004729864895055892,27648000000,ball,,,
4.34619,1.93583,3.41959,0.008109874966721648,27648000000,shell,,0.006487899973377319,0.008109874966721648
0.24513,0.05341,1.50693,0.005383611086816432,27648000000,shell,,0.004306888869453146,0.005383611086816432
6.46451,2.86407,2.0931100000000002,0.006344876390173695,27648000000,ball,,,
