x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
4.22692,4.93844,1.18588,14.17812,1.1356470718781078,45000000,gaussian,0.5,0.5678235359390539,0.2,,
2.39084,1.18588,5.51476,2.1132400000000002,0.43843828757813436,45000000,gaussian,0.5,0.21921914378906718,0.2,,
6.48068,5.51476,6.49052,1.06548,0.31131977836339775,45000000,shell,0.5,,0.2,0.24905582269071821,0.31131977836339775
4.63436,6.49052,6.62804,6.58396,0.7738871819812594,45000000,gaussian,0.5,0.3869435909906297,0.2,,
1.03972,6.62804,9.12508,1.99892,0.4264143075558838,45000000,shell,0.5,,0.2,0.341131446044707,0.4264143075558838
8.09644,9.12508,6.51316,8.63484,0.886260123236873,45000000,ball,0.5,,0.2,,
0.05188,6.51316,0.72732,3.8686800000000003,0.5932195645157035,45000000,shell,0.5,,0.2,0.47457565161256277,0.5932195645157035
2.09676,0.72732,3.58164,7.71036,0.8374741091609009,45000000,ball,0.5,,0.2,,
8.60452,3.58164,7.99228,7.29172,0.8144211684543425,45000000,ball,0.5,,0.2,,
2.50604,7.99228,0.16756,9.30044,0.9197839124419824,45000000,gaussian,0.5,0.4598919562209912,0.2,,
5.43108,0.16756,1.87612,3.35988,0.5528355275593612,45000000,gaussian,0.5,0.2764177637796806,0.2,,
1.97516,1.87612,7.55924,9.01276,0.9054468554330157,45000000,ball,0.5,,0.2,,
8.60132,7.55924,7.30748,6.53652,0.771094061997584,45000000,shell,0.5,,0.2,0.6168752495980673,0.771094061997584
6.97964,7.30748,7.51796,5.07004,0.6791094196440768,45000000,ball,0.5,,0.2,,
1.33828,7.51796,6.01692,7.45908,0.8237144679235278,45000000,ball,0.5,,0.2,,
3.70956,6.01692,8.72084,8.33116,0.8705361274791574,45000000,shell,0.5,,0.2,0.696428901983326,0.8705361274791574
3.91012,8.72084,3.39068,9.413319999999999,0.9253488143307763,45000000,gaussian,0.5,0.46267440716538816,0.2,,
5.27724,3.39068,3.20436,3.30364,0.5481891297480634,45000000,gaussian,0.5,0.2740945648740317,0.2,,
1.29348,3.20436,6.42972,6.88628,0.7914553156019828,45000000,gaussian,0.5,0.3957276578009914,0.2,,
6.33996,6.42972,1.62644,9.10556,0.9100963902185708,45000000,shell,0.5,,0.2,0.7280771121748567,0.9100963902185708
