x1,x2,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
4.22692,4.93844,14.17812,0.06389610063786251,8437500000,ball,,,
2.39084,1.18588,2.1132400000000002,0.024668312577299942,8437500000,shell,,0.019734650061839956,0.024668312577299942
6.48068,5.51476,1.06548,0.017516110754345157,8437500000,ball,,,
4.63436,6.49052,6.58396,0.04354202505929043,8437500000,shell,,0.034833620047432345,0.04354202505929043
1.03972,6.62804,1.99892,0.023991794795856808,8437500000,ball,,,
8.09644,9.12508,8.63484,0.049864581548223964,8437500000,ball,,,
0.05188,6.51316,3.8686800000000003,0.03337693367355659,8437500000,shell,,0.026701546938845272,0.03337693367355659
2.09676,0.72732,7.71036,0.04711968294168481,8437500000,ball,,,
8.60452,3.58164,7.29172,0.04582263119395395,8437500000,gaussian,0.022911315596976976,,
2.50604,7.99228,9.30044,0.05175076561179021,8437500000,ball,,,
5.43108,0.16756,3.35988,0.03110476430560478,8437500000,ball,,,
1.97516,1.87612,9.01276,0.05094410475721617,8437500000,shell,,0.04075528380577294,0.05094410475721617
8.60132,7.55924,6.53652,0.04338487282424315,8437500000,gaussian,0.021692436412121575,,
6.97964,7.30748,5.07004,0.0382094445503539,8437500000,ball,,,
1.33828,7.51796,7.45908,0.04634550983543086,8437500000,ball,,,
3.70956,6.01692,8.33116,0.0489798859062031,8437500000,gaussian,0.02448994295310155,,
3.91012,8.72084,9.413319999999999,0.05206386951522225,8437500000,gaussian,0.026031934757611126,,
5.27724,3.39068,3.30364,0.030843339159090523,8437500000,ball,,,
1.29348,3.20436,6.88628,0.04453047936137632,8437500000,shell,,0.03562438348910106,0.04453047936137632
6.33996,6.42972,9.10556,0.05120570640259862,8437500000,gaussian,0.02560285320129931,,
6.61092,1.62644,6.8021199999999995,0.04425753038566925,8437500000,ball,,,
9.55884,1.36188,3.76124,0.03291020250281406,8437500000,ball,,,
5.61668,9.46676,7.16148,0.04541156020924838,8437500000,gaussian,0.02270578010462419,,
2.50636,1.59452,4.37596,0.03549782166991409,8437500000,shell,,0.028398257335931272,0.03549782166991409
5.98372,1.23604,8.78292,0.05029033111261822,8437500000,shell,,0.04023226489009458,0.05029033111261822
6.38444,7.14108,4.6028400000000005,0.03640641965274098,8437500000,gaussian,0.01820320982637049,,
3.42788,0.14516,10.60468,0.05526037345360196,8437500000,gaussian,0.02763018672680098,,
2.44876,3.19132,10.78236,0.05572139050148167,8437500000,shell,,0.04457711240118534,0.05572139050148167
6.50852,8.90964,2.63572,0.027549560034396986,8437500000,shell,,0.02203964802751759,0.027549560034396986
2.71404,9.44828,8.38844,0.049147975465525316,8437500000,gaussian,0.024573987732762658,,
4.64708,4.67956,8.33588,0.04899375866380259,8437500000,gaussian,0.024496879331901294,,
8.00716,4.10012,2.56476,0.02717617919020147,8437500000,shell,,0.021740943352161177,0.02717617919020147
5.86532,8.40724,10.84052,0.05587146885457245,8437500000,shell,,0.04469717508365796,0.05587146885457245
1.90764,1.80348,8.07804,0.048230085433575515,8437500000,gaussian,0.024115042716787757,,
1.99428,2.10996,2.27508,0.02559548527129119,8437500000,ball,,,
6.62156,6.40092,5.56316,0.04002449001348825,8437500000,gaussian,0.020012245006744124,,
2.93412,1.88884,9.07732,0.0511262400059313,8437500000,ball,,,
9.72524,4.52668,3.0316400000000003,0.02954635052826276,8437500000,shell,,0.02363708042261021,0.02954635052826276
2.98948,5.07636,7.1422799999999995,0.04535064492810554,8437500000,shell,,0.03628051594248443,0.04535064492810554
5.33196,9.37372,1.21756,0.018724499481199152,8437500000,ball,,,
5.79492,5.91444,4.22612,0.03488477641786516,8437500000,gaussian,0.01744238820893258,,
0.32684,6.73788,5.00924,0.03797964941355829,8437500000,gaussian,0.018989824706779145,,
1.95268,3.81876,2.45748,0.02660173896725923,8437500000,ball,,,
4.77836,7.49852,10.56796,0.05516461759320149,8437500000,shell,,0.04413169407456119,0.05516461759320149
9.72772,7.44404,2.3669200000000004,0.026106991107472423,8437500000,gaussian,0.013053495553736211,,
2.27244,8.35708,4.17084,0.03465586925705452,8437500000,gaussian,0.01732793462852726,,
2.00388,0.17716,4.54068,0.03615975504558894,8437500000,gaussian,0.01807987752279447,,
3.20076,8.45532,8.25436,0.04875360501965296,8437500000,gaussian,0.02437680250982648,,
5.21252,9.83764,6.77972,0.044184598256121296,8437500000,gaussian,0.022092299128060648,,
4.52204,2.10428,5.07644,0.03823355316901109,8437500000,ball,,,
7.06308,1.59156,8.51188,0.0495082730736512,8437500000,shell,,0.03960661845892097,0.0495082730736512
0.43916,1.12412,6.5167600000000006,0.043319246622177954,8437500000,ball,,,
5.92932,8.85524,5.94452,0.041373611094278555,8437500000,ball,,,
2.43564,5.49948,2.68604,0.027811298696095273,8437500000,ball,,,
3.85028,5.10196,10.291080000000001,0.054437166120777786,8437500000,shell,,0.04354973289662223,0.054437166120777786
1.93356,3.58492,9.19516,0.05145702536411844,8437500000,shell,,0.04116562029129475,0.05145702536411844
6.75812,8.65684,1.54132,0.021067424124295776,8437500000,shell,,0.016853939299436623,0.021067424124295776
3.77324,2.86268,8.359639999999999,0.049063533143213905,8437500000,shell,,0.039250826514571124,0.049063533143213905
3.88548,1.34836,8.598279999999999,0.049758906000123254,8437500000,shell,,0.039807124800098605,0.049758906000123254
2.72396,1.11772,5.72956,0.0406186670503423,8437500000,shell,,0.03249493364027384,0.0406186670503423
1.77892,7.80244,6.45012,0.043097187453265046,8437500000,shell,,0.03447774996261204,0.043097187453265046
4.69484,7.31388,5.85724,0.04106875537209623,8437500000,gaussian,0.020534377686048114,,
5.48868,8.57076,6.95348,0.04474722796447577,8437500000,shell,,0.03579778237158062,0.04474722796447577
