x1,x2,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
1.05673,1.23461,4.29453,0.02567111277512613,343000000,ball,,,
3.09771,7.79647,1.27831,0.014005704764214585,343000000,ball,,,
4.12017,1.37869,3.51637,0.023229194867259766,343000000,gaussian,0.011614597433629883,,
8.65859,1.62263,2.3959900000000003,0.019174735181786442,343000000,gaussian,0.009587367590893221,,
2.75993,4.15701,8.74973,0.03664242435915543,343000000,gaussian,0.018321212179577714,,
4.52411,4.78127,5.40871,0.028809367417291745,343000000,gaussian,0.014404683708645873,,
7.51297,4.12829,6.71717,0.032105544808630974,343000000,ball,,,
8.02419,0.18183,10.17759,0.03951930969301973,343000000,gaussian,0.019759654846509864,,
7.15113,5.89541,7.57293,0.03408935981154712,343000000,ball,,,
8.12651,6.99807,3.07511,0.021722869937459473,343000000,shell,,0.01737829594996758,0.021722869937459473
8.85777,2.54189,6.589969999999999,0.03180010785112598,343000000,gaussian,0.01590005392556299,,
0.49379,0.46903,10.50319,0.04014648113236891,343000000,ball,,,
2.15033,1.88981,9.88413,0.038945393704088734,343000000,ball,,,
1.74491,9.32687,4.51751,0.02632912555016417,343000000,shell,,0.021063300440131338,0.02632912555016417
7.83457,4.37949,7.61477,0.03418340096757336,343000000,shell,,0.027346720774058687,0.03418340096757336
3.42739,4.00423,10.33279,0.039819488376331445,343000000,ball,,,
8.47753,7.18021,5.60333,0.029323106271527986,343000000,shell,,0.02345848501722239,0.029323106271527986
8.81931,5.84767,1.57591,0.0155507944111215,343000000,shell,,0.0124406355288972,0.0155507944111215
5.32337,5.80109,7.47157,0.03386045650663068,343000000,gaussian,0.01693022825331534,,
6.58499,9.10743,3.02639,0.02155010153817444,343000000,shell,,0.017240081230539554,0.02155010153817444
1.65273,0.40661,7.45053,0.033812747239352896,343000000,shell,,0.02705019779148232,0.033812747239352896
2.38971,7.84047,1.69031,0.01610534581831059,343000000,ball,,,
1.40417,7.36669,5.040369999999999,0.0278110946522575,343000000,shell,,0.022248875721806,0.0278110946522575
8.12659,2.89863,4.34399,0.025818516377202883,343000000,gaussian,0.012909258188601442,,
3.99593,7.80901,2.94573,0.02126098313633246,343000000,gaussian,0.01063049156816623,,
9.09611,1.78527,1.9007100000000001,0.01707830651961671,343000000,gaussian,0.008539153259808354,,
3.35697,0.03629,8.40117,0.03590515125440516,343000000,gaussian,0.01795257562720258,,
0.61219,3.29783,8.44559,0.03599994782218442,343000000,ball,,,
6.62713,7.22741,6.40893,0.031360258812885795,343000000,shell,,0.025088207050308637,0.031360258812885795
3.17851,7.36207,2.84711,0.020902055545730474,343000000,ball,,,
3.66177,1.16989,2.83397,0.02085376611568908,343000000,gaussian,0.01042688305784454,,
7.00179,1.02503,3.89119,0.024435886133006852,343000000,ball,,,
1.46633,2.10181,10.96013,0.04101046814112911,343000000,shell,,0.03280837451290329,0.04101046814112911
0.47691,5.45087,2.76951,0.0206152375214744,343000000,gaussian,0.0103076187607372,,
7.99857,0.52749,8.81877,0.0367867043665451,343000000,ball,,,
6.65539,1.60023,9.64079,0.038463002721128126,343000000,gaussian,0.019231501360564063,,
3.23353,5.47221,10.51933,0.040177315358389414,343000000,gaussian,0.020088657679194707,,
2.43131,6.13167,1.50791,0.01521158907218413,343000000,ball,,,
3.24737,6.26909,10.03557,0.039242611095576224,343000000,shell,,0.03139408887646098,0.039242611095576224
1.33299,7.34343,1.05439,0.01272001177445694,343000000,shell,,0.010176009419565552,0.01272001177445694
1.44873,3.97861,1.80653,0.016649816949334782,343000000,gaussian,0.008324908474667391,,
0.08171,6.68447,4.50231,0.026284793615652422,343000000,gaussian,0.013142396807826211,,
5.48817,0.95469,1.36437,0.014469481034402877,343000000,gaussian,0.007234740517201439,,
1.19459,9.37463,5.89199,0.03006892312056822,343000000,gaussian,0.01503446156028411,,
2.43193,1.86101,6.34173,0.031195413605737625,343000000,ball,,,
8.06811,9.58927,6.79271,0.032285566487814374,343000000,gaussian,0.016142783243907187,,
8.00097,7.54429,6.88517,0.032504553748734406,343000000,gaussian,0.016252276874367203,,
0.80019,9.61383,10.313590000000001,0.03978247563996935,343000000,gaussian,0.019891237819984676,,
1.30313,4.95941,2.4449300000000003,0.019369574875011987,343000000,gaussian,0.009684787437505993,,
8.63051,0.52607,7.0191099999999995,0.032819193040755756,343000000,shell,,0.026255354432604606,0.032819193040755756
9.26577,5.39789,7.8779699999999995,0.03476914694463489,343000000,shell,,0.027815317555707916,0.03476914694463489
5.10979,2.78103,4.87919,0.027362812800067114,343000000,ball,,,
3.98233,4.71381,7.236129999999999,0.03332269011548413,343000000,ball,,,
5.60891,6.37487,1.42151,0.014769365349086952,343000000,gaussian,0.007384682674543476,,
0.96257,6.27549,10.82277,0.04075267196673482,343000000,ball,,,
5.48339,8.39623,10.54879,0.04023353548680812,343000000,gaussian,0.02011676774340406,,
9.18953,2.16421,8.63533,0.036402092052600775,343000000,gaussian,0.018201046026300387,,
8.44331,3.21567,7.83991,0.03468505701400984,343000000,gaussian,0.01734252850700492,,
5.97137,0.33709,5.39957,0.02878501512670692,343000000,shell,,0.023028012101365538,0.02878501512670692
5.68099,2.77943,4.68239,0.026805299618249068,343000000,gaussian,0.013402649809124534,,
