x1,x2,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
3.17019,3.70383,10.88359,0.03343887269263997,1024000000,gaussian,0.5,0.016719436346319984,0.2,,
9.29313,3.38941,1.83493,0.013730150319955678,1024000000,ball,0.5,,0.2,,
2.36051,4.13607,8.549109999999999,0.02963643727091918,1024000000,gaussian,0.5,0.01481821863545959,0.2,,
5.97577,4.86789,5.18797,0.02308682810790815,1024000000,gaussian,0.5,0.011543414053954076,0.2,,
8.27979,2.47103,4.2491900000000005,0.020893856940070784,1024000000,shell,0.5,,0.2,0.016715085552056627,0.020893856940070784
3.57233,4.34381,4.2261299999999995,0.02083708520125823,1024000000,ball,0.5,,0.2,,
2.53891,2.38487,8.15151,0.02893907026141507,1024000000,shell,0.5,,0.2,0.023151256209132057,0.02893907026141507
4.07257,0.54549,8.53277,0.02960810151439821,1024000000,gaussian,0.5,0.014804050757199105,0.2,,
1.45339,7.68623,10.71879,0.03318474025060974,1024000000,shell,0.5,,0.2,0.026547792200487794,0.03318474025060974
4.37953,0.99421,7.22533,0.02724547507515418,1024000000,ball,0.5,,0.2,,
6.57331,7.62567,7.76991,0.02825358329460669,1024000000,shell,0.5,,0.2,0.02260286663568535,0.02825358329460669
1.48137,1.40709,9.50957,0.031256905606292046,1024000000,gaussian,0.5,0.015628452803146023,0.2,,
6.45099,5.66943,7.6523900000000005,0.02803910126768998,1024000000,ball,0.5,,0.2,,
5.23473,7.98061,1.55253,0.012629482104559523,1024000000,gaussian,0.5,0.006314741052279762,0.2,,
3.50371,3.13847,10.84431,0.03337847597689306,1024000000,ball,0.5,,0.2,,
0.28217,2.01269,8.998370000000001,0.030405172017514373,1024000000,shell,0.5,,0.2,0.0243241376140115,0.030405172017514373
5.43259,1.54063,4.80999,0.022229906095471506,1024000000,ball,0.5,,0.2,,
6.45793,7.54301,2.72773,0.016740415439421782,1024000000,ball,0.5,,0.2,,
5.97011,7.40327,10.41471,0.03271064683257851,1024000000,ball,0.5,,0.2,,
9.75497,7.32229,7.07917,0.026968495079068098,1024000000,ball,0.5,,0.2,,
4.95819,1.21983,10.35159,0.032611372157699076,1024000000,ball,0.5,,0.2,,
7.16913,3.52141,3.07093,0.017762353129995606,1024000000,ball,0.5,,0.2,,
4.21251,2.10007,3.12111,0.01790688642022004,1024000000,gaussian,0.5,0.00895344321011002,0.2,,
4.37977,8.69589,1.03197,0.010296724136204584,1024000000,gaussian,0.5,0.005148362068102292,0.2,,
1.98779,3.42703,6.83719,0.026503569325253974,1024000000,ball,0.5,,0.2,,
7.28833,5.35581,3.70213,0.01950254882552399,1024000000,gaussian,0.5,0.009751274412761995,0.2,,
0.07091,0.10887,3.20351,0.018141725165863726,1024000000,ball,0.5,,0.2,,
1.83657,9.89349,3.33677,0.018515211505918564,1024000000,gaussian,0.5,0.009257605752959282,0.2,,
9.88139,1.68223,7.226789999999999,0.027248227640389165,1024000000,shell,0.5,,0.2,0.021798582112311334,0.027248227640389165
9.53553,2.08621,6.54133,0.02592379455243013,1024000000,shell,0.5,,0.2,0.020739035641944105,0.02592379455243013
0.98531,3.50967,6.50191,0.025845564266675503,1024000000,shell,0.5,,0.2,0.020676451413340402,0.025845564266675503
1.00537,3.07509,9.67357,0.0315252784149385,1024000000,shell,0.5,,0.2,0.0252202227319508,0.0315252784149385
4.39899,6.30543,10.88039,0.03343395647202031,1024000000,shell,0.5,,0.2,0.02674716517761625,0.03343395647202031
1.43073,6.35261,6.30853,0.025458313356008906,1024000000,shell,0.5,,0.2,0.020366650684807128,0.025458313356008906
3.99571,1.58247,4.45631,0.02139701734362518,1024000000,shell,0.5,,0.2,0.017117613874900146,0.02139701734362518
9.96617,4.80069,6.92237,0.026668153466816186,1024000000,gaussian,0.5,0.013334076733408093,0.2,,
9.70059,6.41663,9.55799,0.031336380163681135,1024000000,ball,0.5,,0.2,,
7.29393,8.39501,2.52373,0.016102265624913514,1024000000,ball,0.5,,0.2,,
9.74211,8.80727,8.10671,0.028859437372413272,1024000000,gaussian,0.5,0.014429718686206636,0.2,,
3.99897,2.03029,1.16317,0.010931685724721831,1024000000,shell,0.5,,0.2,0.008745348579777466,0.010931685724721831
4.34619,1.93583,3.41959,0.018743580708967027,1024000000,gaussian,0.5,0.009371790354483513,0.2,,
0.24513,0.05341,1.50693,0.012442626961020189,1024000000,ball,0.5,,0.2,,
6.46451,2.86407,2.0931100000000002,0.014664307797055319,1024000000,gaussian,0.5,0.0073321538985276595,0.2,,
3.58377,8.12389,5.6759699999999995,0.02414824575995665,1024000000,gaussian,0.5,0.012074122879978324,0.2,,
7.29579,5.58303,7.02519,0.02686547840444189,1024000000,shell,0.5,,0.2,0.021492382723553513,0.02686547840444189
4.20433,8.76781,8.37813,0.029338579922253437,1024000000,shell,0.5,,0.2,0.02347086393780275,0.029338579922253437
4.00291,2.63287,8.65551,0.02982029068775913,1024000000,gaussian,0.5,0.014910145343879565,0.2,,
2.40057,8.84149,8.94077,0.030307701611062974,1024000000,ball,0.5,,0.2,,
3.90939,4.87823,5.33479,0.023411228596582394,1024000000,ball,0.5,,0.2,,
5.89153,1.57821,9.05733,0.03050462124918523,1024000000,ball,0.5,,0.2,,
7.79731,6.19367,1.63391,0.01295625857268663,1024000000,gaussian,0.5,0.006478129286343315,0.2,,
5.32937,8.34309,2.63757,0.016461429206539042,1024000000,gaussian,0.5,0.008230714603269521,0.2,,
1.94699,4.14143,9.70839,0.031581965044935705,1024000000,ball,0.5,,0.2,,
6.82673,9.12461,2.26453,0.015252975779923315,1024000000,gaussian,0.5,0.007626487889961658,0.2,,
2.88771,8.82647,10.468309999999999,0.03279471257227369,1024000000,shell,0.5,,0.2,0.026235770057818953,0.03279471257227369
6.45017,5.18869,9.64637,0.03148092606159322,1024000000,ball,0.5,,0.2,,
7.56859,6.49263,3.90599,0.020032313351231068,1024000000,ball,0.5,,0.2,,
5.32993,9.64701,1.51973,0.012495359619380388,1024000000,gaussian,0.5,0.006247679809690194,0.2,,
7.91411,1.01127,4.19871,0.020769377551623197,1024000000,shell,0.5,,0.2,0.01661550204129856,0.020769377551623197
7.04297,8.33829,2.04717,0.014502487362878343,1024000000,gaussian,0.5,0.007251243681439172,0.2,,
1.33419,5.85183,10.08759,0.03219283714622176,1024000000,shell,0.5,,0.2,0.025754269716977408,0.03219283714622176
8.52113,2.98541,7.14293,0.027089671488295594,1024000000,gaussian,0.5,0.013544835744147797,0.2,,
9.11651,6.42807,5.46511,0.02369545188033934,1024000000,ball,0.5,,0.2,,
3.58777,3.15189,9.11997,0.030609923644411893,1024000000,gaussian,0.5,0.015304961822205946,0.2,,
4.20379,8.93903,4.8131900000000005,0.022237299444741825,1024000000,gaussian,0.5,0.011118649722370913,0.2,,
4.32033,4.57981,8.25413,0.02912065865611799,1024000000,gaussian,0.5,0.014560329328058995,0.2,,
4.33491,9.95687,4.50751,0.02151958495207421,1024000000,gaussian,0.5,0.010759792476037104,0.2,,
5.76457,7.38949,5.3447700000000005,0.023433116514543217,1024000000,gaussian,0.5,0.011716558257271609,0.2,,
3.53739,7.27423,5.04279,0.02276150544400229,1024000000,shell,0.5,,0.2,0.018209204355201833,0.02276150544400229
3.44753,9.47021,4.77333,0.022145029919688256,1024000000,ball,0.5,,0.2,,
7.00931,5.67767,3.1659100000000002,0.01803494506255939,1024000000,gaussian,0.5,0.009017472531279694,0.2,,
4.45337,7.21109,8.40157,0.029379592414462124,1024000000,shell,0.5,,0.2,0.0235036739315697,0.029379592414462124
9.09499,9.17743,4.1363900000000005,0.02061466497616563,1024000000,shell,0.5,,0.2,0.016491731980932504,0.02061466497616563
1.42273,6.29661,9.420530000000001,0.031110229138848984,1024000000,shell,0.5,,0.2,0.024888183311079188,0.031110229138848984
0.17971,4.87047,8.880310000000001,0.030205053183403503,1024000000,ball,0.5,,0.2,,
9.73417,3.17669,7.170369999999999,0.02714165492202503,1024000000,gaussian,0.5,0.013570827461012515,0.2,,
9.03659,1.76863,7.85399,0.028406041250809803,1024000000,ball,0.5,,0.2,,
0.56593,1.29901,9.71573,0.03159390151559971,1024000000,shell,0.5,,0.2,0.025275121212479768,0.03159390151559971
0.48611,4.01527,8.69071,0.029880865350595632,1024000000,shell,0.5,,0.2,0.02390469228047651,0.029880865350595632
8.88697,6.24629,9.73117,0.031618995676788934,1024000000,shell,0.5,,0.2,0.02529519654143115,0.031618995676788934
5.92219,2.96783,10.35559,0.032617672295628224,1024000000,shell,0.5,,0.2,0.02609413783650258,0.032617672295628224
1.99713,2.31741,9.97893,0.032018982698811656,1024000000,ball,0.5,,0.2,,
2.16851,2.79207,3.23711,0.018236616698304786,1024000000,gaussian,0.5,0.009118308349152393,0.2,,
4.39177,3.77989,1.3639700000000001,0.011837716926485992,1024000000,shell,0.5,,0.2,0.009470173541188794,0.011837716926485992
2.71179,3.49503,10.20119,0.03237359726182987,1024000000,shell,0.5,,0.2,0.025898877809463896,0.03237359726182987
7.63633,2.79181,3.33013,0.018496780174587384,1024000000,ball,0.5,,0.2,,
1.06691,2.08087,10.75951,0.03324771385564321,1024000000,ball,0.5,,0.2,,
1.92857,5.53749,2.5487699999999998,0.016181950365501574,1024000000,gaussian,0.5,0.008090975182750787,0.2,,
8.76539,8.87023,6.35079,0.025543441948378723,1024000000,shell,0.5,,0.2,0.02043475355870298,0.025543441948378723
2.20353,5.76221,3.68933,0.01946880490336815,1024000000,ball,0.5,,0.2,,
8.62131,1.96167,1.09791,0.010620596559451882,1024000000,gaussian,0.5,0.005310298279725941,0.2,,
