x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
5.28365,6.17305,8.98235,6.89345,8.11315,17.47265,0.6280482686250155,4050000000,ball,0.5,,0.2,,
5.48855,8.98235,6.89345,8.11315,0.78505,2.39155,0.23235571910439842,4050000000,gaussian,0.5,0.11617785955219921,0.2,,
0.60085,6.89345,8.11315,0.78505,3.90635,3.58185,0.2843592311066134,4050000000,shell,0.5,,0.2,0.22748738488529072,0.2843592311066134
3.29295,8.11315,0.78505,3.90635,0.64145,7.9799500000000005,0.4244374718902007,4050000000,ball,0.5,,0.2,,
3.79965,0.78505,3.90635,0.64145,0.90915,9.74865,0.4691220788820946,4050000000,shell,0.5,,0.2,0.3752976631056757,0.4691220788820946
2.62055,3.90635,0.64145,0.90915,9.47705,3.04355,0.26212223018434405,4050000000,gaussian,0.5,0.13106111509217203,0.2,,
7.56485,0.64145,0.90915,9.47705,4.99035,9.58585,0.4651884769106816,4050000000,ball,0.5,,0.2,,
0.12095,0.90915,9.47705,4.99035,2.70945,6.88795,0.3943289178087284,4050000000,shell,0.5,,0.2,0.31546313424698275,0.3943289178087284
5.75565,9.47705,4.99035,2.70945,2.34515,3.86465,0.2953715881672841,4050000000,shell,0.5,,0.2,0.2362972705338273,0.2953715881672841
0.63255,4.99035,2.70945,2.34515,9.44905,1.37555,0.17621863163728171,4050000000,gaussian,0.5,0.08810931581864086,0.2,,
4.28885,2.70945,2.34515,9.44905,6.63435,8.949850000000001,0.44949152971524736,4050000000,shell,0.5,,0.2,0.35959322377219793,0.44949152971524736
2.46895,2.34515,9.44905,6.63435,1.89745,8.51595,0.43846020784329737,4050000000,ball,0.5,,0.2,,
0.75165,9.44905,6.63435,1.89745,0.02115,5.42065,0.34981571630817815,4050000000,shell,0.5,,0.2,0.27985257304654254,0.34981571630817815
8.72455,6.63435,1.89745,0.02115,5.90105,8.58755,0.4402995821417991,4050000000,shell,0.5,,0.2,0.3522396657134393,0.4402995821417991
9.17285,1.89745,0.02115,5.90105,9.23835,4.07385,0.30326071251677483,4050000000,gaussian,0.5,0.15163035625838742,0.2,,
7.13695,0.02115,5.90105,9.23835,9.00545,7.66395,0.41594888581546563,4050000000,ball,0.5,,0.2,,
2.38765,5.90105,9.23835,9.00545,5.53715,4.01665,0.30112417906294986,4050000000,shell,0.5,,0.2,0.2408993432503599,0.30112417906294986
4.09655,9.23835,9.00545,5.53715,2.03305,3.87955,0.2959404369397819,4050000000,gaussian,0.5,0.14797021846989095,0.2,,
6.61685,9.00545,5.53715,2.03305,9.20235,3.35785,0.2753241326757029,4050000000,shell,0.5,,0.2,0.22025930614056233,0.2753241326757029
2.92495,5.53715,2.03305,9.20235,6.83345,1.13195,0.15985537949825773,4050000000,gaussian,0.5,0.07992768974912887,0.2,,
8.26365,2.03305,9.20235,6.83345,4.49315,3.25265,0.27097691916302613,4050000000,ball,0.5,,0.2,,
1.94855,9.20235,6.83345,4.49315,9.04505,4.45155,0.31700729899258456,4050000000,shell,0.5,,0.2,0.25360583919406765,0.31700729899258456
7.02085,6.83345,4.49315,9.04505,8.92635,1.20185,0.16471713046973457,4050000000,ball,0.5,,0.2,,
0.63295,4.49315,9.04505,8.92635,0.18145,7.71995,0.4174657760602734,4050000000,gaussian,0.5,0.2087328880301367,0.2,,
9.97965,9.04505,8.92635,0.18145,6.48915,10.72865,0.49213717587481853,4050000000,gaussian,0.5,0.24606858793740927,0.2,,
5.48055,8.92635,0.18145,6.48915,6.13705,5.50355,0.35248049699239,4050000000,shell,0.5,,0.2,0.281984397593912,0.35248049699239
6.78485,0.18145,6.48915,6.13705,6.81035,8.00585,0.42512569833331826,4050000000,gaussian,0.5,0.21256284916665913,0.2,,
3.06095,6.48915,6.13705,6.81035,5.84945,8.22795,0.4309823212311723,4050000000,shell,0.5,,0.2,0.34478585698493786,0.4309823212311723
3.13565,6.13705,6.81035,5.84945,5.12515,8.04465,0.4261546296744149,4050000000,ball,0.5,,0.2,,
5.89255,6.81035,5.84945,5.12515,0.50905,10.23555,0.48069458075318916,4050000000,shell,0.5,,0.2,0.38455566460255136,0.48069458075318916
8.30885,5.84945,5.12515,0.50905,7.25435,10.16985,0.4791493547346367,4050000000,ball,0.5,,0.2,,
5.00895,5.12515,0.50905,7.25435,2.63745,5.4559500000000005,0.3509528913901338,4050000000,shell,0.5,,0.2,0.28076231311210703,0.3509528913901338
7.33165,0.50905,7.25435,2.63745,8.00115,10.80065,0.49378578152887975,4050000000,ball,0.5,,0.2,,
2.38455,7.25435,2.63745,8.00115,7.36105,9.84755,0.47149569443423567,4050000000,gaussian,0.5,0.23574784721711783,0.2,,
9.99285,2.63745,8.00115,7.36105,0.65835,10.09385,0.4773556389974699,4050000000,shell,0.5,,0.2,0.38188451119797595,0.4773556389974699
3.27695,8.00115,7.36105,0.65835,1.34545,4.20395,0.3080650319901604,4050000000,shell,0.5,,0.2,0.2464520255921283,0.3080650319901604
6.16765,7.36105,0.65835,1.34545,6.71715,8.59665,0.44053280729356104,4050000000,ball,0.5,,0.2,,
2.15655,0.65835,1.34545,6.71715,9.89305,3.5395499999999998,0.28267516851563596,4050000000,shell,0.5,,0.2,0.22614013481250878,0.28267516851563596
6.23685,1.34545,6.71715,9.89305,3.42235,6.17785,0.37344987086226006,4050000000,gaussian,0.5,0.18672493543113003,0.2,,
6.66495,6.71715,9.89305,3.42235,4.77345,1.27195,0.16945276268249418,4050000000,shell,0.5,,0.2,0.13556221014599534,0.16945276268249418
7.24365,9.89305,3.42235,4.77345,6.87315,5.03265,0.33706371101134813,4050000000,shell,0.5,,0.2,0.2696509688090785,0.33706371101134813
0.40855,3.42235,4.77345,6.87315,9.30505,8.51155,0.4383469219400394,4050000000,shell,0.5,,0.2,0.3506775375520315,0.4383469219400394
7.44085,4.77345,6.87315,9.30505,7.94635,2.8218500000000004,0.2523949122232567,4050000000,gaussian,0.5,0.12619745611162836,0.2,,
5.97295,6.87315,9.30505,7.94635,7.72145,5.45995,0.3510815174186565,4050000000,ball,0.5,,0.2,,
2.15965,9.30505,7.94635,7.72145,8.06915,7.7086500000000004,0.41716013348600706,4050000000,shell,0.5,,0.2,0.33372810678880566,0.41716013348600706
0.34055,7.94635,7.72145,8.06915,4.79705,9.96355,0.4742645747985734,4050000000,ball,0.5,,0.2,,
0.00485,7.72145,8.06915,4.79705,2.63035,10.42585,0.485142553903145,4050000000,gaussian,0.5,0.2425712769515725,0.2,,
