x1,x2,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
4.22692,4.93844,14.17812,0.06389610063786251,1054687500,ball,,,
2.39084,1.18588,2.1132400000000002,0.024668312577299942,1054687500,ball,,,
6.48068,5.51476,1.06548,0.017516110754345157,1054687500,shell,,0.014012888603476126,0.017516110754345157
4.63436,6.49052,6.58396,0.04354202505929043,1054687500,shell,,0.034833620047432345,0.04354202505929043
1.03972,6.62804,1.99892,0.023991794795856808,1054687500,gaussian,0.011995897397928404,,
8.09644,9.12508,8.63484,0.049864581548223964,1054687500,gaussian,0.024932290774111982,,
0.05188,6.51316,3.8686800000000003,0.03337693367355659,1054687500,gaussian,0.016688466836778295,,
2.09676,0.72732,7.71036,0.04711968294168481,1054687500,shell,,0.03769574635334785,0.04711968294168481
8.60452,3.58164,7.29172,0.04582263119395395,1054687500,ball,,,
2.50604,7.99228,9.30044,0.05175076561179021,1054687500,gaussian,0.025875382805895106,,
5.43108,0.16756,3.35988,0.03110476430560478,1054687500,shell,,0.024883811444483827,0.03110476430560478
1.97516,1.87612,9.01276,0.05094410475721617,1054687500,gaussian,0.025472052378608084,,
8.60132,7.55924,6.53652,0.04338487282424315,1054687500,shell,,0.03470789825939452,0.04338487282424315
6.97964,7.30748,5.07004,0.0382094445503539,1054687500,ball,,,
1.33828,7.51796,7.45908,0.04634550983543086,1054687500,gaussian,0.02317275491771543,,
3.70956,6.01692,8.33116,0.0489798859062031,1054687500,shell,,0.03918390872496248,0.0489798859062031
3.91012,8.72084,9.413319999999999,0.05206386951522225,1054687500,ball,,,
5.27724,3.39068,3.30364,0.030843339159090523,1054687500,shell,,0.02467467132727242,0.030843339159090523
1.29348,3.20436,6.88628,0.04453047936137632,1054687500,gaussian,0.02226523968068816,,
6.33996,6.42972,9.10556,0.05120570640259862,1054687500,gaussian,0.02560285320129931,,
6.61092,1.62644,6.8021199999999995,0.04425753038566925,1054687500,gaussian,0.022128765192834625,,
9.55884,1.36188,3.76124,0.03291020250281406,1054687500,ball,,,
5.61668,9.46676,7.16148,0.04541156020924838,1054687500,shell,,0.03632924816739871,0.04541156020924838
2.50636,1.59452,4.37596,0.03549782166991409,1054687500,gaussian,0.017748910834957044,,
5.98372,1.23604,8.78292,0.05029033111261822,1054687500,ball,,,
6.38444,7.14108,4.6028400000000005,0.03640641965274098,1054687500,ball,,,
3.42788,0.14516,10.60468,0.05526037345360196,1054687500,ball,,,
2.44876,3.19132,10.78236,0.05572139050148167,1054687500,gaussian,0.027860695250740836,,
6.50852,8.90964,2.63572,0.027549560034396986,1054687500,gaussian,0.013774780017198493,,
2.71404,9.44828,8.38844,0.049147975465525316,1054687500,ball,,,
4.64708,4.67956,8.33588,0.04899375866380259,1054687500,gaussian,0.024496879331901294,,
8.00716,4.10012,2.56476,0.02717617919020147,1054687500,gaussian,0.013588089595100735,,
5.86532,8.40724,10.84052,0.05587146885457245,1054687500,gaussian,0.027935734427286224,,
1.90764,1.80348,8.07804,0.048230085433575515,1054687500,shell,,0.038584068346860415,0.048230085433575515
1.99428,2.10996,2.27508,0.02559548527129119,1054687500,ball,,,
6.62156,6.40092,5.56316,0.04002449001348825,1054687500,ball,,,
2.93412,1.88884,9.07732,0.0511262400059313,1054687500,gaussian,0.02556312000296565,,
9.72524,4.52668,3.0316400000000003,0.02954635052826276,1054687500,shell,,0.02363708042261021,0.02954635052826276
2.98948,5.07636,7.1422799999999995,0.04535064492810554,1054687500,shell,,0.03628051594248443,0.04535064492810554
5.33196,9.37372,1.21756,0.018724499481199152,1054687500,shell,,0.014979599584959322,0.018724499481199152
5.79492,5.91444,4.22612,0.03488477641786516,1054687500,shell,,0.02790782113429213,0.03488477641786516
0.32684,6.73788,5.00924,0.03797964941355829,1054687500,gaussian,0.018989824706779145,,
1.95268,3.81876,2.45748,0.02660173896725923,1054687500,ball,,,
