x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
2.11346,2.46922,5.59294,2.75738,3.24526,7.58906,0.02586051747432532,6834375000,ball,,,
6.19542,5.59294,2.75738,3.24526,8.31402,1.5566200000000001,0.011712093230651395,6834375000,shell,,0.009369674584521117,0.011712093230651395
8.24034,2.75738,3.24526,8.31402,9.56254,6.03274,0.023056879080301674,6834375000,shell,,0.01844550326424134,0.023056879080301674
7.31718,3.24526,8.31402,9.56254,8.25658,3.79198,0.018280001910241164,6834375000,gaussian,0.009140000955120582,,
5.51986,8.31402,9.56254,8.25658,0.36366,6.499460000000001,0.023932157669376085,6834375000,shell,,0.01914572613550087,0.023932157669376085
9.04822,9.56254,8.25658,0.36366,1.79082,9.81742,0.029413174753262383,6834375000,ball,,,
5.02594,8.25658,0.36366,1.79082,3.99614,2.43434,0.014646499306919731,6834375000,gaussian,0.007323249653459866,,
6.04838,0.36366,1.79082,3.99614,5.08378,9.35518,0.02871238652111339,6834375000,gaussian,0.014356193260556696,,
4.30226,1.79082,3.99614,5.08378,0.93806,4.14586,0.019113953889455554,6834375000,shell,,0.015291163111564443,0.019113953889455554
6.25302,3.99614,5.08378,0.93806,3.77962,5.15022,0.021303752514139775,6834375000,ball,,,
7.71554,5.08378,0.93806,3.77962,8.65374,2.17994,0.01386007205067388,6834375000,gaussian,0.00693003602533694,,
0.98758,0.93806,3.77962,8.65374,8.75898,10.00638,0.029694889498512296,6834375000,ball,,,
4.30066,3.77962,8.65374,8.75898,8.00846,8.76826,0.027797128027363005,6834375000,ball,,,
3.48982,8.65374,8.75898,8.00846,4.36042,8.03502,0.026609499061486422,6834375000,ball,,,
5.66914,8.75898,8.00846,4.36042,1.69534,4.22954,0.019305888162400645,6834375000,ball,,,
6.85478,8.00846,4.36042,1.69534,1.60218,9.66558,0.029184830652011932,6834375000,shell,,0.023347864521609547,0.029184830652011932
6.95506,4.36042,1.69534,1.60218,8.21486,10.20666,0.02999059221544099,6834375000,ball,,,
7.63862,1.69534,1.60218,8.21486,0.81322,2.15182,0.013770388327256418,6834375000,shell,,0.011016310661805135,0.013770388327256418
0.64674,1.60218,8.21486,0.81322,5.68094,3.94314,0.018640790097776194,6834375000,ball,,,
3.16998,8.21486,0.81322,5.68094,4.73338,5.05278,0.021101261151335263,6834375000,gaussian,0.010550630575667632,,
3.30546,0.81322,5.68094,4.73338,5.79726,3.9010599999999998,0.018541058865720602,6834375000,ball,,,
4.77942,5.68094,4.73338,5.79726,5.61802,2.38062,0.014483991346432643,6834375000,shell,,0.011587193077146115,0.014483991346432643
2.80834,4.73338,5.79726,5.61802,3.57054,9.080739999999999,0.028288103889454908,6834375000,ball,,,
6.25318,5.79726,5.61802,3.57054,0.07258,7.68798,0.026028511948139835,6834375000,shell,,0.02082280955851187,0.026028511948139835
7.99186,5.61802,3.57054,0.07258,6.59566,4.89146,0.020761678947445395,6834375000,ball,,,
8.19222,3.57054,0.07258,6.59566,4.45482,2.8014200000000002,0.015712031103453167,6834375000,ball,,,
6.71394,0.07258,6.59566,4.45482,4.72414,5.80234,0.022612303429879826,6834375000,ball,,,
1.22438,6.59566,4.45482,4.72414,2.33978,5.89118,0.02278475504727525,6834375000,gaussian,0.011392377523637625,,
3.25426,4.45482,4.72414,2.33978,2.05006,1.81786,0.012656785923852193,6834375000,ball,,,
6.35702,4.72414,2.33978,2.05006,4.20362,4.69422,0.02033878181657218,6834375000,gaussian,0.01016939090828609,,
7.32354,2.33978,2.05006,4.20362,0.90174,4.66794,0.020281769855613887,6834375000,gaussian,0.010140884927806943,,
4.00358,2.05006,4.20362,0.90174,1.05498,6.78238,0.02444748999275155,6834375000,ball,,,
2.93266,4.20362,0.90174,1.05498,3.20046,10.920259999999999,0.031021279523730037,6834375000,ball,,,
0.95382,0.90174,1.05498,3.20046,0.94442,4.53902,0.019999736137202573,6834375000,shell,,0.015999788909762058,0.019999736137202573
5.99714,1.05498,3.20046,0.94442,2.26334,6.6375399999999996,0.024185039074502958,6834375000,shell,,0.01934803125960237,0.024185039074502958
3.31078,3.20046,0.94442,2.26334,2.53818,8.28158,0.027014679439072115,6834375000,ball,,,
6.46706,0.94442,2.26334,2.53818,4.68686,10.03866,0.029742747925833157,6834375000,ball,,,
4.86262,2.26334,2.53818,4.68686,7.95722,2.01582,0.013328126087423692,6834375000,ball,,,
6.49474,2.53818,4.68686,7.95722,3.36894,9.07114,0.0282731470902866,6834375000,gaussian,0.0141365735451433,,
2.66598,4.68686,7.95722,3.36894,1.90938,1.10878,0.009884755000643728,6834375000,shell,,0.007907804000514983,0.009884755000643728
2.89746,7.95722,3.36894,1.90938,8.74926,2.61306,0.015174622947126272,6834375000,ball,,,
0.16342,3.36894,1.90938,8.74926,3.72202,8.00462,0.026559113663859484,6834375000,ball,,,
0.97634,1.90938,8.74926,3.72202,9.17854,1.72874,0.012342639891209975,6834375000,ball,,,
2.38918,8.74926,3.72202,9.17854,5.08858,10.78398,0.030827105918808877,6834375000,gaussian,0.015413552959404438,,
4.86386,3.72202,9.17854,5.08858,9.22766,1.6834600000000002,0.012179925127834295,6834375000,shell,,0.009743940102267437,0.012179925127834295
6.13622,9.17854,5.08858,9.22766,9.91882,2.58542,0.015094153761791367,6834375000,ball,,,
6.00194,5.08858,9.22766,9.91882,1.05214,2.77034,0.01562463044215877,6834375000,gaussian,0.007812315221079385,,
1.60038,9.22766,9.91882,1.05214,0.79578,9.62718,0.029126799328113028,6834375000,shell,,0.023301439462490425,0.029126799328113028
2.60626,9.91882,1.05214,0.79578,5.56206,3.88986,0.018514423909803464,6834375000,shell,,0.014811539127842771,0.018514423909803464
7.26102,1.05214,0.79578,5.56206,9.42762,3.03822,0.016362619332765338,6834375000,shell,,0.013090095466212271,0.016362619332765338
8.53154,0.79578,5.56206,9.42762,2.74974,4.75594,0.02047205318963396,6834375000,shell,,0.016377642551707167,0.02047205318963396
0.21958,5.56206,9.42762,2.74974,2.55098,8.75838,0.027781462830802166,6834375000,gaussian,0.013890731415401083,,
7.96466,9.42762,2.74974,2.55098,6.79246,3.47226,0.01749239744565513,6834375000,ball,,,
1.21782,2.74974,2.55098,6.79246,4.32842,1.84302,0.012744072744348274,6834375000,shell,,0.01019525819547862,0.012744072744348274
1.92514,2.55098,6.79246,4.32842,6.43134,10.64554,0.030628594334925287,6834375000,ball,,,
0.96678,6.79246,4.32842,6.43134,0.67418,10.097579999999999,0.02982990491787015,6834375000,ball,,,
8.37906,4.32842,6.43134,0.67418,5.55886,6.27066,0.02350714274580772,6834375000,ball,,,
6.88662,6.43134,0.67418,5.55886,3.90122,4.679819999999999,0.020307562209056718,6834375000,gaussian,0.010153781104528359,,
1.94274,0.67418,5.55886,3.90122,8.65694,9.79914,0.029385778382627927,6834375000,gaussian,0.014692889191313964,,
1.36198,5.55886,3.90122,8.65694,4.28538,8.36478,0.027150040347725696,6834375000,ball,,,
0.88946,3.90122,8.65694,4.28538,2.10126,3.72506,0.01811798325465307,6834375000,shell,,0.014494386603722457,0.01811798325465307
2.34742,8.65694,4.28538,2.10126,2.62602,8.42862,0.02725344797340982,6834375000,ball,,,
2.74434,4.28538,2.10126,2.62602,6.38654,3.97674,0.01872004190486748,6834375000,gaussian,0.00936002095243374,,
5.72518,2.10126,2.62602,6.38654,3.30458,3.07998,0.016474686760618546,6834375000,shell,,0.013179749408494838,0.016474686760618546
6.13586,2.62602,6.38654,3.30458,8.25966,6.87546,0.024614674529299847,6834375000,shell,,0.01969173962343988,0.024614674529299847
2.88022,6.38654,3.30458,8.25966,8.18282,9.169419999999999,0.028425895205465623,6834375000,gaussian,0.014212947602732812,,
