x1,x2,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
2.11346,2.46922,7.58906,0.28070664510212373,2592000,ball,0.5,,0.2,,
6.19542,5.59294,1.5566200000000001,0.12713057274138015,2592000,shell,0.5,,0.2,0.10170445819310413,0.12713057274138015
8.24034,2.75738,6.03274,0.25027415555711646,2592000,shell,0.5,,0.2,0.20021932444569318,0.25027415555711646
7.31718,3.24526,3.79198,0.19842286658720784,2592000,ball,0.5,,0.2,,
5.51986,8.31402,6.499460000000001,0.2597749908173826,2592000,gaussian,0.5,0.1298874954086913,0.2,,
9.04822,9.56254,9.81742,0.3192694660881365,2592000,ball,0.5,,0.2,,
5.02594,8.25658,2.43434,0.15898249859144709,2592000,shell,0.5,,0.2,0.12718599887315768,0.15898249859144709
6.04838,0.36366,9.35518,0.31166266109017415,2592000,ball,0.5,,0.2,,
4.30226,1.79082,4.14586,0.20747511631476886,2592000,gaussian,0.5,0.10373755815738443,0.2,,
6.25302,3.99614,5.15022,0.23124459525093577,2592000,shell,0.5,,0.2,0.18499567620074864,0.23124459525093577
7.71554,5.08378,2.17994,0.15044611269210034,2592000,ball,0.5,,0.2,,
0.98758,0.93806,10.00638,0.32232737864125593,2592000,ball,0.5,,0.2,,
4.30066,3.77962,8.76826,0.3017278582991253,2592000,shell,0.5,,0.2,0.24138228663930025,0.3017278582991253
3.48982,8.65374,8.03502,0.2888365716894007,2592000,shell,0.5,,0.2,0.23106925735152056,0.2888365716894007
5.66914,8.75898,4.22954,0.20955849403108956,2592000,shell,0.5,,0.2,0.16764679522487166,0.20955849403108956
6.85478,8.00846,9.66558,0.31679087274001383,2592000,shell,0.5,,0.2,0.2534326981920111,0.31679087274001383
6.95506,4.36042,10.20666,0.32553712561167314,2592000,shell,0.5,,0.2,0.2604297004893385,0.32553712561167314
7.63862,1.69534,2.15182,0.14947262802978545,2592000,gaussian,0.5,0.07473631401489272,0.2,,
0.64674,1.60218,3.94314,0.202339093005182,2592000,gaussian,0.5,0.101169546502591,0.2,,
3.16998,8.21486,5.05278,0.22904662410935117,2592000,shell,0.5,,0.2,0.18323729928748095,0.22904662410935117
