x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
4.22692,4.93844,1.18588,14.17812,1.6423201803865946,5625000,gaussian,0.5,0.8211600901932973,0.2,,
2.39084,1.18588,5.51476,2.1132400000000002,0.6340491384818161,5625000,gaussian,0.5,0.31702456924090805,0.2,,
6.48068,5.51476,6.49052,1.06548,0.45021623990465226,5625000,shell,0.5,,0.2,0.3601729919237218,0.45021623990465226
4.63436,6.49052,6.62804,6.58396,1.1191597880919402,5625000,ball,0.5,,0.2,,
1.03972,6.62804,9.12508,1.99892,0.6166606156492341,5625000,ball,0.5,,0.2,,
8.09644,9.12508,6.51316,8.63484,1.281668329454428,5625000,gaussian,0.5,0.640834164727214,0.2,,
0.05188,6.51316,0.72732,3.8686800000000003,0.8578866501131233,5625000,gaussian,0.5,0.42894332505656163,0.2,,
2.09676,0.72732,3.58164,7.71036,1.2111162561724627,5625000,gaussian,0.5,0.6055581280862313,0.2,,
8.60452,3.58164,7.99228,7.29172,1.1777781613742047,5625000,shell,0.5,,0.2,0.9422225290993638,1.1777781613742047
2.50604,7.99228,0.16756,9.30044,1.3301488802328716,5625000,ball,0.5,,0.2,,
