x1,x2,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
2.11346,2.46922,7.58906,0.02580455980523393,324000000,ball,0.5,,0.2,,
6.19542,5.59294,1.5566200000000001,0.011686750294725268,324000000,shell,0.5,,0.2,0.009349400235780214,0.011686750294725268
8.24034,2.75738,6.03274,0.02300698799783835,324000000,ball,0.5,,0.2,,
7.31718,3.24526,3.79198,0.018240447160460967,324000000,gaussian,0.5,0.009120223580230484,0.2,,
5.51986,8.31402,6.499460000000001,0.023880372636039628,324000000,gaussian,0.5,0.011940186318019814,0.2,,
9.04822,9.56254,9.81742,0.029349529750744376,324000000,shell,0.5,,0.2,0.0234796238005955,0.029349529750744376
5.02594,8.25658,2.43434,0.014614806825809188,324000000,ball,0.5,,0.2,,
6.04838,0.36366,9.35518,0.028650257902636683,324000000,shell,0.5,,0.2,0.022920206322109348,0.028650257902636683
4.30226,1.79082,4.14586,0.019072594612409524,324000000,ball,0.5,,0.2,,
6.25302,3.99614,5.15022,0.0212576548931322,324000000,ball,0.5,,0.2,,
7.71554,5.08378,2.17994,0.013830081261581414,324000000,gaussian,0.5,0.006915040630790707,0.2,,
0.98758,0.93806,10.00638,0.029630634914205818,324000000,shell,0.5,,0.2,0.023704507931364655,0.029630634914205818
4.30066,3.77962,8.76826,0.02773697986933057,324000000,gaussian,0.5,0.013868489934665286,0.2,,
3.48982,8.65374,8.03502,0.026551920726302348,324000000,ball,0.5,,0.2,,
5.66914,8.75898,4.22954,0.019264113572917678,324000000,shell,0.5,,0.2,0.015411290858334143,0.019264113572917678
6.85478,8.00846,9.66558,0.02912167974647669,324000000,shell,0.5,,0.2,0.023297343797181354,0.02912167974647669
6.95506,4.36042,10.20666,0.02992569778180436,324000000,gaussian,0.5,0.01496284889090218,0.2,,
7.63862,1.69534,2.15182,0.013740591598167698,324000000,shell,0.5,,0.2,0.010992473278534158,0.013740591598167698
0.64674,1.60218,3.94314,0.01860045466500966,324000000,shell,0.5,,0.2,0.01488036373200773,0.01860045466500966
3.16998,8.21486,5.05278,0.02105560168647383,324000000,shell,0.5,,0.2,0.016844481349179066,0.02105560168647383
3.30546,0.81322,3.9010599999999998,0.018500939234021737,324000000,shell,0.5,,0.2,0.014800751387217391,0.018500939234021737
4.77942,5.68094,2.38062,0.014452650504328809,324000000,shell,0.5,,0.2,0.011562120403463048,0.014452650504328809
2.80834,4.73338,9.080739999999999,0.028226893344915703,324000000,shell,0.5,,0.2,0.022581514675932564,0.028226893344915703
6.25318,5.79726,7.68798,0.025972190768179637,324000000,ball,0.5,,0.2,,
7.99186,5.61802,4.89146,0.020716754279504146,324000000,shell,0.5,,0.2,0.016573403423603316,0.020716754279504146
8.19222,3.57054,2.8014200000000002,0.015678032996566345,324000000,gaussian,0.5,0.007839016498283172,0.2,,
6.71394,0.07258,5.80234,0.0225633743319227,324000000,ball,0.5,,0.2,,
1.22438,6.59566,5.89118,0.02273545279396459,324000000,gaussian,0.5,0.011367726396982296,0.2,,
3.25426,4.45482,1.81786,0.01262939883698548,324000000,shell,0.5,,0.2,0.010103519069588384,0.01262939883698548
6.35702,4.72414,4.69422,0.020294772224585332,324000000,shell,0.5,,0.2,0.016235817779668267,0.020294772224585332
7.32354,2.33978,4.66794,0.02023788362761033,324000000,gaussian,0.5,0.010118941813805165,0.2,,
4.00358,2.05006,6.78238,0.024394589869755647,324000000,gaussian,0.5,0.012197294934877824,0.2,,
2.93266,4.20362,10.920259999999999,0.03095415486173888,324000000,shell,0.5,,0.2,0.024763323889391106,0.03095415486173888
0.95382,0.90174,4.53902,0.01995646018119002,324000000,gaussian,0.5,0.00997823009059501,0.2,,
5.99714,1.05498,6.6375399999999996,0.024132706849719094,324000000,shell,0.5,,0.2,0.019306165479775275,0.024132706849719094
3.31078,3.20046,8.28158,0.026956224363911208,324000000,ball,0.5,,0.2,,
6.46706,0.94442,10.03866,0.029678389784200655,324000000,gaussian,0.5,0.014839194892100328,0.2,,
4.86262,2.26334,2.01582,0.013299286337022377,324000000,ball,0.5,,0.2,,
6.49474,2.53818,9.07114,0.028211968909663522,324000000,shell,0.5,,0.2,0.02256957512773082,0.028211968909663522
2.66598,4.68686,1.10878,0.00986336610732693,324000000,gaussian,0.5,0.004931683053663465,0.2,,
2.89746,7.95722,2.61306,0.015141787698167894,324000000,ball,0.5,,0.2,,
0.16342,3.36894,8.00462,0.02650164435392636,324000000,gaussian,0.5,0.01325082217696318,0.2,,
0.97634,1.90938,1.72874,0.012315932561805904,324000000,ball,0.5,,0.2,,
2.38918,8.74926,10.78398,0.030760401414780193,324000000,gaussian,0.5,0.015380200707390096,0.2,,
4.86386,3.72202,1.6834600000000002,0.012153569884922472,324000000,ball,0.5,,0.2,,
6.13622,9.17854,2.58542,0.015061492634176443,324000000,ball,0.5,,0.2,,
6.00194,5.08858,2.77034,0.015590821455125714,324000000,shell,0.5,,0.2,0.012472657164100572,0.015590821455125714
1.60038,9.22766,9.62718,0.029063773992285463,324000000,shell,0.5,,0.2,0.02325101919382837,0.029063773992285463
2.60626,9.91882,3.88986,0.018474361911523997,324000000,gaussian,0.5,0.009237180955761998,0.2,,
7.26102,1.05214,3.03822,0.016327213465926037,324000000,shell,0.5,,0.2,0.01306177077274083,0.016327213465926037
8.53154,0.79578,4.75594,0.02042775522153861,324000000,ball,0.5,,0.2,,
0.21958,5.56206,8.75838,0.0277213485695348,324000000,gaussian,0.5,0.0138606742847674,0.2,,
7.96466,9.42762,3.47226,0.017454546935167438,324000000,shell,0.5,,0.2,0.01396363754813395,0.017454546935167438
