x1,x2,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
2.11346,2.46922,7.58906,0.28070664510212373,1093500,ball,0.5,,0.2,,
6.19542,5.59294,1.5566200000000001,0.12713057274138015,1093500,ball,0.5,,0.2,,
8.24034,2.75738,6.03274,0.25027415555711646,1093500,gaussian,0.5,0.12513707777855823,0.2,,
7.31718,3.24526,3.79198,0.19842286658720784,1093500,gaussian,0.5,0.09921143329360392,0.2,,
5.51986,8.31402,6.499460000000001,0.2597749908173826,1093500,ball,0.5,,0.2,,
9.04822,9.56254,9.81742,0.3192694660881365,1093500,gaussian,0.5,0.15963473304406825,0.2,,
5.02594,8.25658,2.43434,0.15898249859144709,1093500,ball,0.5,,0.2,,
6.04838,0.36366,9.35518,0.31166266109017415,1093500,ball,0.5,,0.2,,
4.30226,1.79082,4.14586,0.20747511631476886,1093500,ball,0.5,,0.2,,
6.25302,3.99614,5.15022,0.23124459525093577,1093500,gaussian,0.5,0.11562229762546788,0.2,,
7.71554,5.08378,2.17994,0.15044611269210034,1093500,shell,0.5,,0.2,0.12035689015368028,0.15044611269210034
0.98758,0.93806,10.00638,0.32232737864125593,1093500,shell,0.5,,0.2,0.25786190291300476,0.32232737864125593
4.30066,3.77962,8.76826,0.3017278582991253,1093500,gaussian,0.5,0.15086392914956265,0.2,,
3.48982,8.65374,8.03502,0.2888365716894007,1093500,gaussian,0.5,0.14441828584470034,0.2,,
5.66914,8.75898,4.22954,0.20955849403108956,1093500,shell,0.5,,0.2,0.16764679522487166,0.20955849403108956
