x1,x2,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
2.11346,2.46922,7.58906,0.02580455980523393,40500000,gaussian,0.5,0.012902279902616965,0.2,,
6.19542,5.59294,1.5566200000000001,0.011686750294725268,40500000,shell,0.5,,0.2,0.009349400235780214,0.011686750294725268
8.24034,2.75738,6.03274,0.02300698799783835,40500000,ball,0.5,,0.2,,
7.31718,3.24526,3.79198,0.018240447160460967,40500000,gaussian,0.5,0.009120223580230484,0.2,,
5.51986,8.31402,6.499460000000001,0.023880372636039628,40500000,ball,0.5,,0.2,,
9.04822,9.56254,9.81742,0.029349529750744376,40500000,gaussian,0.5,0.014674764875372188,0.2,,
5.02594,8.25658,2.43434,0.014614806825809188,40500000,shell,0.5,,0.2,0.011691845460647351,0.014614806825809188
6.04838,0.36366,9.35518,0.028650257902636683,40500000,ball,0.5,,0.2,,
4.30226,1.79082,4.14586,0.019072594612409524,40500000,gaussian,0.5,0.009536297306204762,0.2,,
6.25302,3.99614,5.15022,0.0212576548931322,40500000,gaussian,0.5,0.0106288274465661,0.2,,
7.71554,5.08378,2.17994,0.013830081261581414,40500000,ball,0.5,,0.2,,
0.98758,0.93806,10.00638,0.029630634914205818,40500000,gaussian,0.5,0.014815317457102909,0.2,,
4.30066,3.77962,8.76826,0.02773697986933057,40500000,shell,0.5,,0.2,0.02218958389546446,0.02773697986933057
3.48982,8.65374,8.03502,0.026551920726302348,40500000,ball,0.5,,0.2,,
5.66914,8.75898,4.22954,0.019264113572917678,40500000,ball,0.5,,0.2,,
6.85478,8.00846,9.66558,0.02912167974647669,40500000,shell,0.5,,0.2,0.023297343797181354,0.02912167974647669
6.95506,4.36042,10.20666,0.02992569778180436,40500000,ball,0.5,,0.2,,
7.63862,1.69534,2.15182,0.013740591598167698,40500000,gaussian,0.5,0.006870295799083849,0.2,,
0.64674,1.60218,3.94314,0.01860045466500966,40500000,shell,0.5,,0.2,0.01488036373200773,0.01860045466500966
3.16998,8.21486,5.05278,0.02105560168647383,40500000,ball,0.5,,0.2,,
3.30546,0.81322,3.9010599999999998,0.018500939234021737,40500000,ball,0.5,,0.2,,
4.77942,5.68094,2.38062,0.014452650504328809,40500000,ball,0.5,,0.2,,
2.80834,4.73338,9.080739999999999,0.028226893344915703,40500000,gaussian,0.5,0.014113446672457852,0.2,,
6.25318,5.79726,7.68798,0.025972190768179637,40500000,ball,0.5,,0.2,,
7.99186,5.61802,4.89146,0.020716754279504146,40500000,gaussian,0.5,0.010358377139752073,0.2,,
8.19222,3.57054,2.8014200000000002,0.015678032996566345,40500000,shell,0.5,,0.2,0.012542426397253077,0.015678032996566345
6.71394,0.07258,5.80234,0.0225633743319227,40500000,shell,0.5,,0.2,0.01805069946553816,0.0225633743319227
1.22438,6.59566,5.89118,0.02273545279396459,40500000,ball,0.5,,0.2,,
3.25426,4.45482,1.81786,0.01262939883698548,40500000,shell,0.5,,0.2,0.010103519069588384,0.01262939883698548
6.35702,4.72414,4.69422,0.020294772224585332,40500000,gaussian,0.5,0.010147386112292666,0.2,,
7.32354,2.33978,4.66794,0.02023788362761033,40500000,ball,0.5,,0.2,,
4.00358,2.05006,6.78238,0.024394589869755647,40500000,shell,0.5,,0.2,0.01951567189580452,0.024394589869755647
2.93266,4.20362,10.920259999999999,0.03095415486173888,40500000,ball,0.5,,0.2,,
0.95382,0.90174,4.53902,0.01995646018119002,40500000,ball,0.5,,0.2,,
5.99714,1.05498,6.6375399999999996,0.024132706849719094,40500000,ball,0.5,,0.2,,
3.31078,3.20046,8.28158,0.026956224363911208,40500000,gaussian,0.5,0.013478112181955604,0.2,,
6.46706,0.94442,10.03866,0.029678389784200655,40500000,shell,0.5,,0.2,0.023742711827360527,0.029678389784200655
4.86262,2.26334,2.01582,0.013299286337022377,40500000,gaussian,0.5,0.006649643168511189,0.2,,
6.49474,2.53818,9.07114,0.028211968909663522,40500000,shell,0.5,,0.2,0.02256957512773082,0.028211968909663522
2.66598,4.68686,1.10878,0.00986336610732693,40500000,shell,0.5,,0.2,0.007890692885861545,0.00986336610732693
2.89746,7.95722,2.61306,0.015141787698167894,40500000,gaussian,0.5,0.007570893849083947,0.2,,
0.16342,3.36894,8.00462,0.02650164435392636,40500000,ball,0.5,,0.2,,
0.97634,1.90938,1.72874,0.012315932561805904,40500000,shell,0.5,,0.2,0.009852746049444723,0.012315932561805904
2.38918,8.74926,10.78398,0.030760401414780193,40500000,ball,0.5,,0.2,,
4.86386,3.72202,1.6834600000000002,0.012153569884922472,40500000,shell,0.5,,0.2,0.009722855907937977,0.012153569884922472
6.13622,9.17854,2.58542,0.015061492634176443,40500000,ball,0.5,,0.2,,
6.00194,5.08858,2.77034,0.015590821455125714,40500000,shell,0.5,,0.2,0.012472657164100572,0.015590821455125714
1.60038,9.22766,9.62718,0.029063773992285463,40500000,ball,0.5,,0.2,,
2.60626,9.91882,3.88986,0.018474361911523997,40500000,gaussian,0.5,0.009237180955761998,0.2,,
7.26102,1.05214,3.03822,0.016327213465926037,40500000,shell,0.5,,0.2,0.01306177077274083,0.016327213465926037
