x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
1.05673,1.23461,7.79647,1.37869,1.62263,4.29453,0.8757761722672351,400000,ball,0.5,,0.2,,
3.09771,7.79647,1.37869,1.62263,4.15701,1.27831,0.4778079787874939,400000,shell,0.5,,0.2,0.38224638302999514,0.4778079787874939
4.12017,1.37869,1.62263,4.15701,4.78127,3.51637,0.7924695568869243,400000,shell,0.5,,0.2,0.6339756455095396,0.7924695568869243
8.65859,1.62263,4.15701,4.78127,4.12829,2.3959900000000003,0.6541506918240833,400000,shell,0.5,,0.2,0.5233205534592666,0.6541506918240833
2.75993,4.15701,4.78127,4.12829,0.18183,8.74973,1.250065099591117,400000,ball,0.5,,0.2,,
4.52411,4.78127,4.12829,0.18183,5.89541,5.40871,0.9828384824285127,400000,gaussian,0.5,0.49141924121425634,0.2,,
7.51297,4.12829,0.18183,5.89541,6.99807,6.71717,1.0952883650723977,400000,gaussian,0.5,0.5476441825361988,0.2,,
8.02419,0.18183,5.89541,6.99807,2.54189,10.17759,1.3482107330824973,400000,ball,0.5,,0.2,,
7.15113,5.89541,6.99807,2.54189,0.46903,7.57293,1.1629666899256794,400000,shell,0.5,,0.2,0.9303733519405436,1.1629666899256794
8.12651,6.99807,2.54189,0.46903,1.88981,3.07511,0.7410809204547145,400000,gaussian,0.5,0.37054046022735726,0.2,,
