x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
4.22692,4.93844,1.18588,5.51476,6.49052,14.17812,1.195794169867506,52734375,ball,0.5,,0.2,,
2.39084,1.18588,5.51476,6.49052,6.62804,2.1132400000000002,0.46165922592974273,52734375,shell,0.5,,0.2,0.36932738074379423,0.46165922592974273
6.48068,5.51476,6.49052,6.62804,9.12508,1.06548,0.327808159022271,52734375,shell,0.5,,0.2,0.2622465272178168,0.327808159022271
4.63436,6.49052,6.62804,9.12508,6.51316,6.58396,0.8148744475851655,52734375,shell,0.5,,0.2,0.6518995580681324,0.8148744475851655
1.03972,6.62804,9.12508,6.51316,0.72732,1.99892,0.44899842173691173,52734375,shell,0.5,,0.2,0.3591987373895294,0.44899842173691173
8.09644,9.12508,6.51316,0.72732,3.58164,8.63484,0.9331989793273205,52734375,shell,0.5,,0.2,0.7465591834618565,0.9331989793273205
0.05188,6.51316,0.72732,3.58164,7.99228,3.8686800000000003,0.6246381593940813,52734375,ball,0.5,,0.2,,
2.09676,0.72732,3.58164,7.99228,0.16756,7.71036,0.8818291192292854,52734375,ball,0.5,,0.2,,
8.60452,3.58164,7.99228,0.16756,1.87612,7.29172,0.85755522923491,52734375,shell,0.5,,0.2,0.686044183387928,0.85755522923491
2.50604,7.99228,0.16756,1.87612,7.55924,9.30044,0.9684982837292075,52734375,shell,0.5,,0.2,0.7747986269833661,0.9684982837292075
5.43108,0.16756,1.87612,7.55924,7.30748,3.35988,0.5821152690138459,52734375,ball,0.5,,0.2,,
1.97516,1.87612,7.55924,7.30748,7.51796,9.01276,0.9534018954155145,52734375,shell,0.5,,0.2,0.7627215163324116,0.9534018954155145
8.60132,7.55924,7.30748,7.51796,6.01692,6.53652,0.8119333960252862,52734375,shell,0.5,,0.2,0.649546716820229,0.8119333960252862
6.97964,7.30748,7.51796,6.01692,8.72084,5.07004,0.7150769854665332,52734375,ball,0.5,,0.2,,
1.33828,7.51796,6.01692,8.72084,3.39068,7.45908,0.8673407282682551,52734375,ball,0.5,,0.2,,
