x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
5.28365,6.17305,8.98235,17.47265,1.433605802122447,39366000,ball,0.5,,0.2,,
5.48855,8.98235,6.89345,2.39155,0.5303836085619157,39366000,shell,0.5,,0.2,0.42430688684953255,0.5303836085619157
0.60085,6.89345,8.11315,3.58185,0.6490887149390694,39366000,gaussian,0.5,0.3245443574695347,0.2,,
3.29295,8.11315,0.78505,7.9799500000000005,0.9688363979923228,39366000,ball,0.5,,0.2,,
3.79965,0.78505,3.90635,9.74865,1.0708351058135974,39366000,shell,0.5,,0.2,0.856668084650878,1.0708351058135974
2.62055,3.90635,0.64145,3.04355,0.5983297285099525,39366000,shell,0.5,,0.2,0.478663782807962,0.5983297285099525
7.56485,0.64145,0.90915,9.58585,1.0618561230010122,39366000,gaussian,0.5,0.5309280615005061,0.2,,
0.12095,0.90915,9.47705,6.88795,0.9001095182586766,39366000,ball,0.5,,0.2,,
5.75565,9.47705,4.99035,3.86465,0.6742259213703282,39366000,shell,0.5,,0.2,0.5393807370962626,0.6742259213703282
0.63255,4.99035,2.70945,1.37555,0.4022430526086207,39366000,gaussian,0.5,0.20112152630431035,0.2,,
4.28885,2.70945,2.34515,8.949850000000001,1.026025700883536,39366000,gaussian,0.5,0.513012850441768,0.2,,
2.46895,2.34515,9.44905,8.51595,1.0008452046848433,39366000,shell,0.5,,0.2,0.8006761637478746,1.0008452046848433
0.75165,9.44905,6.63435,5.42065,0.79850206684106,39366000,ball,0.5,,0.2,,
8.72455,6.63435,1.89745,8.58755,1.0050438273040572,39366000,shell,0.5,,0.2,0.8040350618432458,1.0050438273040572
9.17285,1.89745,0.02115,4.07385,0.6922339233123702,39366000,ball,0.5,,0.2,,
