x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
2.11346,2.46922,5.59294,2.75738,3.24526,7.58906,0.02586051747432532,54675000000,gaussian,0.01293025873716266,,
6.19542,5.59294,2.75738,3.24526,8.31402,1.5566200000000001,0.011712093230651395,54675000000,gaussian,0.005856046615325698,,
8.24034,2.75738,3.24526,8.31402,9.56254,6.03274,0.023056879080301674,54675000000,ball,,,
7.31718,3.24526,8.31402,9.56254,8.25658,3.79198,0.018280001910241164,54675000000,gaussian,0.009140000955120582,,
5.51986,8.31402,9.56254,8.25658,0.36366,6.499460000000001,0.023932157669376085,54675000000,gaussian,0.011966078834688042,,
9.04822,9.56254,8.25658,0.36366,1.79082,9.81742,0.029413174753262383,54675000000,gaussian,0.014706587376631192,,
5.02594,8.25658,0.36366,1.79082,3.99614,2.43434,0.014646499306919731,54675000000,ball,,,
6.04838,0.36366,1.79082,3.99614,5.08378,9.35518,0.02871238652111339,54675000000,shell,,0.022969909216890714,0.02871238652111339
4.30226,1.79082,3.99614,5.08378,0.93806,4.14586,0.019113953889455554,54675000000,ball,,,
6.25302,3.99614,5.08378,0.93806,3.77962,5.15022,0.021303752514139775,54675000000,shell,,0.01704300201131182,0.021303752514139775
7.71554,5.08378,0.93806,3.77962,8.65374,2.17994,0.01386007205067388,54675000000,ball,,,
0.98758,0.93806,3.77962,8.65374,8.75898,10.00638,0.029694889498512296,54675000000,ball,,,
4.30066,3.77962,8.65374,8.75898,8.00846,8.76826,0.027797128027363005,54675000000,ball,,,
3.48982,8.65374,8.75898,8.00846,4.36042,8.03502,0.026609499061486422,54675000000,ball,,,
5.66914,8.75898,8.00846,4.36042,1.69534,4.22954,0.019305888162400645,54675000000,ball,,,
6.85478,8.00846,4.36042,1.69534,1.60218,9.66558,0.029184830652011932,54675000000,ball,,,
6.95506,4.36042,1.69534,1.60218,8.21486,10.20666,0.02999059221544099,54675000000,ball,,,
7.63862,1.69534,1.60218,8.21486,0.81322,2.15182,0.013770388327256418,54675000000,ball,,,
0.64674,1.60218,8.21486,0.81322,5.68094,3.94314,0.018640790097776194,54675000000,ball,,,
3.16998,8.21486,0.81322,5.68094,4.73338,5.05278,0.021101261151335263,54675000000,shell,,0.01688100892106821,0.021101261151335263
3.30546,0.81322,5.68094,4.73338,5.79726,3.9010599999999998,0.018541058865720602,54675000000,gaussian,0.009270529432860301,,
4.77942,5.68094,4.73338,5.79726,5.61802,2.38062,0.014483991346432643,54675000000,shell,,0.011587193077146115,0.014483991346432643
2.80834,4.73338,5.79726,5.61802,3.57054,9.080739999999999,0.028288103889454908,54675000000,ball,,,
6.25318,5.79726,5.61802,3.57054,0.07258,7.68798,0.026028511948139835,54675000000,gaussian,0.013014255974069917,,
7.99186,5.61802,3.57054,0.07258,6.59566,4.89146,0.020761678947445395,54675000000,shell,,0.016609343157956317,0.020761678947445395
8.19222,3.57054,0.07258,6.59566,4.45482,2.8014200000000002,0.015712031103453167,54675000000,gaussian,0.007856015551726584,,
6.71394,0.07258,6.59566,4.45482,4.72414,5.80234,0.022612303429879826,54675000000,shell,,0.01808984274390386,0.022612303429879826
1.22438,6.59566,4.45482,4.72414,2.33978,5.89118,0.02278475504727525,54675000000,ball,,,
3.25426,4.45482,4.72414,2.33978,2.05006,1.81786,0.012656785923852193,54675000000,shell,,0.010125428739081755,0.012656785923852193
6.35702,4.72414,2.33978,2.05006,4.20362,4.69422,0.02033878181657218,54675000000,gaussian,0.01016939090828609,,
7.32354,2.33978,2.05006,4.20362,0.90174,4.66794,0.020281769855613887,54675000000,shell,,0.01622541588449111,0.020281769855613887
4.00358,2.05006,4.20362,0.90174,1.05498,6.78238,0.02444748999275155,54675000000,shell,,0.019557991994201242,0.02444748999275155
2.93266,4.20362,0.90174,1.05498,3.20046,10.920259999999999,0.031021279523730037,54675000000,ball,,,
0.95382,0.90174,1.05498,3.20046,0.94442,4.53902,0.019999736137202573,54675000000,gaussian,0.009999868068601286,,
5.99714,1.05498,3.20046,0.94442,2.26334,6.6375399999999996,0.024185039074502958,54675000000,ball,,,
3.31078,3.20046,0.94442,2.26334,2.53818,8.28158,0.027014679439072115,54675000000,ball,,,
6.46706,0.94442,2.26334,2.53818,4.68686,10.03866,0.029742747925833157,54675000000,gaussian,0.014871373962916578,,
4.86262,2.26334,2.53818,4.68686,7.95722,2.01582,0.013328126087423692,54675000000,ball,,,
6.49474,2.53818,4.68686,7.95722,3.36894,9.07114,0.0282731470902866,54675000000,gaussian,0.0141365735451433,,
2.66598,4.68686,7.95722,3.36894,1.90938,1.10878,0.009884755000643728,54675000000,gaussian,0.004942377500321864,,
2.89746,7.95722,3.36894,1.90938,8.74926,2.61306,0.015174622947126272,54675000000,ball,,,
0.16342,3.36894,1.90938,8.74926,3.72202,8.00462,0.026559113663859484,54675000000,ball,,,
0.97634,1.90938,8.74926,3.72202,9.17854,1.72874,0.012342639891209975,54675000000,gaussian,0.006171319945604987,,
2.38918,8.74926,3.72202,9.17854,5.08858,10.78398,0.030827105918808877,54675000000,ball,,,
4.86386,3.72202,9.17854,5.08858,9.22766,1.6834600000000002,0.012179925127834295,54675000000,gaussian,0.006089962563917147,,
6.13622,9.17854,5.08858,9.22766,9.91882,2.58542,0.015094153761791367,54675000000,ball,,,
6.00194,5.08858,9.22766,9.91882,1.05214,2.77034,0.01562463044215877,54675000000,ball,,,
1.60038,9.22766,9.91882,1.05214,0.79578,9.62718,0.029126799328113028,54675000000,gaussian,0.014563399664056514,,
2.60626,9.91882,1.05214,0.79578,5.56206,3.88986,0.018514423909803464,54675000000,ball,,,
7.26102,1.05214,0.79578,5.56206,9.42762,3.03822,0.016362619332765338,54675000000,gaussian,0.008181309666382669,,
8.53154,0.79578,5.56206,9.42762,2.74974,4.75594,0.02047205318963396,54675000000,gaussian,0.01023602659481698,,
0.21958,5.56206,9.42762,2.74974,2.55098,8.75838,0.027781462830802166,54675000000,shell,,0.022225170264641735,0.027781462830802166
7.96466,9.42762,2.74974,2.55098,6.79246,3.47226,0.01749239744565513,54675000000,shell,,0.013993917956524105,0.01749239744565513
1.21782,2.74974,2.55098,6.79246,4.32842,1.84302,0.012744072744348274,54675000000,shell,,0.01019525819547862,0.012744072744348274
1.92514,2.55098,6.79246,4.32842,6.43134,10.64554,0.030628594334925287,54675000000,shell,,0.024502875467940232,0.030628594334925287
0.96678,6.79246,4.32842,6.43134,0.67418,10.097579999999999,0.02982990491787015,54675000000,ball,,,
8.37906,4.32842,6.43134,0.67418,5.55886,6.27066,0.02350714274580772,54675000000,shell,,0.018805714196646176,0.02350714274580772
6.88662,6.43134,0.67418,5.55886,3.90122,4.679819999999999,0.020307562209056718,54675000000,gaussian,0.010153781104528359,,
1.94274,0.67418,5.55886,3.90122,8.65694,9.79914,0.029385778382627927,54675000000,gaussian,0.014692889191313964,,
1.36198,5.55886,3.90122,8.65694,4.28538,8.36478,0.027150040347725696,54675000000,shell,,0.02172003227818056,0.027150040347725696
0.88946,3.90122,8.65694,4.28538,2.10126,3.72506,0.01811798325465307,54675000000,ball,,,
2.34742,8.65694,4.28538,2.10126,2.62602,8.42862,0.02725344797340982,54675000000,gaussian,0.01362672398670491,,
2.74434,4.28538,2.10126,2.62602,6.38654,3.97674,0.01872004190486748,54675000000,gaussian,0.00936002095243374,,
5.72518,2.10126,2.62602,6.38654,3.30458,3.07998,0.016474686760618546,54675000000,shell,,0.013179749408494838,0.016474686760618546
6.13586,2.62602,6.38654,3.30458,8.25966,6.87546,0.024614674529299847,54675000000,gaussian,0.012307337264649923,,
2.88022,6.38654,3.30458,8.25966,8.18282,9.169419999999999,0.028425895205465623,54675000000,ball,,,
2.88994,3.30458,8.25966,8.18282,2.98014,3.3383399999999996,0.017151752486488633,54675000000,shell,,0.013721401989190907,0.017151752486488633
7.17638,8.25966,8.18282,2.98014,0.45178,10.56318,0.03050988410470246,54675000000,gaussian,0.01525494205235123,,
2.35826,8.18282,2.98014,0.45178,1.47406,10.36186,0.030217746799807405,54675000000,shell,,0.024174197439845925,0.030217746799807405
8.96502,2.98014,0.45178,1.47406,9.45162,10.18222,0.029954664234259465,54675000000,gaussian,0.014977332117129732,,
1.33954,0.45178,1.47406,9.45162,4.19774,2.44394,0.014675350667674437,54675000000,shell,,0.01174028053413955,0.014675350667674437
9.63558,1.47406,9.45162,4.19774,3.24698,5.93438,0.02286814271615845,54675000000,gaussian,0.011434071358079225,,
9.39666,9.45162,4.19774,3.24698,8.78446,6.424259999999999,0.02379330503350846,54675000000,gaussian,0.01189665251675423,,
4.28182,4.19774,3.24698,8.78446,4.51242,9.94702,0.029606680246740246,54675000000,shell,,0.023685344197392197,0.029606680246740246
3.45314,3.24698,8.78446,4.51242,4.19934,6.25354,0.023475031505212903,54675000000,shell,,0.018780025204170325,0.023475031505212903
9.82278,8.78446,4.51242,4.19934,6.01018,5.11358,0.021227837043931948,54675000000,gaussian,0.010613918521965974,,
2.69106,4.51242,4.19934,6.01018,0.83086,8.902660000000001,0.028009355229497587,54675000000,shell,,0.022407484183598073,0.028009355229497587
3.71062,4.19934,6.01018,0.83086,8.64522,10.14382,0.02989812717045624,54675000000,shell,,0.02391850173636499,0.02989812717045624
6.99074,6.01018,0.83086,8.64522,1.54494,6.12714,0.023236575258870983,54675000000,shell,,0.018589260207096787,0.023236575258870983
9.25798,0.83086,8.64522,1.54494,1.86138,6.82078,0.02451659984647416,54675000000,shell,,0.01961327987717933,0.02451659984647416
7.28146,8.64522,1.54494,1.86138,5.85326,7.23706,0.025253658561630827,54675000000,ball,,,
1.33142,1.54494,1.86138,5.85326,2.33002,3.6526199999999998,0.017940951167989404,54675000000,shell,,0.014352760934391523,0.017940951167989404
8.11234,1.86138,5.85326,2.33002,5.19454,5.82474,0.022655908913689248,54675000000,gaussian,0.011327954456844624,,
6.26118,5.85326,2.33002,5.19454,4.72058,4.57598,0.020080997244993445,54675000000,shell,,0.01606479779599476,0.020080997244993445
1.80786,2.33002,5.19454,4.72058,3.69166,10.467459999999999,0.03037133434087161,54675000000,ball,,,
8.42422,5.19454,4.72058,3.69166,9.24682,2.55342,0.015000452000275161,54675000000,gaussian,0.0075002260001375805,,
7.37794,4.72058,3.69166,9.24682,0.50814,7.506340000000001,0.025719192777304625,54675000000,gaussian,0.012859596388652313,,
7.95238,3.69166,9.24682,0.50814,1.30778,8.69918,0.027687412835275267,54675000000,shell,,0.022149930268220215,0.027687412835275267
2.51026,9.24682,0.50814,1.30778,9.78606,1.23386,0.01042740304354195,54675000000,shell,,0.00834192243483356,0.01042740304354195
1.46902,0.50814,1.30778,9.78606,4.27562,6.12622,0.023234830688666074,54675000000,ball,,,
5.74754,1.30778,9.78606,4.27562,5.24574,7.73194,0.026102821609915085,54675000000,shell,,0.02088225728793207,0.026102821609915085
2.25158,9.78606,4.27562,5.24574,3.14298,8.310379999999999,0.02706161175929222,54675000000,ball,,,
7.22866,4.27562,5.24574,3.14298,9.17646,9.77626,0.029351451924715978,54675000000,ball,,,
0.14582,5.24574,3.14298,9.17646,1.49642,8.85102,0.02792800276407717,54675000000,ball,,,
0.58114,3.14298,9.17646,1.49642,5.56734,3.4615400000000003,0.017465374201835138,54675000000,shell,,0.013972299361468111,0.017465374201835138
9.87878,9.17646,1.49642,5.56734,8.54618,3.32958,0.01712923410203803,54675000000,shell,,0.013703387281630425,0.01712923410203803
9.40306,1.49642,5.56734,8.54618,0.50286,7.93466,0.026442796255652164,54675000000,shell,,0.021154237004521733,0.026442796255652164
5.33462,5.56734,8.54618,0.50286,2.18922,8.407820000000001,0.027219799411779818,54675000000,ball,,,
1.63874,8.54618,0.50286,2.18922,2.03294,8.05514,0.026642793837671527,54675000000,gaussian,0.013321396918835764,,
6.35398,0.50286,2.18922,2.03294,4.63738,6.47678,0.023890365299272676,54675000000,shell,,0.01911229223941814,0.023890365299272676
2.07346,2.18922,2.03294,4.63738,0.00526,3.14906,0.016658415318365198,54675000000,gaussian,0.008329207659182599,,
7.11542,2.03294,4.63738,0.00526,2.83402,3.67662,0.017999796304158874,54675000000,gaussian,0.008999898152079437,,
7.08034,4.63738,0.00526,2.83402,5.60254,7.27274,0.02531583454757627,54675000000,ball,,,
3.99718,0.00526,2.83402,5.60254,9.33658,5.27198,0.021554109991955926,54675000000,gaussian,0.010777054995977963,,
1.87986,2.83402,5.60254,9.33658,5.52366,2.45946,0.014721874107655335,54675000000,shell,,0.011777499286124269,0.014721874107655335
