x1,x2,x3,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
4.22692,4.93844,1.18588,14.17812,0.11128934375745823,45000000000,shell,,0.08903147500596659,0.11128934375745823
2.39084,1.18588,5.51476,2.1132400000000002,0.0429653811566834,45000000000,gaussian,0.0214826905783417,,
6.48068,5.51476,6.49052,1.06548,0.030508222748712018,45000000000,gaussian,0.015254111374356009,,
4.63436,6.49052,6.62804,6.58396,0.07583817081707503,45000000000,ball,,,
1.03972,6.62804,9.12508,1.99892,0.04178707419920931,45000000000,shell,,0.033429659359367446,0.04178707419920931
8.09644,9.12508,6.51316,8.63484,0.08685031640183902,45000000000,ball,,,
0.05188,6.51316,0.72732,3.8686800000000003,0.05813339167938594,45000000000,shell,,0.046506713343508754,0.05813339167938594
2.09676,0.72732,3.58164,7.71036,0.08206946183398625,45000000000,ball,,,
8.60452,3.58164,7.99228,7.29172,0.07981035624877163,45000000000,ball,,,
2.50604,7.99228,0.16756,9.30044,0.09013552762043531,45000000000,shell,,0.07210842209634825,0.09013552762043531
5.43108,0.16756,1.87612,3.35988,0.05417590076302609,45000000000,ball,,,
1.97516,1.87612,7.55924,9.01276,0.08873054740655383,45000000000,shell,,0.07098443792524306,0.08873054740655383
8.60132,7.55924,7.30748,6.53652,0.07556445506707093,45000000000,ball,,,
6.97964,7.30748,7.51796,5.07004,0.06655028971871428,45000000000,gaussian,0.03327514485935714,,
1.33828,7.51796,6.01692,7.45908,0.08072106629670646,45000000000,ball,,,
3.70956,6.01692,8.72084,8.33116,0.08530942116030305,45000000000,ball,,,
3.91012,8.72084,3.39068,9.413319999999999,0.0906808680652042,45000000000,shell,,0.07254469445216337,0.0906808680652042
5.27724,3.39068,3.20436,3.30364,0.05372057042663888,45000000000,ball,,,
1.29348,3.20436,6.42972,6.88628,0.07755978496121249,45000000000,ball,,,
6.33996,6.42972,1.62644,9.10556,0.08918618515517776,45000000000,ball,,,
6.61092,1.62644,1.36188,6.8021199999999995,0.0770843833000396,45000000000,gaussian,0.0385421916500198,,
9.55884,1.36188,9.46676,3.76124,0.05732047500396197,45000000000,shell,,0.04585638000316958,0.05732047500396197
5.61668,9.46676,1.59452,7.16148,0.07909438423062147,45000000000,gaussian,0.039547192115310735,,
2.50636,1.59452,1.23604,4.37596,0.061827392266924644,45000000000,ball,,,
5.98372,1.23604,7.14108,8.78292,0.08759185444803372,45000000000,shell,,0.07007348355842698,0.08759185444803372
6.38444,7.14108,0.14516,4.6028400000000005,0.06340991877853835,45000000000,ball,,,
3.42788,0.14516,3.19132,10.60468,0.09624829427852795,45000000000,gaussian,0.048124147139263974,,
2.44876,3.19132,8.90964,10.78236,0.09705125853154736,45000000000,gaussian,0.04852562926577368,,
6.50852,8.90964,9.44828,2.63572,0.04798371772968498,45000000000,ball,,,
2.71404,9.44828,4.67956,8.38844,0.08560218670566036,45000000000,ball,,,
4.64708,4.67956,4.10012,8.33588,0.08533358366903114,45000000000,shell,,0.06826686693522492,0.08533358366903114
8.00716,4.10012,8.40724,2.56476,0.0473333915171727,45000000000,ball,,,
5.86532,8.40724,1.80348,10.84052,0.09731265353469995,45000000000,gaussian,0.048656326767349975,,
1.90764,1.80348,2.10996,8.07804,0.08400347601318542,45000000000,ball,,,
1.99428,2.10996,6.40092,2.27508,0.044580259680318646,45000000000,ball,,,
6.62156,6.40092,1.88884,5.56316,0.06971159716104165,45000000000,ball,,,
2.93412,1.88884,4.52668,9.07732,0.08904777666001781,45000000000,ball,,,
9.72524,4.52668,5.07636,3.0316400000000003,0.05146157477362129,45000000000,ball,,,
2.98948,5.07636,9.37372,7.1422799999999995,0.07898828665040121,45000000000,gaussian,0.039494143325200605,,
5.33196,9.37372,5.91444,1.21756,0.03261290186172511,45000000000,shell,,0.026090321489380088,0.03261290186172511
5.79492,5.91444,6.73788,4.22612,0.060759636909194364,45000000000,gaussian,0.030379818454597182,,
0.32684,6.73788,3.81876,5.00924,0.06615005011539982,45000000000,ball,,,
1.95268,3.81876,7.49852,2.45748,0.046332875448102155,45000000000,gaussian,0.023166437724051078,,
4.77836,7.49852,7.44404,10.56796,0.09608151404063367,45000000000,gaussian,0.048040757020316835,,
9.72772,7.44404,8.35708,2.3669200000000004,0.04547116144534729,45000000000,shell,,0.03637692915627783,0.04547116144534729
2.27244,8.35708,0.17716,4.17084,0.06036094391457204,45000000000,ball,,,
2.00388,0.17716,8.45532,4.54068,0.06298029722128991,45000000000,gaussian,0.031490148610644954,,
3.20076,8.45532,9.83764,8.25436,0.0849153024094305,45000000000,shell,,0.0679322419275444,0.0849153024094305
5.21252,9.83764,2.10428,6.77972,0.07695735569185695,45000000000,shell,,0.061565884553485564,0.07695735569185695
4.52204,2.10428,1.59156,5.07644,0.06659228026778495,45000000000,gaussian,0.033296140133892475,,
7.06308,1.59156,1.12412,8.51188,0.08622972553769281,45000000000,shell,,0.06898378043015425,0.08622972553769281
0.43916,1.12412,8.85524,6.5167600000000006,0.07545015236489944,45000000000,shell,,0.060360121891919555,0.07545015236489944
5.92932,8.85524,5.49948,5.94452,0.07206139313030518,45000000000,shell,,0.05764911450424415,0.07206139313030518
2.43564,5.49948,5.10196,2.68604,0.04843959412285408,45000000000,shell,,0.038751675298283265,0.04843959412285408
3.85028,5.10196,3.58492,10.291080000000001,0.09481449467367316,45000000000,gaussian,0.04740724733683658,,
1.93356,3.58492,8.65684,9.19516,0.08962391331107675,45000000000,shell,,0.0716991306488614,0.08962391331107675
6.75812,8.65684,2.86268,1.54132,0.03669362890767091,45000000000,ball,,,
3.77324,2.86268,1.34836,8.359639999999999,0.08545511152358229,45000000000,gaussian,0.042727555761791144,,
3.88548,1.34836,1.11772,8.598279999999999,0.08666625881018734,45000000000,ball,,,
2.72396,1.11772,7.80244,5.72956,0.07074648930386601,45000000000,gaussian,0.035373244651933006,,
1.77892,7.80244,7.31388,6.45012,0.07506338667909168,45000000000,gaussian,0.03753169333954584,,
4.69484,7.31388,8.57076,5.85724,0.07153041873713113,45000000000,shell,,0.05722433498970491,0.07153041873713113
