x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
4.22692,4.93844,1.18588,14.17812,1.021758296074651,87890625,shell,0.5,,0.2,0.8174066368597208,1.021758296074651
2.39084,1.18588,5.51476,2.1132400000000002,0.3944693459288073,87890625,shell,0.5,,0.2,0.31557547674304587,0.3944693459288073
6.48068,5.51476,6.49052,1.06548,0.280098962214438,87890625,gaussian,0.5,0.140049481107219,0.2,,
4.63436,6.49052,6.62804,6.58396,0.6962776270866445,87890625,ball,0.5,,0.2,,
1.03972,6.62804,9.12508,1.99892,0.3836511950756089,87890625,gaussian,0.5,0.19182559753780445,0.2,,
8.09644,9.12508,6.51316,8.63484,0.797381207437844,87890625,gaussian,0.5,0.398690603718922,0.2,,
0.05188,6.51316,0.72732,3.8686800000000003,0.5337283267373836,87890625,gaussian,0.5,0.2668641633686918,0.2,,
2.09676,0.72732,3.58164,7.71036,0.7534877163622209,87890625,shell,0.5,,0.2,0.6027901730897768,0.7534877163622209
8.60452,3.58164,7.99228,7.29172,0.7327466481209326,87890625,shell,0.5,,0.2,0.5861973184967461,0.7327466481209326
2.50604,7.99228,0.16756,9.30044,0.8275430513631149,87890625,ball,0.5,,0.2,,
5.43108,0.16756,1.87612,3.35988,0.4973942174785197,87890625,shell,0.5,,0.2,0.3979153739828158,0.4973942174785197
1.97516,1.87612,7.55924,9.01276,0.8146437912822688,87890625,ball,0.5,,0.2,,
8.60132,7.55924,7.30748,6.53652,0.6937646161469585,87890625,gaussian,0.5,0.34688230807347925,0.2,,
6.97964,7.30748,7.51796,5.07004,0.6110046867960874,87890625,gaussian,0.5,0.3055023433980437,0.2,,
1.33828,7.51796,6.01692,7.45908,0.7411079657042577,87890625,gaussian,0.5,0.37055398285212887,0.2,,
3.70956,6.01692,8.72084,8.33116,0.7832340982604138,87890625,ball,0.5,,0.2,,
3.91012,8.72084,3.39068,9.413319999999999,0.832549875060827,87890625,ball,0.5,,0.2,,
5.27724,3.39068,3.20436,3.30364,0.4932137853459336,87890625,shell,0.5,,0.2,0.3945710282767469,0.4932137853459336
1.29348,3.20436,6.42972,6.88628,0.7120839340970049,87890625,shell,0.5,,0.2,0.5696671472776039,0.7120839340970049
6.33996,6.42972,1.62644,9.10556,0.8188270457965187,87890625,ball,0.5,,0.2,,
6.61092,1.62644,1.36188,6.8021199999999995,0.7077192251781554,87890625,shell,0.5,,0.2,0.5661753801425243,0.7077192251781554
9.55884,1.36188,9.46676,3.76124,0.5262648596246466,87890625,ball,0.5,,0.2,,
5.61668,9.46676,1.59452,7.16148,0.726173239341593,87890625,gaussian,0.5,0.3630866196707965,0.2,,
2.50636,1.59452,1.23604,4.37596,0.567643305643613,87890625,shell,0.5,,0.2,0.4541146445148904,0.567643305643613
5.98372,1.23604,7.14108,8.78292,0.804189340408829,87890625,gaussian,0.5,0.4020946702044145,0.2,,
