x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
2.11346,2.46922,5.59294,2.75738,3.24526,7.58906,1.1308230370355317,2025000,ball,0.5,,0.2,,
6.19542,5.59294,2.75738,3.24526,8.31402,1.5566200000000001,0.5121438443866264,2025000,ball,0.5,,0.2,,
8.24034,2.75738,3.24526,8.31402,9.56254,6.03274,1.0082261521655023,2025000,shell,0.5,,0.2,0.8065809217324018,1.0082261521655023
7.31718,3.24526,8.31402,9.56254,8.25658,3.79198,0.799343914818299,2025000,shell,0.5,,0.2,0.6394751318546392,0.799343914818299
5.51986,8.31402,9.56254,8.25658,0.36366,6.499460000000001,1.0465001423643439,2025000,shell,0.5,,0.2,0.8372001138914751,1.0465001423643439
9.04822,9.56254,8.25658,0.36366,1.79082,9.81742,1.2861728554489702,2025000,ball,0.5,,0.2,,
5.02594,8.25658,0.36366,1.79082,3.99614,2.43434,0.6404589097891547,2025000,ball,0.5,,0.2,,
6.04838,0.36366,1.79082,3.99614,5.08378,9.35518,1.2555289413129034,2025000,ball,0.5,,0.2,,
4.30226,1.79082,3.99614,5.08378,0.93806,4.14586,0.8358107840839,2025000,shell,0.5,,0.2,0.66864862726712,0.8358107840839
6.25302,3.99614,5.08378,0.93806,3.77962,5.15022,0.9315658181322372,2025000,shell,0.5,,0.2,0.7452526545057898,0.9315658181322372
