x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
1.05673,1.23461,7.79647,4.29453,0.7452587000552887,486000,ball,0.5,,0.2,,
3.09771,7.79647,1.37869,1.27831,0.4065999560428265,486000,gaussian,0.5,0.20329997802141325,0.2,,
4.12017,1.37869,1.62263,3.51637,0.6743673218123651,486000,shell,0.5,,0.2,0.5394938574498921,0.6743673218123651
8.65859,1.62263,4.15701,2.3959900000000003,0.5566622039590321,486000,gaussian,0.5,0.27833110197951605,0.2,,
2.75993,4.15701,4.78127,8.74973,1.0637671137979818,486000,ball,0.5,,0.2,,
4.52411,4.78127,4.12829,5.40871,0.8363654469871554,486000,gaussian,0.5,0.4181827234935777,0.2,,
7.51297,4.12829,0.18183,6.71717,0.9320568530956325,486000,gaussian,0.5,0.46602842654781623,0.2,,
8.02419,0.18183,5.89541,10.17759,1.147286041976322,486000,shell,0.5,,0.2,0.9178288335810576,1.147286041976322
7.15113,5.89541,6.99807,7.57293,0.9896490347503367,486000,gaussian,0.5,0.49482451737516836,0.2,,
8.12651,6.99807,2.54189,3.07511,0.630637166096966,486000,shell,0.5,,0.2,0.5045097328775728,0.630637166096966
8.85777,2.54189,0.46903,6.589969999999999,0.9231897053450459,486000,gaussian,0.5,0.4615948526725229,0.2,,
0.49379,0.46903,1.88981,10.50319,1.1654934713034242,486000,ball,0.5,,0.2,,
2.15033,1.88981,9.32687,9.88413,1.130624672927058,486000,gaussian,0.5,0.565312336463529,0.2,,
1.74491,9.32687,4.37949,4.51751,0.7643614849497473,486000,ball,0.5,,0.2,,
7.83457,4.37949,4.00423,7.61477,0.9923791458407962,486000,shell,0.5,,0.2,0.793903316672637,0.9923791458407962
