x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
1.05673,1.23461,7.79647,4.29453,0.062186462779348105,18000000,gaussian,0.5,0.031093231389674052,0.2,,
3.09771,7.79647,1.37869,1.27831,0.03392783342303281,18000000,shell,0.5,,0.2,0.02714226673842625,0.03392783342303281
4.12017,1.37869,1.62263,3.51637,0.056271088622490625,18000000,shell,0.5,,0.2,0.0450168708979925,0.056271088622490625
8.65859,1.62263,4.15701,2.3959900000000003,0.04644944557453687,18000000,gaussian,0.5,0.023224722787268434,0.2,,
2.75993,4.15701,4.78127,8.74973,0.08876369242410068,18000000,shell,0.5,,0.2,0.07101095393928054,0.08876369242410068
4.52411,4.78127,4.12829,5.40871,0.06978866363470974,18000000,ball,0.5,,0.2,,
7.51297,4.12829,0.18183,6.71717,0.07777342122804856,18000000,shell,0.5,,0.2,0.06221873698243885,0.07777342122804856
8.02419,0.18183,5.89541,10.17759,0.09573274453734418,18000000,gaussian,0.5,0.04786637226867209,0.2,,
7.15113,5.89541,6.99807,7.57293,0.08257907336010155,18000000,gaussian,0.5,0.041289536680050774,0.2,,
8.12651,6.99807,2.54189,3.07511,0.05262212256475923,18000000,gaussian,0.5,0.026311061282379616,0.2,,
8.85777,2.54189,0.46903,6.589969999999999,0.0770335217092507,18000000,ball,0.5,,0.2,,
0.49379,0.46903,1.88981,10.50319,0.09725202317987924,18000000,gaussian,0.5,0.04862601158993962,0.2,,
2.15033,1.88981,9.32687,9.88413,0.09434247347286928,18000000,shell,0.5,,0.2,0.07547397877829543,0.09434247347286928
1.74491,9.32687,4.37949,4.51751,0.06378045238555198,18000000,shell,0.5,,0.2,0.05102436190844159,0.06378045238555198
7.83457,4.37949,4.00423,7.61477,0.08280688143761576,18000000,gaussian,0.5,0.04140344071880788,0.2,,
3.42739,4.00423,7.18021,10.33279,0.096459906257229,18000000,gaussian,0.5,0.0482299531286145,0.2,,
8.47753,7.18021,5.84767,5.60333,0.0710331598284323,18000000,gaussian,0.5,0.03551657991421615,0.2,,
8.81931,5.84767,5.80109,1.57591,0.037670704277904074,18000000,ball,0.5,,0.2,,
5.32337,5.80109,9.10743,7.47157,0.08202457122472669,18000000,ball,0.5,,0.2,,
6.58499,9.10743,0.40661,3.02639,0.05220360328490953,18000000,ball,0.5,,0.2,,
1.65273,0.40661,7.84047,7.45053,0.08190899888472768,18000000,ball,0.5,,0.2,,
2.38971,7.84047,7.36669,1.69031,0.03901406600688273,18000000,gaussian,0.5,0.019507033003441365,0.2,,
1.40417,7.36669,2.89863,5.040369999999999,0.06737041816595116,18000000,ball,0.5,,0.2,,
8.12659,2.89863,7.80901,4.34399,0.06254353762430652,18000000,ball,0.5,,0.2,,
3.99593,7.80901,1.78527,2.94573,0.051503234317951785,18000000,ball,0.5,,0.2,,
9.09611,1.78527,0.03629,1.9007100000000001,0.04137099478389186,18000000,ball,0.5,,0.2,,
3.35697,0.03629,3.29783,8.40117,0.08697770025117114,18000000,gaussian,0.5,0.04348885012558557,0.2,,
0.61219,3.29783,7.22741,8.44559,0.08720733826045632,18000000,gaussian,0.5,0.04360366913022816,0.2,,
6.62713,7.22741,7.36207,6.40893,0.07596801839100115,18000000,ball,0.5,,0.2,,
3.17851,7.36207,1.16989,2.84711,0.05063375750761738,18000000,ball,0.5,,0.2,,
3.66177,1.16989,1.02503,2.83397,0.05051677976418216,18000000,ball,0.5,,0.2,,
7.00179,1.02503,2.10181,3.89119,0.05919421323110732,18000000,shell,0.5,,0.2,0.04735537058488586,0.05919421323110732
1.46633,2.10181,5.45087,10.96013,0.0993449708612967,18000000,shell,0.5,,0.2,0.07947597668903737,0.0993449708612967
0.47691,5.45087,0.52749,2.76951,0.04993896104335468,18000000,gaussian,0.5,0.02496948052167734,0.2,,
7.99857,0.52749,1.60023,8.81877,0.08911320058091249,18000000,ball,0.5,,0.2,,
6.65539,1.60023,5.47221,9.64079,0.09317391528960113,18000000,shell,0.5,,0.2,0.0745391322316809,0.09317391528960113
3.23353,5.47221,6.13167,10.51933,0.09732671692087719,18000000,shell,0.5,,0.2,0.07786137353670175,0.09732671692087719
2.43131,6.13167,6.26909,1.50791,0.036849003233264364,18000000,gaussian,0.5,0.018424501616632182,0.2,,
3.24737,6.26909,7.34343,10.03557,0.09506246167186237,18000000,shell,0.5,,0.2,0.0760499693374899,0.09506246167186237
1.33299,7.34343,3.97861,1.05439,0.030813332701790125,18000000,gaussian,0.5,0.015406666350895062,0.2,,
