x1,x2,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
2.11346,2.46922,7.58906,0.1454903461221319,5062500,gaussian,0.5,0.07274517306106595,0.2,,
6.19542,5.59294,1.5566200000000001,0.06589181750264282,5062500,shell,0.5,,0.2,0.05271345400211426,0.06589181750264282
8.24034,2.75738,6.03274,0.1297171768205984,5062500,shell,0.5,,0.2,0.10377374145647873,0.1297171768205984
7.31718,3.24526,3.79198,0.1028426367598665,5062500,shell,0.5,,0.2,0.0822741094078932,0.1028426367598665
5.51986,8.31402,6.499460000000001,0.13464146284867795,5062500,shell,0.5,,0.2,0.10771317027894237,0.13464146284867795
9.04822,9.56254,9.81742,0.1654774688732148,5062500,gaussian,0.5,0.0827387344366074,0.2,,
5.02594,8.25658,2.43434,0.08240068110612743,5062500,shell,0.5,,0.2,0.06592054488490194,0.08240068110612743
6.04838,0.36366,9.35518,0.16153485935061346,5062500,gaussian,0.5,0.08076742967530673,0.2,,
4.30226,1.79082,4.14586,0.10753442075937845,5062500,ball,0.5,,0.2,,
6.25302,3.99614,5.15022,0.11985414947940043,5062500,ball,0.5,,0.2,,
7.71554,5.08378,2.17994,0.07797626949778731,5062500,gaussian,0.5,0.038988134748893656,0.2,,
0.98758,0.93806,10.00638,0.16706238595133632,5062500,shell,0.5,,0.2,0.13364990876106905,0.16706238595133632
4.30066,3.77962,8.76826,0.15638564780915187,5062500,ball,0.5,,0.2,,
3.48982,8.65374,8.03502,0.1497040897358612,5062500,shell,0.5,,0.2,0.11976327178868895,0.1497040897358612
5.66914,8.75898,4.22954,0.10861423611230807,5062500,ball,0.5,,0.2,,
6.85478,8.00846,9.66558,0.16419281312884085,5062500,gaussian,0.5,0.08209640656442042,0.2,,
6.95506,4.36042,10.20666,0.1687259988576876,5062500,ball,0.5,,0.2,,
7.63862,1.69534,2.15182,0.0774717120783744,5062500,ball,0.5,,0.2,,
0.64674,1.60218,3.94314,0.10487241819534483,5062500,gaussian,0.5,0.052436209097672416,0.2,,
3.16998,8.21486,5.05278,0.1187149403166132,5062500,gaussian,0.5,0.0593574701583066,0.2,,
3.30546,0.81322,3.9010599999999998,0.10431133385179446,5062500,gaussian,0.5,0.05215566692589723,0.2,,
4.77942,5.68094,2.38062,0.08148641713432789,5062500,gaussian,0.5,0.040743208567163944,0.2,,
2.80834,4.73338,9.080739999999999,0.15914786044408008,5062500,ball,0.5,,0.2,,
6.25318,5.79726,7.68798,0.14643547702162552,5062500,gaussian,0.5,0.07321773851081276,0.2,,
7.99186,5.61802,4.89146,0.11680446298645518,5062500,gaussian,0.5,0.05840223149322759,0.2,,
