x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
3.17019,3.70383,3.38941,4.13607,4.86789,10.88359,0.28977510775652404,51200000000,gaussian,0.14488755387826202,,
9.29313,3.38941,4.13607,4.86789,2.47103,1.83493,0.11898295211830355,51200000000,shell,,0.09518636169464284,0.11898295211830355
2.36051,4.13607,4.86789,2.47103,4.34381,8.549109999999999,0.25682390320503545,51200000000,shell,,0.20545912256402837,0.25682390320503545
5.97577,4.86789,2.47103,4.34381,2.38487,5.18797,0.20006619733319914,51200000000,gaussian,0.10003309866659957,,
8.27979,2.47103,4.34381,2.38487,0.54549,4.2491900000000005,0.18106231337131867,51200000000,shell,,0.14484985069705494,0.18106231337131867
3.57233,4.34381,2.38487,0.54549,7.68623,4.2261299999999995,0.1805703399461633,51200000000,shell,,0.14445627195693064,0.1805703399461633
2.53891,2.38487,0.54549,7.68623,0.99421,8.15151,0.2507806492298685,51200000000,gaussian,0.12539032461493424,,
4.07257,0.54549,7.68623,0.99421,7.62567,8.53277,0.25657835076148566,51200000000,ball,,,
1.45339,7.68623,0.99421,7.62567,1.40709,10.71879,0.28757284285212287,51200000000,ball,,,
4.37953,0.99421,7.62567,1.40709,5.66943,7.22533,0.2361042654861456,51200000000,gaussian,0.1180521327430728,,
6.57331,7.62567,1.40709,5.66943,7.98061,7.76991,0.24484034551513492,51200000000,ball,,,
1.48137,1.40709,5.66943,7.98061,3.13847,9.50957,0.2708665831367085,51200000000,gaussian,0.13543329156835426,,
6.45099,5.66943,7.98061,3.13847,2.01269,7.6523900000000005,0.24298168380028273,51200000000,ball,,,
5.23473,7.98061,3.13847,2.01269,1.54063,1.55253,0.10944476422386526,51200000000,gaussian,0.05472238211193263,,
3.50371,3.13847,2.01269,1.54063,7.54301,10.84431,0.2892517209493619,51200000000,ball,,,
0.28217,2.01269,1.54063,7.54301,7.40327,8.998370000000001,0.2634856168363038,51200000000,gaussian,0.1317428084181519,,
5.43259,1.54063,7.54301,7.40327,7.32229,4.80999,0.19264026910962534,51200000000,ball,,,
6.45793,7.54301,7.40327,7.32229,1.21983,2.72773,0.1450693548325013,51200000000,gaussian,0.07253467741625065,,
5.97011,7.40327,7.32229,1.21983,3.52141,10.41471,0.28346443666991045,51200000000,ball,,,
9.75497,7.32229,1.21983,3.52141,2.10007,7.07917,0.23370400788924667,51200000000,gaussian,0.11685200394462333,,
4.95819,1.21983,3.52141,2.10007,8.69589,10.35159,0.2826041406343621,51200000000,gaussian,0.14130207031718106,,
7.16913,3.52141,2.10007,8.69589,3.42703,3.07093,0.15392527850936802,51200000000,gaussian,0.07696263925468401,,
4.21251,2.10007,8.69589,3.42703,5.35581,3.12111,0.1551777773640441,51200000000,shell,,0.12414222189123528,0.1551777773640441
4.37977,8.69589,3.42703,5.35581,0.10887,1.03197,0.08922951361230001,51200000000,ball,,,
1.98779,3.42703,5.35581,0.10887,9.89349,6.83719,0.2296750469954805,51200000000,ball,,,
7.28833,5.35581,0.10887,9.89349,1.68223,3.70213,0.1690054936776314,51200000000,shell,,0.13520439494210512,0.1690054936776314
0.07091,0.10887,9.89349,1.68223,2.08621,3.20351,0.15721284665151097,51200000000,gaussian,0.07860642332575549,,
1.83657,9.89349,1.68223,2.08621,3.50967,3.33677,0.16044941043850733,51200000000,shell,,0.12835952835080586,0.16044941043850733
9.88139,1.68223,2.08621,3.50967,3.07509,7.226789999999999,0.23612811870915662,51200000000,ball,,,
9.53553,2.08621,3.50967,3.07509,6.30543,6.54133,0.22465082567038416,51200000000,gaussian,0.11232541283519208,,
0.98531,3.50967,3.07509,6.30543,6.35261,6.50191,0.22397289643237608,51200000000,gaussian,0.11198644821618804,,
1.00537,3.07509,6.30543,6.35261,1.58247,9.67357,0.27319225243361533,51200000000,ball,,,
4.39899,6.30543,6.35261,1.58247,4.80069,10.88039,0.28973250469472495,51200000000,gaussian,0.14486625234736247,,
1.43073,6.35261,1.58247,4.80069,6.41663,6.30853,0.22061705141335652,51200000000,ball,,,
3.99571,1.58247,4.80069,6.41663,8.39501,4.45631,0.18542260869284377,51200000000,gaussian,0.09271130434642189,,
