x1,x2,x3,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
3.17019,3.70383,3.38941,10.88359,0.032661132476116246,62208000000,ball,,,
9.29313,3.38941,4.13607,1.83493,0.013410806717050791,62208000000,ball,,,
2.36051,4.13607,4.86789,8.549109999999999,0.028947136248365583,62208000000,gaussian,0.014473568124182792,,
5.97577,4.86789,2.47103,5.18797,0.022549861600199225,62208000000,shell,,0.01803988928015938,0.022549861600199225
8.27979,2.47103,4.34381,4.2491900000000005,0.020407895796286084,62208000000,gaussian,0.010203947898143042,,
3.57233,4.34381,2.38487,4.2261299999999995,0.020352444486689027,62208000000,gaussian,0.010176222243344513,,
2.53891,2.38487,0.54549,8.15151,0.028265988995249604,62208000000,gaussian,0.014132994497624802,,
4.07257,0.54549,7.68623,8.53277,0.028919459540898525,62208000000,ball,,,
1.45339,7.68623,0.99421,10.71879,0.0324129107901784,62208000000,shell,,0.02593032863214272,0.0324129107901784
4.37953,0.99421,7.62567,7.22533,0.02661178440385036,62208000000,shell,,0.021289427523080287,0.02661178440385036
6.57331,7.62567,1.40709,7.76991,0.027596445472076122,62208000000,gaussian,0.013798222736038061,,
1.48137,1.40709,5.66943,9.50957,0.030529914814540572,62208000000,gaussian,0.015264957407270286,,
6.45099,5.66943,7.98061,7.6523900000000005,0.027386951989467948,62208000000,ball,,,
5.23473,7.98061,3.13847,1.55253,0.012335738465625651,62208000000,gaussian,0.006167869232812826,,
3.50371,3.13847,2.01269,10.84431,0.03260214050134892,62208000000,gaussian,0.01630107025067446,,
0.28217,2.01269,1.54063,8.998370000000001,0.029697991327372646,62208000000,gaussian,0.014848995663686323,,
5.43259,1.54063,7.54301,4.80999,0.021712870364664728,62208000000,shell,,0.01737029629173178,0.021712870364664728
6.45793,7.54301,7.40327,2.72773,0.016351057387545272,62208000000,gaussian,0.008175528693772636,,
5.97011,7.40327,7.32229,10.41471,0.03194984410504518,62208000000,shell,,0.025559875284036145,0.03194984410504518
9.75497,7.32229,1.21983,7.07917,0.026341246565193113,62208000000,gaussian,0.013170623282596557,,
4.95819,1.21983,3.52141,10.35159,0.031852878416711,62208000000,ball,,,
7.16913,3.52141,2.10007,3.07093,0.017349226273230062,62208000000,shell,,0.01387938101858405,0.017349226273230062
4.21251,2.10007,8.69589,3.12111,0.017490397926432005,62208000000,shell,,0.013992318341145605,0.017490397926432005
4.37977,8.69589,3.42703,1.03197,0.010057237101674879,62208000000,ball,,,
1.98779,3.42703,5.35581,6.83719,0.025887134317556737,62208000000,ball,,,
7.28833,5.35581,0.10887,3.70213,0.019048947512891646,62208000000,shell,,0.015239158010313317,0.019048947512891646
0.07091,0.10887,9.89349,3.20351,0.017719774659687777,62208000000,ball,,,
1.83657,9.89349,1.68223,3.33677,0.018084574243174802,62208000000,shell,,0.014467659394539843,0.018084574243174802
9.88139,1.68223,2.08621,7.226789999999999,0.02661447294836606,62208000000,ball,,,
9.53553,2.08621,3.50967,6.54133,0.02532084427436166,62208000000,shell,,0.02025667541948933,0.02532084427436166
0.98531,3.50967,3.07509,6.50191,0.025244433512845808,62208000000,shell,,0.020195546810276646,0.025244433512845808
1.00537,3.07509,6.30543,9.67357,0.03079204565659251,62208000000,ball,,,
4.39899,6.30543,6.35261,10.88039,0.03265633059973674,62208000000,ball,,,
1.43073,6.35261,1.58247,6.30853,0.024866189502916542,62208000000,shell,,0.019892951602333234,0.024866189502916542
3.99571,1.58247,4.80069,4.45631,0.020899353410550797,62208000000,ball,,,
9.96617,4.80069,6.41663,6.92237,0.026047890468053836,62208000000,ball,,,
9.70059,6.41663,8.39501,9.55799,0.03060754090771737,62208000000,ball,,,
7.29393,8.39501,8.80727,2.52373,0.015727750022406402,62208000000,shell,,0.012582200017925121,0.015727750022406402
9.74211,8.80727,2.03029,8.10671,0.02818820825302631,62208000000,gaussian,0.014094104126513156,,
3.99897,2.03029,1.93583,1.16317,0.010677430394386317,62208000000,shell,,0.008541944315509054,0.010677430394386317
4.34619,1.93583,0.05341,3.41959,0.018307631906116673,62208000000,shell,,0.014646105524893338,0.018307631906116673
0.24513,0.05341,2.86407,1.50693,0.012153229304713502,62208000000,ball,,,
6.46451,2.86407,8.12389,2.0931100000000002,0.014323237031121198,62208000000,ball,,,
3.58377,8.12389,5.58303,5.6759699999999995,0.023586592200081996,62208000000,gaussian,0.011793296100040998,,
7.29579,5.58303,8.76781,7.02519,0.026240625910659027,62208000000,ball,,,
