x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
4.22692,4.93844,1.18588,5.51476,6.49052,14.17812,1.4650515201360463,15625000,shell,0.5,,0.2,1.1720412161088372,1.4650515201360463
2.39084,1.18588,5.51476,6.49052,6.62804,2.1132400000000002,0.5656111793956481,15625000,gaussian,0.5,0.28280558969782404,0.2,,
6.48068,5.51476,6.49052,6.62804,9.12508,1.06548,0.40162082554875583,15625000,ball,0.5,,0.2,,
4.63436,6.49052,6.62804,9.12508,6.51316,6.58396,0.9983599838816276,15625000,ball,0.5,,0.2,,
1.03972,6.62804,9.12508,6.51316,0.72732,1.99892,0.5500995379307068,15625000,ball,0.5,,0.2,,
8.09644,9.12508,6.51316,0.72732,3.58164,8.63484,1.14332768774444,15625000,gaussian,0.5,0.57166384387222,0.2,,
0.05188,6.51316,0.72732,3.58164,7.99228,3.8686800000000003,0.7652881306961689,15625000,gaussian,0.5,0.38264406534808443,0.2,,
2.09676,0.72732,3.58164,7.99228,0.16756,7.71036,1.080390860050974,15625000,gaussian,0.5,0.540195430025487,0.2,,
8.60452,3.58164,7.99228,0.16756,1.87612,7.29172,1.0506512105928945,15625000,ball,0.5,,0.2,,
2.50604,7.99228,0.16756,1.87612,7.55924,9.30044,1.186575347648535,15625000,shell,0.5,,0.2,0.9492602781188281,1.186575347648535
