x1,x2,x3,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
4.22692,4.93844,1.18588,14.17812,0.11128934375745823,30146484375,ball,,,
2.39084,1.18588,5.51476,2.1132400000000002,0.0429653811566834,30146484375,ball,,,
6.48068,5.51476,6.49052,1.06548,0.030508222748712018,30146484375,shell,,0.024406578198969617,0.030508222748712018
4.63436,6.49052,6.62804,6.58396,0.07583817081707503,30146484375,gaussian,0.037919085408537515,,
1.03972,6.62804,9.12508,1.99892,0.04178707419920931,30146484375,ball,,,
8.09644,9.12508,6.51316,8.63484,0.08685031640183902,30146484375,gaussian,0.04342515820091951,,
0.05188,6.51316,0.72732,3.8686800000000003,0.05813339167938594,30146484375,shell,,0.046506713343508754,0.05813339167938594
2.09676,0.72732,3.58164,7.71036,0.08206946183398625,30146484375,shell,,0.065655569467189,0.08206946183398625
8.60452,3.58164,7.99228,7.29172,0.07981035624877163,30146484375,gaussian,0.039905178124385814,,
2.50604,7.99228,0.16756,9.30044,0.09013552762043531,30146484375,ball,,,
5.43108,0.16756,1.87612,3.35988,0.05417590076302609,30146484375,shell,,0.04334072061042088,0.05417590076302609
1.97516,1.87612,7.55924,9.01276,0.08873054740655383,30146484375,shell,,0.07098443792524306,0.08873054740655383
8.60132,7.55924,7.30748,6.53652,0.07556445506707093,30146484375,gaussian,0.03778222753353547,,
6.97964,7.30748,7.51796,5.07004,0.06655028971871428,30146484375,ball,,,
1.33828,7.51796,6.01692,7.45908,0.08072106629670646,30146484375,gaussian,0.04036053314835323,,
3.70956,6.01692,8.72084,8.33116,0.08530942116030305,30146484375,ball,,,
3.91012,8.72084,3.39068,9.413319999999999,0.0906808680652042,30146484375,ball,,,
5.27724,3.39068,3.20436,3.30364,0.05372057042663888,30146484375,ball,,,
1.29348,3.20436,6.42972,6.88628,0.07755978496121249,30146484375,shell,,0.062047827968969994,0.07755978496121249
6.33996,6.42972,1.62644,9.10556,0.08918618515517776,30146484375,ball,,,
6.61092,1.62644,1.36188,6.8021199999999995,0.0770843833000396,30146484375,ball,,,
9.55884,1.36188,9.46676,3.76124,0.05732047500396197,30146484375,gaussian,0.028660237501980986,,
5.61668,9.46676,1.59452,7.16148,0.07909438423062147,30146484375,gaussian,0.039547192115310735,,
2.50636,1.59452,1.23604,4.37596,0.061827392266924644,30146484375,shell,,0.04946191381353972,0.061827392266924644
5.98372,1.23604,7.14108,8.78292,0.08759185444803372,30146484375,ball,,,
6.38444,7.14108,0.14516,4.6028400000000005,0.06340991877853835,30146484375,gaussian,0.03170495938926918,,
3.42788,0.14516,3.19132,10.60468,0.09624829427852795,30146484375,gaussian,0.048124147139263974,,
2.44876,3.19132,8.90964,10.78236,0.09705125853154736,30146484375,ball,,,
6.50852,8.90964,9.44828,2.63572,0.04798371772968498,30146484375,ball,,,
2.71404,9.44828,4.67956,8.38844,0.08560218670566036,30146484375,ball,,,
4.64708,4.67956,4.10012,8.33588,0.08533358366903114,30146484375,ball,,,
8.00716,4.10012,8.40724,2.56476,0.0473333915171727,30146484375,gaussian,0.02366669575858635,,
5.86532,8.40724,1.80348,10.84052,0.09731265353469995,30146484375,gaussian,0.048656326767349975,,
1.90764,1.80348,2.10996,8.07804,0.08400347601318542,30146484375,shell,,0.06720278081054834,0.08400347601318542
1.99428,2.10996,6.40092,2.27508,0.044580259680318646,30146484375,gaussian,0.022290129840159323,,
6.62156,6.40092,1.88884,5.56316,0.06971159716104165,30146484375,gaussian,0.034855798580520826,,
2.93412,1.88884,4.52668,9.07732,0.08904777666001781,30146484375,ball,,,
9.72524,4.52668,5.07636,3.0316400000000003,0.05146157477362129,30146484375,shell,,0.04116925981889703,0.05146157477362129
2.98948,5.07636,9.37372,7.1422799999999995,0.07898828665040121,30146484375,ball,,,
5.33196,9.37372,5.91444,1.21756,0.03261290186172511,30146484375,ball,,,
5.79492,5.91444,6.73788,4.22612,0.060759636909194364,30146484375,shell,,0.04860770952735549,0.060759636909194364
0.32684,6.73788,3.81876,5.00924,0.06615005011539982,30146484375,gaussian,0.03307502505769991,,
1.95268,3.81876,7.49852,2.45748,0.046332875448102155,30146484375,shell,,0.03706630035848173,0.046332875448102155
4.77836,7.49852,7.44404,10.56796,0.09608151404063367,30146484375,gaussian,0.048040757020316835,,
9.72772,7.44404,8.35708,2.3669200000000004,0.04547116144534729,30146484375,gaussian,0.022735580722673645,,
2.27244,8.35708,0.17716,4.17084,0.06036094391457204,30146484375,gaussian,0.03018047195728602,,
2.00388,0.17716,8.45532,4.54068,0.06298029722128991,30146484375,shell,,0.05038423777703193,0.06298029722128991
3.20076,8.45532,9.83764,8.25436,0.0849153024094305,30146484375,shell,,0.0679322419275444,0.0849153024094305
5.21252,9.83764,2.10428,6.77972,0.07695735569185695,30146484375,ball,,,
4.52204,2.10428,1.59156,5.07644,0.06659228026778495,30146484375,gaussian,0.033296140133892475,,
7.06308,1.59156,1.12412,8.51188,0.08622972553769281,30146484375,shell,,0.06898378043015425,0.08622972553769281
0.43916,1.12412,8.85524,6.5167600000000006,0.07545015236489944,30146484375,shell,,0.060360121891919555,0.07545015236489944
5.92932,8.85524,5.49948,5.94452,0.07206139313030518,30146484375,ball,,,
2.43564,5.49948,5.10196,2.68604,0.04843959412285408,30146484375,ball,,,
3.85028,5.10196,3.58492,10.291080000000001,0.09481449467367316,30146484375,shell,,0.07585159573893853,0.09481449467367316
1.93356,3.58492,8.65684,9.19516,0.08962391331107675,30146484375,gaussian,0.044811956655538374,,
6.75812,8.65684,2.86268,1.54132,0.03669362890767091,30146484375,ball,,,
3.77324,2.86268,1.34836,8.359639999999999,0.08545511152358229,30146484375,gaussian,0.042727555761791144,,
3.88548,1.34836,1.11772,8.598279999999999,0.08666625881018734,30146484375,gaussian,0.04333312940509367,,
2.72396,1.11772,7.80244,5.72956,0.07074648930386601,30146484375,ball,,,
1.77892,7.80244,7.31388,6.45012,0.07506338667909168,30146484375,ball,,,
4.69484,7.31388,8.57076,5.85724,0.07153041873713113,30146484375,ball,,,
5.48868,8.57076,4.20252,6.95348,0.07793730110943563,30146484375,gaussian,0.038968650554717814,,
1.45036,4.20252,5.25204,5.15996,0.06713784933093611,30146484375,shell,,0.05371027946474889,0.06713784933093611
2.27172,5.25204,2.77308,2.75092,0.04902112096120892,30146484375,ball,,,
5.76044,2.77308,6.60916,7.33884,0.08006781320462916,30146484375,shell,,0.06405425056370333,0.08006781320462916
5.77988,6.60916,6.51932,5.676679999999999,0.07041926118151133,30146484375,ball,,,
4.35276,6.51932,6.36564,10.12636,0.0940526288663435,30146484375,gaussian,0.04702631443317175,,
4.71652,6.36564,5.96028,9.72372,0.09216382272644667,30146484375,gaussian,0.04608191136322334,,
7.93004,5.96028,0.90356,9.36444,0.09044512499631123,30146484375,gaussian,0.045222562498155615,,
2.67908,0.90356,2.94812,3.88788,0.05827746920555259,30146484375,shell,,0.04662197536444207,0.05827746920555259
9.27116,2.94812,8.90324,10.86876,0.0974393228240313,30146484375,ball,,,
8.79332,8.90324,8.39548,1.84852,0.040184293251189246,30146484375,shell,,0.032147434600951395,0.040184293251189246
8.56364,8.39548,6.49396,8.89404,0.08814421143016243,30146484375,shell,,0.07051536914412995,0.08814421143016243
6.90628,6.49396,7.56892,1.50708,0.036283770462224085,30146484375,shell,,0.02902701636977927,0.036283770462224085
9.64556,7.56892,9.02484,9.22716,0.08977972758525976,30146484375,ball,,,
5.38212,9.02484,8.39868,6.80532,0.07710251301712953,30146484375,shell,,0.06168201041370363,0.07710251301712953
7.42124,8.39868,2.02036,9.28764,0.0900734804488948,30146484375,gaussian,0.0450367402244474,,
3.98148,2.02036,1.66172,1.25428,0.03310102987866305,30146484375,gaussian,0.016550514939331525,,
8.51596,1.66172,7.29044,2.64156,0.048036847398001514,30146484375,shell,,0.03842947791840121,0.048036847398001514
4.56292,7.29044,3.08988,3.47412,0.05508922532740755,30146484375,ball,,,
2.66284,3.08988,3.72276,6.3052399999999995,0.07421557705763707,30146484375,ball,,,
