x1,x2,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
2.11346,2.46922,7.58906,0.33332186790675306,324000,ball,0.5,,0.2,,
6.19542,5.59294,1.5566200000000001,0.15095973221009998,324000,ball,0.5,,0.2,,
8.24034,2.75738,6.03274,0.29718515922105687,324000,shell,0.5,,0.2,0.2377481273768455,0.29718515922105687
7.31718,3.24526,3.79198,0.23561494421408766,324000,shell,0.5,,0.2,0.18849195537127014,0.23561494421408766
5.51986,8.31402,6.499460000000001,0.30846681646317203,324000,ball,0.5,,0.2,,
9.04822,9.56254,9.81742,0.3791128448825036,324000,shell,0.5,,0.2,0.3032902759060029,0.3791128448825036
5.02594,8.25658,2.43434,0.18878193416370592,324000,ball,0.5,,0.2,,
6.04838,0.36366,9.35518,0.37008023202860835,324000,shell,0.5,,0.2,0.29606418562288667,0.37008023202860835
4.30226,1.79082,4.14586,0.24636393373961635,324000,gaussian,0.5,0.12318196686980817,0.2,,
6.25302,3.99614,5.15022,0.27458872733255374,324000,ball,0.5,,0.2,,
