x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
1.05673,1.23461,7.79647,1.37869,1.62263,4.29453,0.08093564755313228,1350000000,shell,,0.06474851804250582,0.08093564755313228
3.09771,7.79647,1.37869,1.62263,4.15701,1.27831,0.04415705678438896,1350000000,ball,,,
4.12017,1.37869,1.62263,4.15701,4.78127,3.51637,0.07323679129878811,1350000000,shell,,0.0585894330390305,0.07323679129878811
8.65859,1.62263,4.15701,4.78127,4.12829,2.3959900000000003,0.06045392820296581,1350000000,gaussian,0.030226964101482904,,
2.75993,4.15701,4.78127,4.12829,0.18183,8.74973,0.11552589750992363,1350000000,shell,,0.09242071800793891,0.11552589750992363
4.52411,4.78127,4.12829,0.18183,5.89541,5.40871,0.09082990783998693,1350000000,gaussian,0.045414953919993464,,
7.51297,4.12829,0.18183,5.89541,6.99807,6.71717,0.10122206551367095,1350000000,shell,,0.08097765241093677,0.10122206551367095
8.02419,0.18183,5.89541,6.99807,2.54189,10.17759,0.12459611505257832,1350000000,gaussian,0.06229805752628916,,
7.15113,5.89541,6.99807,2.54189,0.46903,7.57293,0.10747661915507804,1350000000,shell,,0.08598129532406244,0.10747661915507804
8.12651,6.99807,2.54189,0.46903,1.88981,3.07511,0.06848766395527295,1350000000,ball,,,
8.85777,2.54189,0.46903,1.88981,9.32687,6.589969999999999,0.10025908669156557,1350000000,ball,,,
0.49379,0.46903,1.88981,9.32687,4.37949,10.50319,0.12657345538118847,1350000000,shell,,0.10125876430495079,0.12657345538118847
2.15033,1.88981,9.32687,4.37949,4.00423,9.88413,0.12278667801678946,1350000000,shell,,0.09822934241343156,0.12278667801678946
1.74491,9.32687,4.37949,4.00423,7.18021,4.51751,0.08301022416040502,1350000000,ball,,,
7.83457,4.37949,4.00423,7.18021,5.84767,7.61477,0.10777311124431087,1350000000,shell,,0.0862184889954487,0.10777311124431087
3.42739,4.00423,7.18021,5.84767,5.80109,10.33279,0.12554251563631233,1350000000,gaussian,0.06277125781815616,,
8.47753,7.18021,5.84767,5.80109,9.10743,5.60333,0.09244961896061676,1350000000,gaussian,0.04622480948030838,,
8.81931,5.84767,5.80109,9.10743,0.40661,1.57591,0.04902840117041108,1350000000,gaussian,0.02451420058520554,,
5.32337,5.80109,9.10743,0.40661,7.84047,7.47157,0.10675493492686589,1350000000,gaussian,0.05337746746343294,,
6.58499,9.10743,0.40661,7.84047,7.36669,3.02639,0.06794296133971663,1350000000,gaussian,0.03397148066985831,,
1.65273,0.40661,7.84047,7.36669,2.89863,7.45053,0.10660451758908869,1350000000,ball,,,
2.38971,7.84047,7.36669,2.89863,7.80901,1.69031,0.05077678573151351,1350000000,gaussian,0.025388392865756754,,
1.40417,7.36669,2.89863,7.80901,1.78527,5.040369999999999,0.08768256267499706,1350000000,shell,,0.07014605013999765,0.08768256267499706
8.12659,2.89863,7.80901,1.78527,0.03629,4.34399,0.081400380270029,1350000000,ball,,,
3.99593,7.80901,1.78527,0.03629,3.29783,2.94573,0.06703143150937439,1350000000,ball,,,
9.09611,1.78527,0.03629,3.29783,7.22741,1.9007100000000001,0.053844327255473556,1350000000,ball,,,
3.35697,0.03629,3.29783,7.22741,7.36207,8.40117,0.11320142966627449,1350000000,ball,,,
0.61219,3.29783,7.22741,7.36207,1.16989,8.44559,0.11350030341071395,1350000000,shell,,0.09080024272857116,0.11350030341071395
6.62713,7.22741,7.36207,1.16989,1.02503,6.40893,0.0988723347012083,1350000000,gaussian,0.04943616735060415,,
3.17851,7.36207,1.16989,1.02503,2.10181,2.84711,0.06589980791266746,1350000000,gaussian,0.03294990395633373,,
3.66177,1.16989,1.02503,2.10181,5.45087,2.83397,0.06574756144308087,1350000000,ball,,,
7.00179,1.02503,2.10181,5.45087,0.52749,3.89119,0.07704123639025998,1350000000,shell,,0.061632989112207985,0.07704123639025998
1.46633,2.10181,5.45087,0.52749,1.60023,10.96013,0.12929742565252228,1350000000,gaussian,0.06464871282626114,,
0.47691,5.45087,0.52749,1.60023,5.47221,2.76951,0.06499553069155813,1350000000,shell,,0.051996424553246504,0.06499553069155813
7.99857,0.52749,1.60023,5.47221,6.13167,8.81877,0.11598078218630467,1350000000,ball,,,
6.65539,1.60023,5.47221,6.13167,6.26909,9.64079,0.12126580017554765,1350000000,shell,,0.09701264014043813,0.12126580017554765
3.23353,5.47221,6.13167,6.26909,7.34343,10.51933,0.1266706692445543,1350000000,ball,,,
2.43131,6.13167,6.26909,7.34343,3.97861,1.50791,0.0479589577068236,1350000000,gaussian,0.0239794788534118,,
3.24737,6.26909,7.34343,3.97861,6.68447,10.03557,0.12372374226697659,1350000000,shell,,0.09897899381358127,0.12372374226697659
1.33299,7.34343,3.97861,6.68447,0.95469,1.05439,0.04010353578621141,1350000000,ball,,,
1.44873,3.97861,6.68447,0.95469,9.37463,1.80653,0.05249338929090919,1350000000,shell,,0.04199471143272735,0.05249338929090919
0.08171,6.68447,0.95469,9.37463,1.86101,4.50231,0.08287045484621823,1350000000,ball,,,
5.48817,0.95469,9.37463,1.86101,9.58927,1.36437,0.04561924633091442,1350000000,ball,,,
1.19459,9.37463,1.86101,9.58927,7.54429,5.89199,0.09480102344245117,1350000000,ball,,,
2.43193,1.86101,9.58927,7.54429,9.61383,6.34173,0.09835261225273327,1350000000,gaussian,0.049176306126366635,,
8.06811,9.58927,7.54429,9.61383,4.95941,6.79271,0.10178963620318263,1350000000,ball,,,
8.00097,7.54429,9.61383,4.95941,0.52607,6.88517,0.1024800572193539,1350000000,ball,,,
0.80019,9.61383,4.95941,0.52607,5.39789,10.313590000000001,0.1254258222225355,1350000000,gaussian,0.06271291111126776,,
1.30313,4.95941,0.52607,5.39789,2.78103,2.4449300000000003,0.06106821699046016,1350000000,gaussian,0.03053410849523008,,
8.63051,0.52607,5.39789,2.78103,4.71381,7.0191099999999995,0.10347204907683509,1350000000,shell,,0.08277763926146808,0.10347204907683509
9.26577,5.39789,2.78103,4.71381,6.37487,7.8779699999999995,0.10961984575755149,1350000000,ball,,,
5.10979,2.78103,4.71381,6.37487,6.27549,4.87919,0.08626922378660648,1350000000,ball,,,
3.98233,4.71381,6.37487,6.27549,8.39623,7.236129999999999,0.10505947000950827,1350000000,gaussian,0.052529735004754136,,
5.60891,6.37487,6.27549,8.39623,2.16421,1.42151,0.046564718831954593,1350000000,ball,,,
0.96257,6.27549,8.39623,2.16421,3.21567,10.82277,0.1284846482519439,1350000000,gaussian,0.06424232412597194,,
5.48339,8.39623,2.16421,3.21567,0.33709,10.54879,0.12684791954682778,1350000000,ball,,,
9.18953,2.16421,3.21567,0.33709,2.77943,8.63533,0.11476818003077383,1350000000,ball,,,
8.44331,3.21567,0.33709,2.77943,1.95061,7.83991,0.10935472779996801,1350000000,shell,,0.08748378223997441,0.10935472779996801
5.97137,0.33709,2.77943,1.95061,4.32847,5.39957,0.09075313016286984,1350000000,gaussian,0.04537656508143492,,
5.68099,2.77943,1.95061,4.32847,2.14269,4.68239,0.0845115013697749,1350000000,shell,,0.06760920109581992,0.0845115013697749
0.44473,1.95061,4.32847,2.14269,1.05063,7.36253,0.1059730817549211,1350000000,shell,,0.08477846540393688,0.1059730817549211
6.17371,4.32847,2.14269,1.05063,6.31301,9.71431,0.12172730431355544,1350000000,gaussian,0.06086365215677772,,
6.37217,2.14269,1.05063,6.31301,8.19327,2.4883699999999997,0.06160833951672503,1350000000,gaussian,0.030804169758362514,,
7.86259,1.05063,6.31301,8.19327,6.65229,7.0399899999999995,0.1036258358135745,1350000000,ball,,,
8.06793,6.31301,8.19327,6.65229,9.12983,8.937729999999998,0.11676041792091525,1350000000,ball,,,
1.44011,8.19327,6.65229,9.12983,9.09141,10.084710000000001,0.12402628414145724,1350000000,shell,,0.09922102731316579,0.12402628414145724
1.44497,6.65229,9.12983,9.09141,6.49007,2.16917,0.057521316869788106,1350000000,ball,,,
