x1,x2,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
2.11346,2.46922,7.58906,0.02180592049153221,5062500000,gaussian,0.010902960245766105,,
6.19542,5.59294,1.5566200000000001,0.009875787444336898,5062500000,ball,,,
8.24034,2.75738,6.03274,0.01944185658725097,5062500000,gaussian,0.009720928293625485,,
7.31718,3.24526,3.79198,0.015413932402378394,5062500000,ball,,,
5.51986,8.31402,6.499460000000001,0.020179902735795608,5062500000,gaussian,0.010089951367897804,,
9.04822,9.56254,9.81742,0.02480156674010697,5062500000,ball,,,
5.02594,8.25658,2.43434,0.012350116337890706,5062500000,shell,,0.009880093070312566,0.012350116337890706
6.04838,0.36366,9.35518,0.02421065310170767,5062500000,ball,,,
4.30226,1.79082,4.14586,0.016117131422682583,5062500000,ball,,,
6.25302,3.99614,5.15022,0.017963597749187384,5062500000,shell,,0.014370878199349908,0.017963597749187384
7.71554,5.08378,2.17994,0.01168699077440976,5062500000,ball,,,
0.98758,0.93806,10.00638,0.02503911223169703,5062500000,ball,,,
4.30066,3.77962,8.76826,0.023438895384031096,5062500000,gaussian,0.011719447692015548,,
3.48982,8.65374,8.03502,0.022437471385881924,5062500000,shell,,0.01794997710870554,0.022437471385881924
5.66914,8.75898,4.22954,0.016278972866868528,5062500000,shell,,0.013023178293494822,0.016278972866868528
6.85478,8.00846,9.66558,0.024609024061039503,5062500000,ball,,,
6.95506,4.36042,10.20666,0.025288452560670683,5062500000,shell,,0.02023076204853655,0.025288452560670683
7.63862,1.69534,2.15182,0.011611368306910131,5062500000,shell,,0.009289094645528106,0.011611368306910131
0.64674,1.60218,3.94314,0.01571815363613691,5062500000,ball,,,
3.16998,8.21486,5.05278,0.017792854431234795,5062500000,shell,,0.014234283544987836,0.017792854431234795
3.30546,0.81322,3.9010599999999998,0.015634058980301586,5062500000,gaussian,0.007817029490150793,,
4.77942,5.68094,2.38062,0.012213087538326247,5062500000,ball,,,
2.80834,4.73338,9.080739999999999,0.023852892537130094,5062500000,ball,,,
6.25318,5.79726,7.68798,0.021947575589604126,5062500000,ball,,,
7.99186,5.61802,4.89146,0.017506514355259385,5062500000,gaussian,0.008753257177629693,,
8.19222,3.57054,2.8014200000000002,0.01324858643461153,5062500000,gaussian,0.006624293217305765,,
6.71394,0.07258,5.80234,0.01906698468860491,5062500000,ball,,,
1.22438,6.59566,5.89118,0.019212398107392607,5062500000,shell,,0.015369918485914087,0.019212398107392607
3.25426,4.45482,1.81786,0.010672364457048259,5062500000,shell,,0.008537891565638608,0.010672364457048259
6.35702,4.72414,4.69422,0.01714992206273957,5062500000,shell,,0.013719937650191655,0.01714992206273957
7.32354,2.33978,4.66794,0.017101848844987562,5062500000,gaussian,0.008550924422493781,,
4.00358,2.05006,6.78238,0.020614437569887716,5062500000,shell,,0.016491550055910173,0.020614437569887716
2.93266,4.20362,10.920259999999999,0.0261575413373549,5062500000,gaussian,0.01307877066867745,,
0.95382,0.90174,4.53902,0.016864034391130864,5062500000,ball,,,
5.99714,1.05498,6.6375399999999996,0.020393135584653263,5062500000,gaussian,0.010196567792326632,,
3.31078,3.20046,8.28158,0.022779124684472504,5062500000,shell,,0.018223299747578005,0.022779124684472504
6.46706,0.94442,10.03866,0.02507946707231631,5062500000,shell,,0.02006357365785305,0.02507946707231631
4.86262,2.26334,2.01582,0.011238447105786682,5062500000,ball,,,
