x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
4.22692,4.93844,1.18588,5.51476,6.49052,14.17812,0.911471808452974,244140625,ball,0.5,,0.2,,
2.39084,1.18588,5.51476,6.49052,6.62804,2.1132400000000002,0.35189113657729754,244140625,shell,0.5,,0.2,0.28151290926183803,0.35189113657729754
6.48068,5.51476,6.49052,6.62804,9.12508,1.06548,0.24986565669807131,244140625,shell,0.5,,0.2,0.19989252535845706,0.24986565669807131
4.63436,6.49052,6.62804,9.12508,6.51316,6.58396,0.6211228530114542,244140625,shell,0.5,,0.2,0.4968982824091634,0.6211228530114542
1.03972,6.62804,9.12508,6.51316,0.72732,1.99892,0.3422406746626126,244140625,shell,0.5,,0.2,0.2737925397300901,0.3422406746626126
8.09644,9.12508,6.51316,0.72732,3.58164,8.63484,0.7113135209784365,244140625,shell,0.5,,0.2,0.5690508167827492,0.7113135209784365
0.05188,6.51316,0.72732,3.58164,7.99228,3.8686800000000003,0.47611878960301596,244140625,shell,0.5,,0.2,0.3808950316824128,0.47611878960301596
2.09676,0.72732,3.58164,7.99228,0.16756,7.71036,0.6721578029933586,244140625,ball,0.5,,0.2,,
8.60452,3.58164,7.99228,0.16756,1.87612,7.29172,0.6536554829713322,244140625,shell,0.5,,0.2,0.5229243863770658,0.6536554829713322
2.50604,7.99228,0.16756,1.87612,7.55924,9.30044,0.7382197575457923,244140625,ball,0.5,,0.2,,
5.43108,0.16756,1.87612,7.55924,7.30748,3.35988,0.4437065093191816,244140625,shell,0.5,,0.2,0.3549652074553453,0.4437065093191816
1.97516,1.87612,7.55924,7.30748,7.51796,9.01276,0.7267128170504102,244140625,shell,0.5,,0.2,0.5813702536403282,0.7267128170504102
8.60132,7.55924,7.30748,7.51796,6.01692,6.53652,0.6188810913006294,244140625,ball,0.5,,0.2,,
6.97964,7.30748,7.51796,6.01692,8.72084,5.07004,0.5450540983976351,244140625,shell,0.5,,0.2,0.4360432787181081,0.5450540983976351
1.33828,7.51796,6.01692,8.72084,3.39068,7.45908,0.6611142971429436,244140625,ball,0.5,,0.2,,
3.70956,6.01692,8.72084,3.39068,3.20436,8.33116,0.6986934216497868,244140625,ball,0.5,,0.2,,
3.91012,8.72084,3.39068,3.20436,6.42972,9.413319999999999,0.742686154997999,244140625,ball,0.5,,0.2,,
5.27724,3.39068,3.20436,6.42972,1.62644,3.30364,0.4399773044273382,244140625,ball,0.5,,0.2,,
1.29348,3.20436,6.42972,1.62644,1.36188,6.88628,0.6352230597737035,244140625,shell,0.5,,0.2,0.5081784478189628,0.6352230597737035
6.33996,6.42972,1.62644,1.36188,9.46676,9.10556,0.7304445396818493,244140625,ball,0.5,,0.2,,
6.61092,1.62644,1.36188,9.46676,1.59452,6.8021199999999995,0.6313294685526504,244140625,gaussian,0.5,0.3156647342763252,0.2,,
9.55884,1.36188,9.46676,1.59452,1.23604,3.76124,0.46946091377004245,244140625,ball,0.5,,0.2,,
5.61668,9.46676,1.59452,1.23604,7.14108,7.16148,0.6477915944070571,244140625,shell,0.5,,0.2,0.5182332755256457,0.6477915944070571
2.50636,1.59452,1.23604,7.14108,0.14516,4.37596,0.5063730554857241,244140625,shell,0.5,,0.2,0.4050984443885793,0.5063730554857241
5.98372,1.23604,7.14108,0.14516,3.19132,8.78292,0.717386798088191,244140625,shell,0.5,,0.2,0.5739094384705528,0.717386798088191
