x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
3.17019,3.70383,3.38941,4.13607,4.86789,10.88359,0.3088953683430507,34300000000,gaussian,0.15444768417152535,,
9.29313,3.38941,4.13607,4.86789,2.47103,1.83493,0.1268338164229342,34300000000,shell,,0.10146705313834736,0.1268338164229342
2.36051,4.13607,4.86789,2.47103,4.34381,8.549109999999999,0.27376994108988767,34300000000,shell,,0.21901595287191014,0.27376994108988767
5.97577,4.86789,2.47103,4.34381,2.38487,5.18797,0.2132671857037405,34300000000,shell,,0.1706137485629924,0.2132671857037405
8.27979,2.47103,4.34381,2.38487,0.54549,4.2491900000000005,0.19300936652181838,34300000000,ball,,,
3.57233,4.34381,2.38487,0.54549,7.68623,4.2261299999999995,0.19248493116380946,34300000000,shell,,0.1539879449310476,0.19248493116380946
2.53891,2.38487,0.54549,7.68623,0.99421,8.15151,0.2673279344692973,34300000000,ball,,,
4.07257,0.54549,7.68623,0.99421,7.62567,8.53277,0.27350818633432883,34300000000,shell,,0.21880654906746308,0.27350818633432883
1.45339,7.68623,0.99421,7.62567,1.40709,10.71879,0.3065477911681143,34300000000,ball,,,
4.37953,0.99421,7.62567,1.40709,5.66943,7.22533,0.2516831573952418,34300000000,shell,,0.20134652591619343,0.2516831573952418
6.57331,7.62567,1.40709,5.66943,7.98061,7.76991,0.26099567108670907,34300000000,shell,,0.20879653686936728,0.26099567108670907
1.48137,1.40709,5.66943,7.98061,3.13847,9.50957,0.2887392006084188,34300000000,shell,,0.23099136048673505,0.2887392006084188
6.45099,5.66943,7.98061,3.13847,2.01269,7.6523900000000005,0.259014369105737,34300000000,shell,,0.2072114952845896,0.259014369105737
5.23473,7.98061,3.13847,2.01269,1.54063,1.55253,0.11666626930065585,34300000000,gaussian,0.058333134650327925,,
3.50371,3.13847,2.01269,1.54063,7.54301,10.84431,0.30833744685063574,34300000000,gaussian,0.15416872342531787,,
0.28217,2.01269,1.54063,7.54301,7.40327,8.998370000000001,0.2808712152533522,34300000000,gaussian,0.1404356076266761,,
5.43259,1.54063,7.54301,7.40327,7.32229,4.80999,0.20535127169832765,34300000000,gaussian,0.10267563584916382,,
6.45793,7.54301,7.40327,7.32229,1.21983,2.72773,0.1546414809167311,34300000000,gaussian,0.07732074045836555,,
