x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
5.28365,6.17305,8.98235,6.89345,8.11315,17.47265,1.1686202439757525,259200000,ball,0.5,,0.2,,
5.48855,8.98235,6.89345,8.11315,0.78505,2.39155,0.432348293457469,259200000,shell,0.5,,0.2,0.34587863476597525,0.432348293457469
0.60085,6.89345,8.11315,0.78505,3.90635,3.58185,0.5291121250283659,259200000,shell,0.5,,0.2,0.4232897000226927,0.5291121250283659
3.29295,8.11315,0.78505,3.90635,0.64145,7.9799500000000005,0.7897581232708166,259200000,ball,0.5,,0.2,,
3.79965,0.78505,3.90635,0.64145,0.90915,9.74865,0.8729035420762078,259200000,shell,0.5,,0.2,0.6983228336609663,0.8729035420762078
2.62055,3.90635,0.64145,0.90915,9.47705,3.04355,0.48773535394043044,259200000,gaussian,0.5,0.24386767697021522,0.2,,
7.56485,0.64145,0.90915,9.47705,4.99035,9.58585,0.8655842210539556,259200000,gaussian,0.5,0.4327921105269778,0.2,,
0.12095,0.90915,9.47705,4.99035,2.70945,6.88795,0.7337346174764631,259200000,ball,0.5,,0.2,,
5.75565,9.47705,4.99035,2.70945,2.34515,3.86465,0.5496030077166724,259200000,gaussian,0.5,0.2748015038583362,0.2,,
0.63255,4.99035,2.70945,2.34515,9.44905,1.37555,0.3278930467364894,259200000,shell,0.5,,0.2,0.2623144373891915,0.3278930467364894
4.28885,2.70945,2.34515,9.44905,6.63435,8.949850000000001,0.8363766407172358,259200000,ball,0.5,,0.2,,
2.46895,2.34515,9.44905,6.63435,1.89745,8.51595,0.8158504698775384,259200000,gaussian,0.5,0.4079252349387692,0.2,,
0.75165,9.44905,6.63435,1.89745,0.02115,5.42065,0.6509081358246627,259200000,ball,0.5,,0.2,,
8.72455,6.63435,1.89745,0.02115,5.90105,8.58755,0.8192730253543392,259200000,gaussian,0.5,0.4096365126771696,0.2,,
9.17285,1.89745,0.02115,5.90105,9.23835,4.07385,0.56428243743987,259200000,gaussian,0.5,0.282141218719935,0.2,,
7.13695,0.02115,5.90105,9.23835,9.00545,7.66395,0.7739632647778798,259200000,shell,0.5,,0.2,0.6191706118223039,0.7739632647778798
2.38765,5.90105,9.23835,9.00545,5.53715,4.01665,0.5603069527983192,259200000,ball,0.5,,0.2,,
4.09655,9.23835,9.00545,5.53715,2.03305,3.87955,0.5506614744373227,259200000,gaussian,0.5,0.27533073721866136,0.2,,
6.61685,9.00545,5.53715,2.03305,9.20235,3.35785,0.512300361569816,259200000,gaussian,0.5,0.256150180784908,0.2,,
2.92495,5.53715,2.03305,9.20235,6.83345,1.13195,0.2974456613009596,259200000,ball,0.5,,0.2,,
