x1,x2,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
1.05673,1.23461,4.29453,0.047429169845306124,8000000,gaussian,0.5,0.023714584922653062,0.2,,
3.09771,7.79647,1.27831,0.02587651559494514,8000000,shell,0.5,,0.2,0.020701212475956115,0.02587651559494514
4.12017,1.37869,3.51637,0.04291755633579323,8000000,gaussian,0.5,0.021458778167896615,0.2,,
8.65859,1.62263,2.3959900000000003,0.035426659515785164,8000000,ball,0.5,,0.2,,
2.75993,4.15701,8.74973,0.06769943257614108,8000000,gaussian,0.5,0.03384971628807054,0.2,,
4.52411,4.78127,5.40871,0.05322731399842269,8000000,gaussian,0.5,0.026613656999211345,0.2,,
7.51297,4.12829,6.71717,0.059317231436110326,8000000,shell,0.5,,0.2,0.04745378514888826,0.059317231436110326
8.02419,0.18183,10.17759,0.07301467871761456,8000000,gaussian,0.5,0.03650733935880728,0.2,,
7.15113,5.89541,7.57293,0.06298246790401074,8000000,shell,0.5,,0.2,0.0503859743232086,0.06298246790401074
8.12651,6.99807,3.07511,0.040134516053762996,8000000,gaussian,0.5,0.020067258026881498,0.2,,
8.85777,2.54189,6.589969999999999,0.05875291537153463,8000000,ball,0.5,,0.2,,
0.49379,0.46903,10.50319,0.0741734216587402,8000000,ball,0.5,,0.2,,
2.15033,1.88981,9.88413,0.07195432893245374,8000000,shell,0.5,,0.2,0.057563463145962994,0.07195432893245374
1.74491,9.32687,4.51751,0.04864489430341767,8000000,gaussian,0.5,0.024322447151708834,0.2,,
7.83457,4.37949,7.61477,0.06315621549339996,8000000,ball,0.5,,0.2,,
3.42739,4.00423,10.33279,0.0735692797541745,8000000,ball,0.5,,0.2,,
8.47753,7.18021,5.60333,0.054176482333552795,8000000,gaussian,0.5,0.027088241166776397,0.2,,
8.81931,5.84767,1.57591,0.028731176393302842,8000000,gaussian,0.5,0.014365588196651421,0.2,,
5.32337,5.80109,7.47157,0.06255955309614337,8000000,ball,0.5,,0.2,,
6.58499,9.10743,3.02639,0.03981531439603309,8000000,ball,0.5,,0.2,,
1.65273,0.40661,7.45053,0.06247140690003825,8000000,shell,0.5,,0.2,0.049977125520030606,0.06247140690003825
2.38971,7.84047,1.69031,0.029755748764197884,8000000,shell,0.5,,0.2,0.02380459901135831,0.029755748764197884
1.40417,7.36669,5.040369999999999,0.05138293549642688,8000000,gaussian,0.5,0.02569146774821344,0.2,,
8.12659,2.89863,4.34399,0.04770150827254729,8000000,shell,0.5,,0.2,0.03816120661803783,0.04770150827254729
3.99593,7.80901,2.94573,0.039281148000268065,8000000,shell,0.5,,0.2,0.031424918400214455,0.039281148000268065
9.09611,1.78527,1.9007100000000001,0.03155336146448448,8000000,ball,0.5,,0.2,,
3.35697,0.03629,8.40117,0.06633726913531592,8000000,shell,0.5,,0.2,0.053069815308252735,0.06633726913531592
0.61219,3.29783,8.44559,0.06651241240056273,8000000,ball,0.5,,0.2,,
6.62713,7.22741,6.40893,0.05794026362076199,8000000,gaussian,0.5,0.028970131810380995,0.2,,
3.17851,7.36207,2.84711,0.03861800426333886,8000000,shell,0.5,,0.2,0.03089440341067109,0.03861800426333886
3.66177,1.16989,2.83397,0.03852878617609702,8000000,ball,0.5,,0.2,,
7.00179,1.02503,3.89119,0.045147002542325454,8000000,shell,0.5,,0.2,0.036117602033860365,0.045147002542325454
1.46633,2.10181,10.96013,0.07576969786778445,8000000,ball,0.5,,0.2,,
0.47691,5.45087,2.76951,0.03808808797547472,8000000,ball,0.5,,0.2,,
7.99857,0.52749,8.81877,0.06796599994451778,8000000,gaussian,0.5,0.03398299997225889,0.2,,
6.65539,1.60023,9.64079,0.07106307797410603,8000000,gaussian,0.5,0.03553153898705302,0.2,,
3.23353,5.47221,10.51933,0.07423039004011837,8000000,gaussian,0.5,0.03711519502005919,0.2,,
2.43131,6.13167,1.50791,0.028104470890747312,8000000,shell,0.5,,0.2,0.02248357671259785,0.028104470890747312
3.24737,6.26909,10.03557,0.07250345877599904,8000000,gaussian,0.5,0.03625172938799952,0.2,,
1.33299,7.34343,1.05439,0.023501108197755086,8000000,ball,0.5,,0.2,,
1.44873,3.97861,1.80653,0.030761697122394266,8000000,shell,0.5,,0.2,0.024609357697915415,0.030761697122394266
0.08171,6.68447,4.50231,0.04856298796496062,8000000,ball,0.5,,0.2,,
5.48817,0.95469,1.36437,0.02673337457420593,8000000,ball,0.5,,0.2,,
1.19459,9.37463,5.89199,0.055554430937358366,8000000,ball,0.5,,0.2,,
2.43193,1.86101,6.34173,0.057635700612663994,8000000,shell,0.5,,0.2,0.0461085604901312,0.057635700612663994
8.06811,9.58927,6.79271,0.059649834033926014,8000000,shell,0.5,,0.2,0.04771986722714081,0.059649834033926014
8.00097,7.54429,6.88517,0.06005442825947118,8000000,ball,0.5,,0.2,,
0.80019,9.61383,10.313590000000001,0.07350089614436628,8000000,shell,0.5,,0.2,0.058800716915493025,0.07350089614436628
1.30313,4.95941,2.4449300000000003,0.03578663942719577,8000000,ball,0.5,,0.2,,
8.63051,0.52607,7.0191099999999995,0.06063574627836699,8000000,gaussian,0.5,0.030317873139183497,0.2,,
