x1,x2,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
4.22692,4.93844,14.17812,0.055322051862814296,28476562500,gaussian,0.027661025931407148,,
2.39084,1.18588,2.1132400000000002,0.021358136946479468,28476562500,gaussian,0.010679068473239734,,
6.48068,5.51476,1.06548,0.015165670172562483,28476562500,ball,,,
4.63436,6.49052,6.58396,0.03769923586095389,28476562500,shell,,0.03015938868876311,0.03769923586095389
1.03972,6.62804,1.99892,0.020772399297116,28476562500,gaussian,0.010386199648558,,
8.09644,9.12508,8.63484,0.04317338521427278,28476562500,ball,,,
0.05188,6.51316,3.8686800000000003,0.028898171207274788,28476562500,shell,,0.023118536965819832,0.028898171207274788
2.09676,0.72732,7.71036,0.04079681729301934,28476562500,gaussian,0.02039840864650967,,
8.60452,3.58164,7.29172,0.03967381348933807,28476562500,ball,,,
2.50604,7.99228,9.30044,0.04480646722625385,28476562500,ball,,,
5.43108,0.16756,3.35988,0.02693089823818781,28476562500,shell,,0.021544718590550252,0.02693089823818781
1.97516,1.87612,9.01276,0.044108050058587076,28476562500,gaussian,0.022054025029293538,,
8.60132,7.55924,6.53652,0.037563171468747596,28476562500,ball,,,
6.97964,7.30748,5.07004,0.03308222022881049,28476562500,gaussian,0.016541110114405243,,
1.33828,7.51796,7.45908,0.04012652842863755,28476562500,ball,,,
3.70956,6.01692,8.33116,0.04240740454092819,28476562500,shell,,0.03392592363274255,0.04240740454092819
3.91012,8.72084,9.413319999999999,0.045077556544869536,28476562500,ball,,,
5.27724,3.39068,3.30364,0.026704553040760606,28476562500,ball,,,
1.29348,3.20436,6.88628,0.038555052094153164,28476562500,gaussian,0.019277526047076582,,
6.33996,6.42972,9.10556,0.04433454807096609,28476562500,ball,,,
6.61092,1.62644,6.8021199999999995,0.038318729419698425,28476562500,gaussian,0.019159364709849212,,
9.55884,1.36188,3.76124,0.02849406945809058,28476562500,gaussian,0.01424703472904529,,
5.61668,9.46676,7.16148,0.03931790303301667,28476562500,ball,,,
2.50636,1.59452,4.37596,0.030734462851966845,28476562500,gaussian,0.015367231425983422,,
5.98372,1.23604,8.78292,0.0435420045704911,28476562500,shell,,0.03483360365639288,0.0435420045704911
6.38444,7.14108,4.6028400000000005,0.03152113847421307,28476562500,gaussian,0.015760569237106534,,
3.42788,0.14516,10.60468,0.04784513007272806,28476562500,gaussian,0.02392256503636403,,
2.44876,3.19132,10.78236,0.048244284462085736,28476562500,shell,,0.03859542756966859,0.048244284462085736
6.50852,8.90964,2.63572,0.023852757426601097,28476562500,gaussian,0.011926378713300548,,
2.71404,9.44828,8.38844,0.04255293860678808,28476562500,ball,,,
4.64708,4.67956,8.33588,0.042419415749871105,28476562500,gaussian,0.021209707874935552,,
8.00716,4.10012,2.56476,0.023529479570504108,28476562500,gaussian,0.011764739785252054,,
5.86532,8.40724,10.84052,0.04837422419784879,28476562500,ball,,,
1.90764,1.80348,8.07804,0.041758217810918465,28476562500,shell,,0.03340657424873477,0.041758217810918465
1.99428,2.10996,2.27508,0.02216089478851865,28476562500,shell,,0.01772871583081492,0.02216089478851865
6.62156,6.40092,5.56316,0.03465370954102969,28476562500,gaussian,0.017326854770514846,,
2.93412,1.88884,9.07732,0.04426574505992327,28476562500,shell,,0.035412596047938616,0.04426574505992327
9.72524,4.52668,3.0316400000000003,0.025581603884492116,28476562500,shell,,0.020465283107593695,0.025581603884492116
2.98948,5.07636,7.1422799999999995,0.03926516181236345,28476562500,ball,,,
5.33196,9.37372,1.21756,0.016211908411674112,28476562500,ball,,,
5.79492,5.91444,4.22612,0.03020368052112761,28476562500,gaussian,0.015101840260563805,,
0.32684,6.73788,5.00924,0.032883260693741506,28476562500,gaussian,0.016441630346870753,,
1.95268,3.81876,2.45748,0.023032121962004503,28476562500,ball,,,
4.77836,7.49852,10.56796,0.04776222343801388,28476562500,shell,,0.03820977875041111,0.04776222343801388
9.72772,7.44404,2.3669200000000004,0.022603763009190356,28476562500,shell,,0.018083010407352284,0.022603763009190356
2.27244,8.35708,4.17084,0.03000548980689439,28476562500,ball,,,
2.00388,0.17716,4.54068,0.03130757313840446,28476562500,gaussian,0.01565378656920223,,
3.20076,8.45532,8.25436,0.042211487688157474,28476562500,ball,,,
5.21252,9.83764,6.77972,0.03825558385974971,28476562500,gaussian,0.019127791929874856,,
4.52204,2.10428,5.07644,0.03310309377568391,28476562500,ball,,,
7.06308,1.59156,8.51188,0.04286488883166576,28476562500,gaussian,0.02143244441583288,,
0.43916,1.12412,6.5167600000000006,0.037506351473192825,28476562500,ball,,,
5.92932,8.85524,5.94452,0.035821795631661504,28476562500,shell,,0.028657436505329204,0.035821795631661504
2.43564,5.49948,2.68604,0.02407937406943886,28476562500,shell,,0.01926349925555109,0.02407937406943886
3.85028,5.10196,10.291080000000001,0.04713238675497133,28476562500,shell,,0.03770590940397706,0.04713238675497133
1.93356,3.58492,9.19516,0.044552143205638044,28476562500,shell,,0.035641714564510436,0.044552143205638044
6.75812,8.65684,1.54132,0.018240442192642457,28476562500,shell,,0.014592353754113966,0.018240442192642457
3.77324,2.86268,8.359639999999999,0.042479827376404794,28476562500,shell,,0.03398386190112384,0.042479827376404794
3.88548,1.34836,8.598279999999999,0.04308188998851883,28476562500,gaussian,0.021540944994259414,,
2.72396,1.11772,5.72956,0.03516815553257514,28476562500,gaussian,0.01758407776628757,,
1.77892,7.80244,6.45012,0.0373140898369337,28476562500,ball,,,
4.69484,7.31388,5.85724,0.03555784769266548,28476562500,ball,,,
5.48868,8.57076,6.95348,0.03874271577538186,28476562500,ball,,,
1.45036,4.20252,5.15996,0.03337429674074204,28476562500,gaussian,0.01668714837037102,,
2.27172,5.25204,2.75092,0.024368451683026003,28476562500,gaussian,0.012184225841513002,,
5.76044,2.77308,7.33884,0.039801795617577,28476562500,shell,,0.0318414364940616,0.039801795617577
5.77988,6.60916,5.676679999999999,0.03500549008281448,28476562500,ball,,,
4.35276,6.51932,10.12636,0.04675366244694187,28476562500,shell,,0.037402929957553496,0.04675366244694187
4.71652,6.36564,9.72372,0.0458147348937531,28476562500,shell,,0.03665178791500248,0.0458147348937531
7.93004,5.96028,9.36444,0.044960368413074825,28476562500,ball,,,
2.67908,0.90356,3.88788,0.028969792299696973,28476562500,gaussian,0.014484896149848487,,
9.27116,2.94812,10.86876,0.048437191637113124,28476562500,shell,,0.0387497533096905,0.048437191637113124
8.79332,8.90324,1.84852,0.01997565517285968,28476562500,gaussian,0.00998782758642984,,
8.56364,8.39548,8.89404,0.04381658181733613,28476562500,ball,,,
6.90628,6.49396,1.50708,0.01803670112085721,28476562500,gaussian,0.009018350560428604,,
9.64556,7.56892,9.22716,0.044629598648057635,28476562500,gaussian,0.022314799324028817,,
5.38212,9.02484,6.80532,0.03832774172146286,28476562500,ball,,,
7.42124,8.39868,9.28764,0.044775623510889824,28476562500,ball,,,
3.98148,2.02036,1.25428,0.016454557371197012,28476562500,shell,,0.01316364589695761,0.016454557371197012
8.51596,1.66172,2.64156,0.023879168241570648,28476562500,shell,,0.01910333459325652,0.023879168241570648
4.56292,7.29044,3.47412,0.027384912856410475,28476562500,ball,,,
2.66284,3.08988,6.3052399999999995,0.03689264276694178,28476562500,shell,,0.029514114213553422,0.03689264276694178
6.22468,3.72276,10.64948,0.04794608563225684,28476562500,ball,,,
2.52236,1.70652,8.15196,0.04194884190034549,28476562500,shell,,0.03355907352027639,0.04194884190034549
3.61572,4.66004,9.93492,0.046309612045164664,28476562500,ball,,,
6.84844,0.38908,4.10684,0.02977438825584143,28476562500,shell,,0.023819510604673147,0.02977438825584143
4.75588,9.44116,4.01268,0.029431081357037998,28476562500,shell,,0.0235448650856304,0.029431081357037998
5.90476,7.38332,6.39836,0.03716407188573222,28476562500,ball,,,
5.02052,8.49364,1.46772,0.017799613070507116,28476562500,gaussian,0.008899806535253558,,
2.93804,1.01628,1.25244,0.016442483712442287,28476562500,gaussian,0.008221241856221143,,
1.49508,2.61556,4.46388,0.03104167954164333,28476562500,shell,,0.024833343633314665,0.03104167954164333
4.50316,9.57212,5.62076,0.03483264683083819,28476562500,gaussian,0.017416323415419096,,
4.45732,8.55124,8.552520000000001,0.04296709625824475,28476562500,ball,,,
0.29164,0.49148,6.70204,0.03803579196086133,28476562500,gaussian,0.019017895980430664,,
1.16228,6.28596,5.923080000000001,0.03575713834641882,28476562500,ball,,,
9.75756,8.35292,5.65916,0.034951429423803755,28476562500,gaussian,0.017475714711901878,,
8.80612,2.99284,4.86932,0.03242075421038192,28476562500,ball,,,
0.66924,1.13468,5.81564,0.03543135105923086,28476562500,gaussian,0.01771567552961543,,
3.27748,7.09236,5.11028,0.033213244593698385,28476562500,gaussian,0.016606622296849192,,
2.70796,1.00572,1.95356,0.02053536056615865,28476562500,ball,,,
4.14692,4.37844,5.29812,0.03381815037227445,28476562500,gaussian,0.016909075186137226,,
4.23084,4.06588,6.35324,0.037032803124199536,28476562500,ball,,,
4.16068,9.27476,3.54548,0.02766473251791145,28476562500,gaussian,0.013832366258955725,,
7.99436,0.01052,9.54396,0.04538927656473366,28476562500,gaussian,0.02269463828236683,,
3.75972,5.66804,3.91892,0.029085206700666215,28476562500,ball,,,
5.53644,1.20508,4.47484,0.03107976392488214,28476562500,ball,,,
8.93188,8.67316,9.54868,0.04540049889298968,28476562500,shell,,0.03632039911439174,0.04540049889298968
7.85676,1.04732,7.07036,0.039066969114834725,28476562500,ball,,,
6.12452,6.22164,2.01172,0.020838800758854532,28476562500,gaussian,0.010419400379427266,,
9.54604,7.27228,10.74044,0.04815041030451974,28476562500,shell,,0.038520328243615794,0.04815041030451974
3.51108,6.72756,10.23988,0.04701499445056388,28476562500,ball,,,
6.13516,0.99612,10.77276,0.04822280269620731,28476562500,gaussian,0.024111401348103655,,
2.92132,7.79924,6.05652,0.036157678046648954,28476562500,gaussian,0.018078839023324477,,
7.61964,1.78748,6.11004,0.036317084981808676,28476562500,gaussian,0.018158542490904338,,
6.61828,4.47796,3.5390800000000002,0.027639752224529468,28476562500,gaussian,0.013819876112264734,,
2.26956,5.93692,8.49116,0.04281268522591259,28476562500,gaussian,0.021406342612956295,,
7.03012,0.56084,5.73332,0.035179693118157544,28476562500,shell,,0.028143754494526038,0.035179693118157544
3.51724,1.07068,7.94364,0.04140938042769769,28476562500,gaussian,0.020704690213848846,,
1.77348,6.56436,10.16628,0.04684572763084366,28476562500,shell,,0.03747658210467493,0.04684572763084366
5.29996,9.14972,3.66556,0.02812931276412771,28476562500,shell,,0.022503450211302168,0.02812931276412771
0.53092,9.06644,1.92212,0.020369445390298654,28476562500,ball,,,
9.39884,0.24188,6.00124,0.03599228783023413,28476562500,gaussian,0.017996143915117065,,
9.29668,5.22676,5.64148,0.03489679016098604,28476562500,ball,,,
7.86636,9.11452,9.33596,0.044891947538597626,28476562500,gaussian,0.022445973769298813,,
2.70372,8.27604,4.702920000000001,0.031861979300737954,28476562500,gaussian,0.015930989650368977,,
1.82444,5.22108,8.44284,0.042690695979731026,28476562500,ball,,,
8.30788,4.30516,2.28468,0.022207600978248445,28476562500,ball,,,
0.20876,7.51132,2.14236,0.021504788770904174,28476562500,gaussian,0.010752394385452087,,
8.02852,9.54964,1.35572,0.017107004004534847,28476562500,shell,,0.013685603203627878,0.017107004004534847
7.75404,4.72828,7.8284400000000005,0.04110802095491941,28476562500,shell,,0.03288641676393553,0.04110802095491941
8.72708,3.23956,1.21588,0.016200719883905805,28476562500,ball,,,
4.16716,7.22012,6.3247599999999995,0.03694970545490868,28476562500,gaussian,0.01847485272745434,,
4.18532,6.64724,4.36052,0.030680193681928723,28476562500,shell,,0.02454415494554298,0.030680193681928723
0.54764,2.28348,7.118040000000001,0.03919847467202368,28476562500,gaussian,0.01959923733601184,,
3.27428,1.06996,4.355079999999999,0.030661050054500486,28476562500,ball,,,
7.18156,0.32092,7.72316,0.040830666731617456,28476562500,ball,,,
0.05412,1.72884,9.39732,0.04503923065973038,28476562500,shell,,0.03603138452778431,0.04503923065973038
5.96524,8.20668,5.67164,0.03498994694427009,28476562500,shell,,0.027991957555416072,0.03498994694427009
9.46948,0.43636,6.422280000000001,0.03723347524141367,28476562500,ball,,,
6.29196,6.09372,7.77756,0.04097421487849596,28476562500,shell,,0.03277937190279677,0.04097421487849596
3.71492,1.35444,3.34612,0.026875695471356376,28476562500,shell,,0.021500556377085103,0.026875695471356376
8.16684,1.61788,5.24924,0.033661787213177974,28476562500,shell,,0.02692942977054238,0.033661787213177974
1.63268,1.57876,6.937480000000001,0.038698116491846325,28476562500,shell,,0.03095849319347706,0.038698116491846325
2.13836,9.01852,7.52796,0.04031137453616714,28476562500,ball,,,
0.44772,2.48404,2.2869200000000003,0.022218484961807665,28476562500,shell,,0.01777478796944613,0.022218484961807665
5.71244,2.43708,6.01084,0.03602106420742907,28476562500,ball,,,
2.88388,6.33716,2.2206799999999998,0.02189434444478862,28476562500,gaussian,0.01094717222239431,,
2.96076,6.77532,1.61436,0.018667628507907787,28476562500,ball,,,
0.73252,8.47764,9.49972,0.04528395581757059,28476562500,gaussian,0.022641977908785294,,
7.56204,3.38428,2.5164400000000002,0.023306778323902225,28476562500,gaussian,0.011653389161951112,,
7.14308,2.15156,7.39188,0.03994536644049094,28476562500,gaussian,0.01997268322024547,,
8.59916,8.24412,2.2767600000000003,0.02216907547507388,28476562500,shell,,0.017735260380059105,0.02216907547507388
8.24932,5.09524,3.4645200000000003,0.027347050458356337,28476562500,ball,,,
9.07564,1.97948,9.726040000000001,0.04582020007815361,28476562500,ball,,,
1.13028,6.06196,8.37108,0.042508883835717715,28476562500,shell,,0.034007107068574176,0.042508883835717715
4.49356,1.50492,3.35516,0.02691197516447187,28476562500,gaussian,0.013455987582235936,,
7.87812,6.49684,5.86132,0.0355702298695391,28476562500,ball,,,
8.01324,2.54268,8.99964,0.04407593401562469,28476562500,ball,,,
6.36548,8.70836,3.8782799999999997,0.02893400391418847,28476562500,shell,,0.02314720313135078,0.02893400391418847
5.68396,1.83772,4.28956,0.0304295359209955,28476562500,shell,,0.0243436287367964,0.0304295359209955
3.69892,1.24244,9.57012,0.04545144001331471,28476562500,gaussian,0.022725720006657357,,
0.53484,8.19388,4.09724,0.029739568131166263,28476562500,ball,,,
1.16868,8.33076,7.43348,0.040057610946203914,28476562500,gaussian,0.020028805473101957,,
0.81036,9.72252,4.11996,0.029821910009768145,28476562500,gaussian,0.014910955004884072,,
6.99172,8.29204,6.670920000000001,0.03794738223025205,28476562500,ball,,,
7.20044,2.85308,7.17884,0.03936552905815231,28476562500,ball,,,
2.65988,4.76916,9.356679999999999,0.044941735971212676,28476562500,shell,,0.035953388776970144,0.044941735971212676
6.11276,8.83932,5.4863599999999995,0.03441367922648763,28476562500,gaussian,0.017206839613243815,,
4.23652,3.00564,6.44372,0.03729557317034494,28476562500,shell,,0.02983645853627595,0.03729557317034494
8.97004,3.24028,4.80444,0.03220403890380815,28476562500,gaussian,0.016102019451904075,,
8.75908,3.46356,8.76788,0.04350470761560506,28476562500,ball,,,
9.43116,4.06812,8.62876,0.04315818282456402,28476562500,ball,,,
