x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
3.17019,3.70383,3.38941,4.13607,4.86789,10.88359,1.2191136335798856,6400000,ball,0.5,,0.2,,
9.29313,3.38941,4.13607,4.86789,2.47103,1.83493,0.5005734971993667,6400000,gaussian,0.5,0.25028674859968336,0.2,,
2.36051,4.13607,4.86789,2.47103,4.34381,8.549109999999999,1.0804845324724426,6400000,gaussian,0.5,0.5402422662362213,0.2,,
5.97577,4.86789,2.47103,4.34381,2.38487,5.18797,0.8416990357650745,6400000,ball,0.5,,0.2,,
8.27979,2.47103,4.34381,2.38487,0.54549,4.2491900000000005,0.7617477445438671,6400000,shell,0.5,,0.2,0.6093981956350937,0.7617477445438671
3.57233,4.34381,2.38487,0.54549,7.68623,4.2261299999999995,0.7596779618264714,6400000,shell,0.5,,0.2,0.6077423694611772,0.7596779618264714
2.53891,2.38487,0.54549,7.68623,0.99421,8.15151,1.0550599424538198,6400000,shell,0.5,,0.2,0.8440479539630559,1.0550599424538198
4.07257,0.54549,7.68623,0.99421,7.62567,8.53277,1.079451468128138,6400000,gaussian,0.5,0.539725734064069,0.2,,
1.45339,7.68623,0.99421,7.62567,1.40709,10.71879,1.2098484789898447,6400000,shell,0.5,,0.2,0.9678787831918758,1.2098484789898447
4.37953,0.99421,7.62567,1.40709,5.66943,7.22533,0.9933148890151504,6400000,gaussian,0.5,0.4966574445075752,0.2,,
