x1,x2,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
5.28365,6.17305,17.47265,0.04137369632453508,139968000000,gaussian,0.02068684816226754,,
5.48855,8.98235,2.39155,0.015306809112842523,139968000000,ball,,,
0.60085,6.89345,3.58185,0.01873262464466367,139968000000,ball,,,
3.29295,8.11315,7.9799500000000005,0.027960505502521046,139968000000,gaussian,0.013980252751260523,,
3.79965,0.78505,9.74865,0.030904176319592663,139968000000,gaussian,0.015452088159796332,,
2.62055,3.90635,3.04355,0.017267726213623342,139968000000,shell,,0.013814180970898675,0.017267726213623342
7.56485,0.64145,9.58585,0.030645043922359668,139968000000,shell,,0.024516035137887734,0.030645043922359668
0.12095,0.90915,6.88795,0.02597705576534577,139968000000,shell,,0.020781644612276617,0.02597705576534577
5.75565,9.47705,3.86465,0.019458081491862744,139968000000,gaussian,0.009729040745931372,,
0.63255,4.99035,1.37555,0.011608687606205445,139968000000,gaussian,0.005804343803102722,,
4.28885,2.70945,8.949850000000001,0.029610982117033818,139968000000,gaussian,0.014805491058516909,,
2.46895,2.34515,8.51595,0.028884275932193164,139968000000,ball,,,
0.75165,9.44905,5.42065,0.023044676562472423,139968000000,shell,,0.01843574124997794,0.023044676562472423
8.72455,6.63435,8.58755,0.029005447691523027,139968000000,shell,,0.023204358153218422,0.029005447691523027
9.17285,1.89745,4.07385,0.01997779032860059,139968000000,gaussian,0.009988895164300295,,
7.13695,0.02115,7.66395,0.027401306154277227,139968000000,gaussian,0.013700653077138613,,
2.38765,5.90105,4.01665,0.01983704272889891,139968000000,ball,,,
4.09655,9.23835,3.87955,0.019495555325553,139968000000,gaussian,0.0097477776627765,,
6.61685,9.00545,3.35785,0.018137422910311042,139968000000,ball,,,
2.92495,5.53715,1.13195,0.010530731884165243,139968000000,ball,,,
8.26365,2.03305,3.25265,0.017851043183279597,139968000000,shell,,0.014280834546623678,0.017851043183279597
1.94855,9.20235,4.45155,0.020883368964450137,139968000000,gaussian,0.010441684482225069,,
7.02085,6.83345,1.20185,0.010851007599182769,139968000000,gaussian,0.005425503799591384,,
0.63295,4.49315,7.71995,0.0275012337545614,139968000000,ball,,,
9.97965,9.04505,10.72865,0.032420333088787126,139968000000,shell,,0.0259362664710297,0.032420333088787126
5.48055,8.92635,5.50355,0.023220223303555623,139968000000,ball,,,
6.78485,0.18145,8.00585,0.028005843533501367,139968000000,gaussian,0.014002921766750684,,
3.06095,6.48915,8.22795,0.028391658047079476,139968000000,gaussian,0.014195829023539738,,
3.13565,6.13705,8.04465,0.028073626051138955,139968000000,shell,,0.022458900840911164,0.028073626051138955
5.89255,6.81035,10.23555,0.03166653361289117,139968000000,ball,,,
8.30885,5.84945,10.16985,0.03156473934764413,139968000000,gaussian,0.015782369673822065,,
5.00895,5.12515,5.4559500000000005,0.02311958981175447,139968000000,gaussian,0.011559794905877234,,
7.33165,0.50905,10.80065,0.0325289376548651,139968000000,gaussian,0.01626446882743255,,
2.38455,7.25435,9.84755,0.0310605420862884,139968000000,shell,,0.024848433669030723,0.0310605420862884
9.99285,2.63745,10.09385,0.03144657541995024,139968000000,ball,,,
3.27695,8.00115,4.20395,0.020294282650716332,139968000000,shell,,0.016235426120573066,0.020294282650716332
6.16765,7.36105,8.59665,0.02902081177591954,139968000000,shell,,0.023216649420735633,0.02902081177591954
2.15655,0.65835,3.5395499999999998,0.0186216842954718,139968000000,ball,,,
6.23685,1.34545,6.17785,0.02460161475059685,139968000000,gaussian,0.012300807375298425,,
6.66495,6.71715,1.27195,0.01116297503681993,139968000000,gaussian,0.005581487518409965,,
7.24365,9.89305,5.03265,0.022204617571728008,139968000000,shell,,0.017763694057382408,0.022204617571728008
0.40855,3.42235,8.51155,0.02887681303993887,139968000000,ball,,,
7.44085,4.77345,2.8218500000000004,0.016626923397216706,139968000000,shell,,0.013301538717773365,0.016626923397216706
5.97295,6.87315,5.45995,0.023128063259591814,139968000000,ball,,,
2.15965,9.30505,7.7086500000000004,0.027481099055234503,139968000000,shell,,0.021984879244187603,0.027481099055234503
0.34055,7.94635,9.96355,0.031242946562307226,139968000000,gaussian,0.015621473281153613,,
0.00485,7.72145,10.42585,0.03195955104412914,139968000000,gaussian,0.01597977552206457,,
4.00095,8.06915,7.56795,0.02722914852026845,139968000000,gaussian,0.013614574260134226,,
6.51565,4.79705,8.22465,0.028385963927171392,139968000000,shell,,0.022708771141737114,0.028385963927171392
3.15255,2.63035,1.09555,0.010360030532073104,139968000000,gaussian,0.005180015266036552,,
6.32885,6.98945,5.38985,0.022979113655329224,139968000000,shell,,0.01838329092426338,0.022979113655329224
5.54895,3.90515,10.39595,0.0319136901940209,139968000000,gaussian,0.01595684509701045,,
9.91165,3.56905,2.18065,0.01461631575980027,139968000000,ball,,,
8.04455,1.87435,3.10755,0.01744833521580355,139968000000,shell,,0.013958668172642841,0.01744833521580355
4.81285,1.37745,10.11385,0.03147771419627094,139968000000,ball,,,
7.41695,1.98115,8.74395,0.029268385494477786,139968000000,ball,,,
5.94765,0.82105,9.17665,0.02998382384117828,139968000000,ball,,,
2.21655,6.07835,5.19955,0.02256980532699847,139968000000,gaussian,0.011284902663499234,,
9.85685,1.68545,2.9978499999999997,0.017137595309625567,139968000000,gaussian,0.008568797654812783,,
8.40495,3.89715,9.411950000000001,0.03036580084780595,139968000000,ball,,,
2.22365,9.75305,2.81265,0.0165997971187103,139968000000,gaussian,0.00829989855935515,,
0.86855,1.64235,4.57155,0.021162972654670962,139968000000,shell,,0.01693037812373677,0.021162972654670962
1.86085,0.71345,8.441849999999999,0.02875833571846658,139968000000,ball,,,
9.31295,5.25315,1.19995,0.010842427048704077,139968000000,shell,,0.008673941638963262,0.010842427048704077
0.33965,1.56505,10.688649999999999,0.0323598397219286,139968000000,shell,,0.025887871777542884,0.0323598397219286
7.20055,0.96635,6.4235500000000005,0.025086061821735298,139968000000,gaussian,0.012543030910867649,,
7.22485,3.26145,6.84585,0.025897546602179116,139968000000,gaussian,0.012948773301089558,,
2.94095,5.64915,4.90795,0.02192779682652861,139968000000,gaussian,0.010963898413264304,,
5.89565,5.45705,4.40465,0.020773067674044556,139968000000,ball,,,
2.41255,2.45035,3.95555,0.01968558716151979,139968000000,shell,,0.015748469729215835,0.01968558716151979
8.34885,6.12945,4.60985,0.021251438412119093,139968000000,gaussian,0.010625719206059547,,
4.08895,8.68515,3.33595,0.01807817974346214,139968000000,ball,,,
8.49165,8.62905,9.560649999999999,0.030604736421429687,139968000000,shell,,0.02448378913714375,0.030604736421429687
5.70455,0.49435,8.367550000000001,0.02863149937762941,139968000000,ball,,,
3.63285,8.11745,4.133850000000001,0.020124369867203874,139968000000,shell,,0.0160994958937631,0.020124369867203874
9.55695,1.96115,1.28395,0.011215509034384667,139968000000,ball,,,
1.72765,6.28105,5.7566500000000005,0.02374815344915354,139968000000,shell,,0.01899852275932283,0.02374815344915354
4.27655,5.49835,8.859549999999999,0.029461222597625847,139968000000,ball,,,
7.47685,0.02545,3.81785,0.019339906244755806,139968000000,gaussian,0.009669953122377903,,
8.14495,7.07715,5.55195,0.02332210288300295,139968000000,gaussian,0.011661051441501475,,
