x1,x2,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
1.05673,1.23461,4.29453,0.6771226545237495,64000,gaussian,0.5,0.33856132726187477,0.2,,
3.09771,7.79647,1.27831,0.36942613557484594,64000,ball,0.5,,0.2,,
4.12017,1.37869,3.51637,0.6127125936749,64000,ball,0.5,,0.2,,
8.65859,1.62263,2.3959900000000003,0.5057687876569805,64000,shell,0.5,,0.2,0.4046150301255844,0.5057687876569805
2.75993,4.15701,8.74973,0.9665111079367739,64000,gaussian,0.5,0.48325555396838693,0.2,,
4.52411,4.78127,5.40871,0.7598998731230794,64000,gaussian,0.5,0.3799499365615397,0.2,,
7.51297,4.12829,6.71717,0.8468425937038323,64000,gaussian,0.5,0.42342129685191615,0.2,,
8.02419,0.18183,10.17759,1.042394231940426,64000,gaussian,0.5,0.521197115970213,0.2,,
7.15113,5.89541,7.57293,0.8991693507332427,64000,shell,0.5,,0.2,0.7193354805865941,0.8991693507332427
8.12651,6.99807,3.07511,0.5729805125619236,64000,shell,0.5,,0.2,0.4583844100495389,0.5729805125619236
