x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
4.22692,4.93844,1.18588,5.51476,6.49052,14.17812,0.26333457211396866,15625000000,ball,0.5,,0.2,,
2.39084,1.18588,5.51476,6.49052,6.62804,2.1132400000000002,0.10166535160155933,15625000000,gaussian,0.5,0.050832675800779666,0.2,,
6.48068,5.51476,6.49052,6.62804,9.12508,1.06548,0.07218903007460066,15625000000,gaussian,0.5,0.03609451503730033,0.2,,
4.63436,6.49052,6.62804,9.12508,6.51316,6.58396,0.17944945659437533,15625000000,shell,0.5,,0.2,0.14355956527550026,0.17944945659437533
1.03972,6.62804,9.12508,6.51316,0.72732,1.99892,0.09887722339458932,15625000000,gaussian,0.5,0.04943861169729466,0.2,,
8.09644,9.12508,6.51316,0.72732,3.58164,8.63484,0.20550656635629908,15625000000,ball,0.5,,0.2,,
0.05188,6.51316,0.72732,3.58164,7.99228,3.8686800000000003,0.13755613346762066,15625000000,shell,0.5,,0.2,0.11004490677409653,0.13755613346762066
2.09676,0.72732,3.58164,7.99228,0.16756,7.71036,0.1941940340916792,15625000000,gaussian,0.5,0.0970970170458396,0.2,,
8.60452,3.58164,7.99228,0.16756,1.87612,7.29172,0.188848503400625,15625000000,gaussian,0.5,0.0944242517003125,0.2,,
2.50604,7.99228,0.16756,1.87612,7.55924,9.30044,0.2132800841194954,15625000000,shell,0.5,,0.2,0.17062406729559632,0.2132800841194954
5.43108,0.16756,1.87612,7.55924,7.30748,3.35988,0.12819185705158062,15625000000,shell,0.5,,0.2,0.1025534856412645,0.12819185705158062
1.97516,1.87612,7.55924,7.30748,7.51796,9.01276,0.20995559813584724,15625000000,gaussian,0.5,0.10497779906792362,0.2,,
8.60132,7.55924,7.30748,7.51796,6.01692,6.53652,0.17880178613937409,15625000000,shell,0.5,,0.2,0.14304142891149926,0.17880178613937409
6.97964,7.30748,7.51796,6.01692,8.72084,5.07004,0.15747232821618473,15625000000,ball,0.5,,0.2,,
1.33828,7.51796,6.01692,8.72084,3.39068,7.45908,0.19100343964784985,15625000000,ball,0.5,,0.2,,
3.70956,6.01692,8.72084,3.39068,3.20436,8.33116,0.20186047612517458,15625000000,gaussian,0.5,0.10093023806258729,0.2,,
3.91012,8.72084,3.39068,3.20436,6.42972,9.413319999999999,0.21457047714214306,15625000000,gaussian,0.5,0.10728523857107153,0.2,,
5.27724,3.39068,3.20436,6.42972,1.62644,3.30364,0.12711444734410357,15625000000,shell,0.5,,0.2,0.10169155787528286,0.12711444734410357
1.29348,3.20436,6.42972,1.62644,1.36188,6.88628,0.18352316669711294,15625000000,gaussian,0.5,0.09176158334855647,0.2,,
6.33996,6.42972,1.62644,1.36188,9.46676,9.10556,0.21103373524692906,15625000000,gaussian,0.5,0.10551686762346453,0.2,,
6.61092,1.62644,1.36188,9.46676,1.59452,6.8021199999999995,0.18239826390947433,15625000000,ball,0.5,,0.2,,
9.55884,1.36188,9.46676,1.59452,1.23604,3.76124,0.13563259741592448,15625000000,shell,0.5,,0.2,0.10850607793273959,0.13563259741592448
5.61668,9.46676,1.59452,1.23604,7.14108,7.16148,0.18715435930129376,15625000000,gaussian,0.5,0.09357717965064688,0.2,,
2.50636,1.59452,1.23604,7.14108,0.14516,4.37596,0.14629693497893392,15625000000,shell,0.5,,0.2,0.11703754798314714,0.14629693497893392
5.98372,1.23604,7.14108,0.14516,3.19132,8.78292,0.2072612051879062,15625000000,gaussian,0.5,0.1036306025939531,0.2,,
6.38444,7.14108,0.14516,3.19132,8.90964,4.6028400000000005,0.15004153376732315,15625000000,ball,0.5,,0.2,,
3.42788,0.14516,3.19132,8.90964,9.44828,10.60468,0.22774420743977947,15625000000,gaussian,0.5,0.11387210371988973,0.2,,
2.44876,3.19132,8.90964,9.44828,4.67956,10.78236,0.22964419391514682,15625000000,ball,0.5,,0.2,,
6.50852,8.90964,9.44828,4.67956,4.10012,2.63572,0.1135398174718524,15625000000,gaussian,0.5,0.0567699087359262,0.2,,
2.71404,9.44828,4.67956,4.10012,8.40724,8.38844,0.20255322250154284,15625000000,shell,0.5,,0.2,0.16204257800123428,0.20255322250154284
4.64708,4.67956,4.10012,8.40724,1.80348,8.33588,0.20191764982826496,15625000000,shell,0.5,,0.2,0.16153411986261199,0.20191764982826496
8.00716,4.10012,8.40724,1.80348,2.10996,2.56476,0.11200100549647007,15625000000,shell,0.5,,0.2,0.08960080439717606,0.11200100549647007
5.86532,8.40724,1.80348,2.10996,6.40092,10.84052,0.23026271082776273,15625000000,shell,0.5,,0.2,0.18421016866221018,0.23026271082776273
1.90764,1.80348,2.10996,6.40092,1.88884,8.07804,0.1987703284532643,15625000000,shell,0.5,,0.2,0.15901626276261147,0.1987703284532643
1.99428,2.10996,6.40092,1.88884,4.52668,2.27508,0.10548650222281121,15625000000,gaussian,0.5,0.052743251111405605,0.2,,
6.62156,6.40092,1.88884,4.52668,5.07636,5.56316,0.16495266294131597,15625000000,ball,0.5,,0.2,,
2.93412,1.88884,4.52668,5.07636,9.37372,9.07732,0.2107062309179493,15625000000,shell,0.5,,0.2,0.16856498473435944,0.2107062309179493
9.72524,4.52668,5.07636,9.37372,5.91444,3.0316400000000003,0.12176917677631988,15625000000,shell,0.5,,0.2,0.0974153414210559,0.12176917677631988
2.98948,5.07636,9.37372,5.91444,6.73788,7.1422799999999995,0.1869033095606239,15625000000,gaussian,0.5,0.09345165478031195,0.2,,
5.33196,9.37372,5.91444,6.73788,3.81876,1.21756,0.0771691544508428,15625000000,ball,0.5,,0.2,,
5.79492,5.91444,6.73788,3.81876,7.49852,4.22612,0.14377039568274497,15625000000,shell,0.5,,0.2,0.11501631654619598,0.14377039568274497
