x1,x2,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
4.22692,4.93844,14.17812,0.01254715622567303,51992187500,ball,,,
2.39084,1.18588,2.1132400000000002,0.0048440698045931875,51992187500,ball,,,
6.48068,5.51476,1.06548,0.0034396054830727507,51992187500,ball,,,
4.63436,6.49052,6.58396,0.00855026496683199,51992187500,shell,,0.006840211973465592,0.00855026496683199
1.03972,6.62804,1.99892,0.004711223289571536,51992187500,shell,,0.0037689786316572288,0.004711223289571536
8.09644,9.12508,8.63484,0.009791813405944153,51992187500,ball,,,
0.05188,6.51316,3.8686800000000003,0.0065541652300435405,51992187500,ball,,,
2.09676,0.72732,7.71036,0.009252802867021364,51992187500,gaussian,0.004626401433510682,,
8.60452,3.58164,7.29172,0.008998103272694041,51992187500,gaussian,0.004499051636347021,,
2.50604,7.99228,9.30044,0.010162199796970911,51992187500,shell,,0.008129759837576729,0.010162199796970911
5.43108,0.16756,3.35988,0.006107983636076498,51992187500,ball,,,
1.97516,1.87612,9.01276,0.010003797333245636,51992187500,shell,,0.00800303786659651,0.010003797333245636
8.60132,7.55924,6.53652,0.008519405280174,51992187500,shell,,0.0068155242241392,0.008519405280174
6.97964,7.30748,5.07004,0.0075031162353183505,51992187500,ball,,,
1.33828,7.51796,7.45908,0.009100779960882911,51992187500,shell,,0.0072806239687063295,0.009100779960882911
3.70956,6.01692,8.33116,0.009618087398851472,51992187500,gaussian,0.004809043699425736,,
3.91012,8.72084,9.413319999999999,0.01022368341728595,51992187500,gaussian,0.005111841708642975,,
5.27724,3.39068,3.30364,0.006056648075347613,51992187500,ball,,,
1.29348,3.20436,6.88628,0.008744365865422054,51992187500,ball,,,
6.33996,6.42972,9.10556,0.010055167552722876,51992187500,shell,,0.008044134042178302,0.010055167552722876
6.61092,1.62644,6.8021199999999995,0.00869076739218745,51992187500,shell,,0.00695261391374996,0.00869076739218745
9.55884,1.36188,3.76124,0.0064625141143066335,51992187500,ball,,,
5.61668,9.46676,7.16148,0.008917382042236266,51992187500,shell,,0.007133905633789014,0.008917382042236266
2.50636,1.59452,4.37596,0.006970639987686003,51992187500,shell,,0.0055765119901488025,0.006970639987686003
5.98372,1.23604,8.78292,0.00987541704128558,51992187500,gaussian,0.00493770852064279,,
6.38444,7.14108,4.6028400000000005,0.00714905965215775,51992187500,gaussian,0.003574529826078875,,
3.42788,0.14516,10.60468,0.010851374839617648,51992187500,shell,,0.008681099871694119,0.010851374839617648
2.44876,3.19132,10.78236,0.010941903883873874,51992187500,shell,,0.0087535231070991,0.010941903883873874
6.50852,8.90964,2.63572,0.005409854908975562,51992187500,shell,,0.00432788392718045,0.005409854908975562
2.71404,9.44828,8.38844,0.009651094827155643,51992187500,shell,,0.007720875861724515,0.009651094827155643
4.64708,4.67956,8.33588,0.009620811565978167,51992187500,shell,,0.007696649252782534,0.009620811565978167
8.00716,4.10012,2.56476,0.0053365348200025775,51992187500,gaussian,0.0026682674100012888,,
5.86532,8.40724,10.84052,0.010971374485734136,51992187500,ball,,,
1.90764,1.80348,8.07804,0.009470850500602207,51992187500,gaussian,0.004735425250301103,,
1.99428,2.10996,2.27508,0.005026136949904912,51992187500,ball,,,
6.62156,6.40092,5.56316,0.007859533274156411,51992187500,ball,,,
2.93412,1.88884,9.07732,0.010039562886965146,51992187500,gaussian,0.005019781443482573,,
9.72524,4.52668,3.0316400000000003,0.005801960875166972,51992187500,ball,,,
2.98948,5.07636,7.1422799999999995,0.008905420223887416,51992187500,shell,,0.007124336179109934,0.008905420223887416
5.33196,9.37372,1.21756,0.0036768944879700984,51992187500,shell,,0.0029415155903760788,0.0036768944879700984
5.79492,5.91444,4.22612,0.006850257453007399,51992187500,gaussian,0.0034251287265036996,,
0.32684,6.73788,5.00924,0.007457991799672179,51992187500,gaussian,0.0037289958998360895,,
1.95268,3.81876,2.45748,0.005223733081749152,51992187500,shell,,0.0041789864653993215,0.005223733081749152
4.77836,7.49852,10.56796,0.01083257144272841,51992187500,ball,,,
9.72772,7.44404,2.3669200000000004,0.005126580381864615,51992187500,shell,,0.004101264305491692,0.005126580381864615
2.27244,8.35708,4.17084,0.006805307387523054,51992187500,shell,,0.005444245910018443,0.006805307387523054
2.00388,0.17716,4.54068,0.007100622590578331,51992187500,ball,,,
3.20076,8.45532,8.25436,0.00957365304986796,51992187500,ball,,,
5.21252,9.83764,6.77972,0.008676445848084226,51992187500,ball,,,
4.52204,2.10428,5.07644,0.007507850399088239,51992187500,ball,,,
7.06308,1.59156,8.51188,0.009721845785848936,51992187500,gaussian,0.004860922892924468,,
0.43916,1.12412,6.5167600000000006,0.008506518387208863,51992187500,ball,,,
5.92932,8.85524,5.94452,0.008124457624766847,51992187500,shell,,0.006499566099813479,0.008124457624766847
2.43564,5.49948,2.68604,0.005461252034087152,51992187500,shell,,0.004369001627269722,0.005461252034087152
3.85028,5.10196,10.291080000000001,0.010689723175307106,51992187500,ball,,,
1.93356,3.58492,9.19516,0.010104518581051427,51992187500,ball,,,
6.75812,8.65684,1.54132,0.004136970161265457,51992187500,gaussian,0.0020684850806327285,,
3.77324,2.86268,8.359639999999999,0.009634513048306497,51992187500,gaussian,0.004817256524153248,,
3.88548,1.34836,8.598279999999999,0.009771062098774907,51992187500,gaussian,0.004885531049387454,,
2.72396,1.11772,5.72956,0.00797621069316463,51992187500,gaussian,0.003988105346582315,,
1.77892,7.80244,6.45012,0.008462913048919373,51992187500,shell,,0.0067703304391354985,0.008462913048919373
4.69484,7.31388,5.85724,0.008064593684176936,51992187500,gaussian,0.004032296842088468,,
5.48868,8.57076,6.95348,0.008786928377964073,51992187500,shell,,0.007029542702371258,0.008786928377964073
1.45036,4.20252,5.15996,0.007569359794652386,51992187500,ball,,,
2.27172,5.25204,2.75092,0.0055268154370501695,51992187500,ball,,,
5.76044,2.77308,7.33884,0.00902712988510332,51992187500,ball,,,
5.77988,6.60916,5.676679999999999,0.007939317831422486,51992187500,ball,,,
4.35276,6.51932,10.12636,0.010603827715914362,51992187500,ball,,,
4.71652,6.36564,9.72372,0.010390876997389638,51992187500,ball,,,
7.93004,5.96028,9.36444,0.010197104905681405,51992187500,gaussian,0.0050985524528407026,,
2.67908,0.90356,3.88788,0.006570409042509192,51992187500,gaussian,0.003285204521254596,,
9.27116,2.94812,10.86876,0.010985655631696317,51992187500,ball,,,
8.79332,8.90324,1.84852,0.004530520067939031,51992187500,shell,,0.003624416054351225,0.004530520067939031
8.56364,8.39548,8.89404,0.009937691730964895,51992187500,shell,,0.007950153384771915,0.009937691730964895
6.90628,6.49396,1.50708,0.004090761263164302,51992187500,ball,,,
9.64556,7.56892,9.22716,0.01012208563621014,51992187500,gaussian,0.00506104281810507,,
5.38212,9.02484,6.80532,0.00869281140093954,51992187500,shell,,0.006954249120751633,0.00869281140093954
7.42124,8.39868,9.28764,0.010155204378286653,51992187500,ball,,,
3.98148,2.02036,1.25428,0.003731927775793201,51992187500,ball,,,
8.51596,1.66172,2.64156,0.005415844936646482,51992187500,shell,,0.004332675949317186,0.005415844936646482
4.56292,7.29044,3.47412,0.0062109550941436215,51992187500,ball,,,
2.66284,3.08988,6.3052399999999995,0.008367327978409809,51992187500,shell,,0.006693862382727848,0.008367327978409809
6.22468,3.72276,10.64948,0.010874271770129174,51992187500,shell,,0.008699417416103339,0.010874271770129174
2.52236,1.70652,8.15196,0.009514084439870198,51992187500,gaussian,0.004757042219935099,,
3.61572,4.66004,9.93492,0.010503116162825413,51992187500,ball,,,
6.84844,0.38908,4.10684,0.006752893075916403,51992187500,gaussian,0.0033764465379582014,,
4.75588,9.44116,4.01268,0.006675030358472015,51992187500,ball,,,
5.90476,7.38332,6.39836,0.00842888866611,51992187500,gaussian,0.004214444333055,,
5.02052,8.49364,1.46772,0.004036989201087508,51992187500,gaussian,0.002018494600543754,,
2.93804,1.01628,1.25244,0.003729189444919525,51992187500,ball,,,
1.49508,2.61556,4.46388,0.0070403173707675945,51992187500,shell,,0.005632253896614076,0.0070403173707675945
4.50316,9.57212,5.62076,0.007900116623006038,51992187500,ball,,,
4.45732,8.55124,8.552520000000001,0.009745026642406653,51992187500,ball,,,
0.29164,0.49148,6.70204,0.008626596589070324,51992187500,ball,,,
1.16228,6.28596,5.923080000000001,0.00810979321822821,51992187500,ball,,,
9.75756,8.35292,5.65916,0.007927056761714653,51992187500,gaussian,0.003963528380857327,,
8.80612,2.99284,4.86932,0.007353094368960647,51992187500,ball,,,
0.66924,1.13468,5.81564,0.008035903985073553,51992187500,ball,,,
3.27748,7.09236,5.11028,0.0075328328333161025,51992187500,gaussian,0.0037664164166580512,,
2.70796,1.00572,1.95356,0.004657462413235417,51992187500,gaussian,0.0023287312066177083,,
4.14692,4.37844,5.29812,0.007670026719841269,51992187500,shell,,0.006136021375873015,0.007670026719841269
4.23084,4.06588,6.35324,0.008399116638445779,51992187500,ball,,,
4.16068,9.27476,3.54548,0.0062744187743515424,51992187500,ball,,,
7.99436,0.01052,9.54396,0.010294382165004203,51992187500,gaussian,0.005147191082502101,,
3.75972,5.66804,3.91892,0.006596585268279785,51992187500,shell,,0.005277268214623828,0.006596585268279785
5.53644,1.20508,4.47484,0.007048954987959391,51992187500,ball,,,
8.93188,8.67316,9.54868,0.010296927412353182,51992187500,shell,,0.008237541929882545,0.010296927412353182
7.85676,1.04732,7.07036,0.008860469708587532,51992187500,ball,,,
6.12452,6.22164,2.01172,0.004726283278960803,51992187500,ball,,,
9.54604,7.27228,10.74044,0.01092061303003037,51992187500,ball,,,
3.51108,6.72756,10.23988,0.010663098356930075,51992187500,gaussian,0.0053315491784650376,,
6.13516,0.99612,10.77276,0.010937031774770829,51992187500,gaussian,0.0054685158873854145,,
2.92132,7.79924,6.05652,0.00820063645386658,51992187500,ball,,,
7.61964,1.78748,6.11004,0.00823679027773169,51992187500,shell,,0.006589432222185353,0.00823679027773169
6.61828,4.47796,3.5390800000000002,0.006268753191946825,51992187500,shell,,0.0050150025535574605,0.006268753191946825
2.26956,5.93692,8.49116,0.009710005899675647,51992187500,ball,,,
7.03012,0.56084,5.73332,0.007978827441529793,51992187500,gaussian,0.003989413720764896,,
3.51724,1.07068,7.94364,0.009391733457809222,51992187500,ball,,,
1.77348,6.56436,10.16628,0.01062470829077492,51992187500,shell,,0.008499766632619936,0.01062470829077492
5.29996,9.14972,3.66556,0.006379786538784648,51992187500,shell,,0.0051038292310277185,0.006379786538784648
0.53092,9.06644,1.92212,0.004619832506866657,51992187500,gaussian,0.0023099162534333285,,
9.39884,0.24188,6.00124,0.00816312560938994,51992187500,gaussian,0.00408156280469497,,
9.29668,5.22676,5.64148,0.007914664463462059,51992187500,shell,,0.006331731570769647,0.007914664463462059
7.86636,9.11452,9.33596,0.010181586909290177,51992187500,shell,,0.008145269527432141,0.010181586909290177
