x1,x2,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
3.17019,3.70383,10.88359,0.319762116822279,3456000,shell,0.5,,0.2,0.25580969345782323,0.319762116822279
9.29313,3.38941,1.83493,0.1312957518320724,3456000,ball,0.5,,0.2,,
2.36051,4.13607,8.549109999999999,0.2834009987096737,3456000,shell,0.5,,0.2,0.226720798967739,0.2834009987096737
5.97577,4.86789,5.18797,0.22076979371740826,3456000,gaussian,0.5,0.11038489685870413,0.2,,
8.27979,2.47103,4.2491900000000005,0.19979931695512654,3456000,gaussian,0.5,0.09989965847756327,0.2,,
3.57233,4.34381,4.2261299999999995,0.19925643228478362,3456000,gaussian,0.5,0.09962821614239181,0.2,,
2.53891,2.38487,8.15151,0.27673236627069386,3456000,shell,0.5,,0.2,0.2213858930165551,0.27673236627069386
4.07257,0.54549,8.53277,0.28313003558330907,3456000,ball,0.5,,0.2,,
1.45339,7.68623,10.71879,0.3173319533307123,3456000,shell,0.5,,0.2,0.25386556266456983,0.3173319533307123
4.37953,0.99421,7.22533,0.2605372155915263,3456000,shell,0.5,,0.2,0.20842977247322106,0.2605372155915263
6.57331,7.62567,7.76991,0.2701773377691207,3456000,ball,0.5,,0.2,,
1.48137,1.40709,9.50957,0.2988968675424873,3456000,shell,0.5,,0.2,0.23911749403398985,0.2988968675424873
6.45099,5.66943,7.6523900000000005,0.26812633480686127,3456000,ball,0.5,,0.2,,
5.23473,7.98061,1.55253,0.12077051667510069,3456000,ball,0.5,,0.2,,
3.50371,3.13847,10.84431,0.31918456799598155,3456000,ball,0.5,,0.2,,
