x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
4.22692,4.93844,1.18588,5.51476,6.49052,14.17812,0.5327655268359532,6591796875,gaussian,0.2663827634179766,,
2.39084,1.18588,5.51476,6.49052,6.62804,2.1132400000000002,0.20568432838938297,6591796875,shell,,0.1645474627115064,0.20568432838938297
6.48068,5.51476,6.49052,6.62804,9.12508,1.06548,0.14604928753079202,6591796875,ball,,,
4.63436,6.49052,6.62804,9.12508,6.51316,6.58396,0.36305329571975536,6591796875,shell,,0.2904426365758043,0.36305329571975536
1.03972,6.62804,9.12508,6.51316,0.72732,1.99892,0.20004352482474627,6591796875,ball,,,
8.09644,9.12508,6.51316,0.72732,3.58164,8.63484,0.4157707558644318,6591796875,ball,,,
0.05188,6.51316,0.72732,3.58164,7.99228,3.8686800000000003,0.27829678924450724,6591796875,shell,,0.2226374313956058,0.27829678924450724
2.09676,0.72732,3.58164,7.99228,0.16756,7.71036,0.39288379816865104,6591796875,shell,,0.31430703853492087,0.39288379816865104
8.60452,3.58164,7.99228,0.16756,1.87612,7.29172,0.38206898394970873,6591796875,shell,,0.30565518715976703,0.38206898394970873
2.50604,7.99228,0.16756,1.87612,7.55924,9.30044,0.43149775385497874,6591796875,ball,,,
5.43108,0.16756,1.87612,7.55924,7.30748,3.35988,0.2593514467542326,6591796875,ball,,,
1.97516,1.87612,7.55924,7.30748,7.51796,9.01276,0.4247718176730387,6591796875,ball,,,
8.60132,7.55924,7.30748,7.51796,6.01692,6.53652,0.36174296077814544,6591796875,ball,,,
6.97964,7.30748,7.51796,6.01692,8.72084,5.07004,0.318590252812952,6591796875,shell,,0.2548722022503616,0.318590252812952
1.33828,7.51796,6.01692,8.72084,3.39068,7.45908,0.3864287447507089,6591796875,gaussian,0.19321437237535444,,
3.70956,6.01692,8.72084,3.39068,3.20436,8.33116,0.4083941658205094,6591796875,gaussian,0.2041970829102547,,
3.91012,8.72084,3.39068,3.20436,6.42972,9.413319999999999,0.434108413416378,6591796875,shell,,0.34728673073310246,0.434108413416378
5.27724,3.39068,3.20436,6.42972,1.62644,3.30364,0.2571716845383783,6591796875,shell,,0.20573734763070264,0.2571716845383783
