x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
5.28365,6.17305,8.98235,17.47265,0.1801639185196783,1458000000,shell,0.5,,0.2,0.14413113481574266,0.1801639185196783
5.48855,8.98235,6.89345,2.39155,0.06665429861936364,1458000000,shell,0.5,,0.2,0.05332343889549092,0.06665429861936364
0.60085,6.89345,8.11315,3.58185,0.08157219102851883,1458000000,ball,0.5,,0.2,,
3.29295,8.11315,0.78505,7.9799500000000005,0.12175547951073296,1458000000,gaussian,0.5,0.06087773975536648,0.2,,
3.79965,0.78505,3.90635,9.74865,0.1345738476129116,1458000000,shell,0.5,,0.2,0.10765907809032929,0.1345738476129116
2.62055,3.90635,0.64145,3.04355,0.07519321440773656,1458000000,ball,0.5,,0.2,,
7.56485,0.64145,0.90915,9.58585,0.13344544207392645,1458000000,gaussian,0.5,0.06672272103696322,0.2,,
0.12095,0.90915,9.47705,6.88795,0.11311844418197473,1458000000,shell,0.5,,0.2,0.09049475534557978,0.11311844418197473
5.75565,9.47705,4.99035,3.86465,0.08473123070636385,1458000000,shell,0.5,,0.2,0.06778498456509108,0.08473123070636385
0.63255,4.99035,2.70945,1.37555,0.050550635640561156,1458000000,ball,0.5,,0.2,,
4.28885,2.70945,2.34515,8.949850000000001,0.1289425660104078,1458000000,gaussian,0.5,0.0644712830052039,0.2,,
2.46895,2.34515,9.44905,8.51595,0.12577808602664245,1458000000,ball,0.5,,0.2,,
0.75165,9.44905,6.63435,5.42065,0.10034924600274463,1458000000,ball,0.5,,0.2,,
8.72455,6.63435,1.89745,8.58755,0.12630573477244342,1458000000,shell,0.5,,0.2,0.10104458781795474,0.12630573477244342
9.17285,1.89745,0.02115,4.07385,0.08699432994172196,1458000000,shell,0.5,,0.2,0.06959546395337757,0.08699432994172196
7.13695,0.02115,5.90105,7.66395,0.11932041678336644,1458000000,ball,0.5,,0.2,,
2.38765,5.90105,9.23835,4.01665,0.08638143717803005,1458000000,gaussian,0.5,0.04319071858901503,0.2,,
4.09655,9.23835,9.00545,3.87955,0.08489441246964245,1458000000,gaussian,0.5,0.042447206234821226,0.2,,
6.61685,9.00545,5.53715,3.35785,0.0789803540331115,1458000000,shell,0.5,,0.2,0.06318428322648921,0.0789803540331115
2.92495,5.53715,2.03305,1.13195,0.045856621227391495,1458000000,ball,0.5,,0.2,,
8.26365,2.03305,9.20235,3.25265,0.07773329857541521,1458000000,ball,0.5,,0.2,,
1.94855,9.20235,6.83345,4.45155,0.09093771934262515,1458000000,gaussian,0.5,0.045468859671312575,0.2,,
7.02085,6.83345,4.49315,1.20185,0.0472512785326425,1458000000,gaussian,0.5,0.02362563926632125,0.2,,
0.63295,4.49315,9.04505,7.71995,0.11975555673059876,1458000000,ball,0.5,,0.2,,
9.97965,9.04505,8.92635,10.72865,0.14117603134060103,1458000000,gaussian,0.5,0.07058801567030051,0.2,,
5.48055,8.92635,0.18145,5.50355,0.10111367344255627,1458000000,ball,0.5,,0.2,,
6.78485,0.18145,6.48915,8.00585,0.12195290633127394,1458000000,shell,0.5,,0.2,0.09756232506501916,0.12195290633127394
3.06095,6.48915,6.13705,8.22795,0.12363295575307955,1458000000,ball,0.5,,0.2,,
3.13565,6.13705,6.81035,8.04465,0.12224806883957212,1458000000,gaussian,0.5,0.06112403441978606,0.2,,
5.89255,6.81035,5.84945,10.23555,0.13789357220786555,1458000000,ball,0.5,,0.2,,
8.30885,5.84945,5.12515,10.16985,0.13745030377069514,1458000000,gaussian,0.5,0.06872515188534757,0.2,,
5.00895,5.12515,0.50905,5.4559500000000005,0.10067545965389696,1458000000,ball,0.5,,0.2,,
7.33165,0.50905,7.25435,10.80065,0.14164895558793578,1458000000,ball,0.5,,0.2,,
2.38455,7.25435,2.63745,9.84755,0.13525475049935567,1458000000,gaussian,0.5,0.06762737524967784,0.2,,
9.99285,2.63745,8.00115,10.09385,0.1369357527846286,1458000000,ball,0.5,,0.2,,
3.27695,8.00115,7.36105,4.20395,0.0883725122652566,1458000000,shell,0.5,,0.2,0.07069800981220528,0.0883725122652566
6.16765,7.36105,0.65835,8.59665,0.12637263847927277,1458000000,shell,0.5,,0.2,0.10109811078341822,0.12637263847927277
2.15655,0.65835,1.34545,3.5395499999999998,0.08108909549179019,1458000000,gaussian,0.5,0.040544547745895096,0.2,,
6.23685,1.34545,6.71715,6.17785,0.10712901454614843,1458000000,ball,0.5,,0.2,,
6.66495,6.71715,9.89305,1.27195,0.0486097570107166,1458000000,gaussian,0.5,0.0243048785053583,0.2,,
7.24365,9.89305,3.42235,5.03265,0.0966911653136753,1458000000,ball,0.5,,0.2,,
0.40855,3.42235,4.77345,8.51155,0.12574558847308867,1458000000,gaussian,0.5,0.06287279423654434,0.2,,
7.44085,4.77345,6.87315,2.8218500000000004,0.07240280512216826,1458000000,gaussian,0.5,0.03620140256108413,0.2,,
5.97295,6.87315,9.30505,5.45995,0.10071235772444335,1458000000,ball,0.5,,0.2,,
2.15965,9.30505,7.94635,7.7086500000000004,0.11966787913224025,1458000000,gaussian,0.5,0.059833939566120126,0.2,,
0.34055,7.94635,7.72145,9.96355,0.13604904030361456,1458000000,shell,0.5,,0.2,0.10883923224289166,0.13604904030361456
0.00485,7.72145,8.06915,10.42585,0.13916953189472334,1458000000,shell,0.5,,0.2,0.11133562551577868,0.13916953189472334
4.00095,8.06915,4.79705,7.56795,0.11857074738707166,1458000000,gaussian,0.5,0.05928537369353583,0.2,,
6.51565,4.79705,2.63035,8.22465,0.12360816041095893,1458000000,ball,0.5,,0.2,,
3.15255,2.63035,6.98945,1.09555,0.04511329328665613,1458000000,shell,0.5,,0.2,0.0360906346293249,0.04511329328665613
