x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
1.05673,1.23461,7.79647,4.29453,0.6527620148761776,1152000,shell,0.5,,0.2,0.5222096119009421,0.6527620148761776
3.09771,7.79647,1.37869,1.27831,0.3561354017543041,1152000,gaussian,0.5,0.17806770087715204,0.2,,
4.12017,1.37869,1.62263,3.51637,0.5906692155626412,1152000,ball,0.5,,0.2,,
8.65859,1.62263,4.15701,2.3959900000000003,0.48757289493534817,1152000,ball,0.5,,0.2,,
2.75993,4.15701,4.78127,8.74973,0.9317392262717255,1152000,ball,0.5,,0.2,,
4.52411,4.78127,4.12829,5.40871,0.7325611821876725,1152000,gaussian,0.5,0.36628059109383626,0.2,,
7.51297,4.12829,0.18183,6.71717,0.816375990459042,1152000,shell,0.5,,0.2,0.6531007923672336,0.816375990459042
8.02419,0.18183,5.89541,10.17759,1.004892325771198,1152000,shell,0.5,,0.2,0.8039138606169584,1.004892325771198
7.15113,5.89541,6.99807,7.57293,0.8668202033682648,1152000,shell,0.5,,0.2,0.6934561626946119,0.8668202033682648
8.12651,6.99807,2.54189,3.07511,0.5523665636734176,1152000,gaussian,0.5,0.2761832818367088,0.2,,
8.85777,2.54189,0.46903,6.589969999999999,0.808609375682927,1152000,shell,0.5,,0.2,0.6468875005463417,0.808609375682927
0.49379,0.46903,1.88981,10.50319,1.0208399668418666,1152000,gaussian,0.5,0.5104199834209333,0.2,,
2.15033,1.88981,9.32687,9.88413,0.9902988579856005,1152000,ball,0.5,,0.2,,
1.74491,9.32687,4.37949,4.51751,0.6694938857775544,1152000,ball,0.5,,0.2,,
7.83457,4.37949,4.00423,7.61477,0.8692114707444283,1152000,gaussian,0.5,0.43460573537221414,0.2,,
3.42739,4.00423,7.18021,10.33279,1.0125252337739745,1152000,shell,0.5,,0.2,0.8100201870191797,1.0125252337739745
8.47753,7.18021,5.84767,5.60333,0.7456244729202955,1152000,shell,0.5,,0.2,0.5964995783362365,0.7456244729202955
8.81931,5.84767,5.80109,1.57591,0.39542375827839416,1152000,shell,0.5,,0.2,0.31633900662271536,0.39542375827839416
5.32337,5.80109,9.10743,7.47157,0.8609996772446816,1152000,gaussian,0.5,0.4304998386223408,0.2,,
6.58499,9.10743,0.40661,3.02639,0.5479734292809926,1152000,ball,0.5,,0.2,,
