x1,x2,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
5.28365,6.17305,17.47265,0.6690759772501776,17496000,ball,0.5,,0.2,,
5.48855,8.98235,2.39155,0.24753452496541278,17496000,gaussian,0.5,0.12376726248270639,0.2,,
0.60085,6.89345,3.58185,0.3029352041034962,17496000,gaussian,0.5,0.1514676020517481,0.2,,
3.29295,8.11315,7.9799500000000005,0.4521641575547204,17496000,gaussian,0.5,0.2260820787773602,0.2,,
3.79965,0.78505,9.74865,0.49976781890481986,17496000,ball,0.5,,0.2,,
2.62055,3.90635,3.04355,0.27924555496911774,17496000,ball,0.5,,0.2,,
7.56485,0.64145,9.58585,0.495577251531872,17496000,gaussian,0.5,0.247788625765936,0.2,,
0.12095,0.90915,6.88795,0.4200887403423553,17496000,gaussian,0.5,0.21004437017117766,0.2,,
5.75565,9.47705,3.86465,0.3146669513756082,17496000,shell,0.5,,0.2,0.25173356110048656,0.3146669513756082
0.63255,4.99035,1.37555,0.1877302415474045,17496000,gaussian,0.5,0.09386512077370225,0.2,,
4.28885,2.70945,8.949850000000001,0.4788548898770543,17496000,gaussian,0.5,0.23942744493852716,0.2,,
2.46895,2.34515,8.51595,0.4671029389036125,17496000,ball,0.5,,0.2,,
0.75165,9.44905,5.42065,0.37266768167162934,17496000,gaussian,0.5,0.18633384083581467,0.2,,
8.72455,6.63435,8.58755,0.46906247166212683,17496000,gaussian,0.5,0.23453123583106342,0.2,,
9.17285,1.89745,4.07385,0.32307143849463127,17496000,gaussian,0.5,0.16153571924731563,0.2,,
