x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
1.05673,1.23461,7.79647,1.37869,1.62263,4.29453,0.07639596429146245,10800000000,shell,,0.06111677143316996,0.07639596429146245
3.09771,7.79647,1.37869,1.62263,4.15701,1.27831,0.041680285946951744,10800000000,shell,,0.0333442287575614,0.041680285946951744
4.12017,1.37869,1.62263,4.15701,4.78127,3.51637,0.06912893714985757,10800000000,gaussian,0.034564468574928786,,
8.65859,1.62263,4.15701,4.78127,4.12829,2.3959900000000003,0.05706306528579413,10800000000,gaussian,0.028531532642897064,,
2.75993,4.15701,4.78127,4.12829,0.18183,8.74973,0.10904604593561092,10800000000,shell,,0.08723683674848874,0.10904604593561092
4.52411,4.78127,4.12829,0.18183,5.89541,5.40871,0.08573525517770347,10800000000,ball,,,
7.51297,4.12829,0.18183,5.89541,6.99807,6.71717,0.09554451636918061,10800000000,ball,,,
8.02419,0.18183,5.89541,6.99807,2.54189,10.17759,0.11760751466358463,10800000000,shell,,0.09408601173086771,0.11760751466358463
7.15113,5.89541,6.99807,2.54189,0.46903,7.57293,0.10144825188120322,10800000000,gaussian,0.05072412594060161,,
8.12651,6.99807,2.54189,0.46903,1.88981,3.07511,0.06464618852277561,10800000000,gaussian,0.032323094261387804,,
8.85777,2.54189,0.46903,1.88981,9.32687,6.589969999999999,0.0946355510624077,10800000000,gaussian,0.04731777553120385,,
0.49379,0.46903,1.88981,9.32687,4.37949,10.50319,0.11947394590499036,10800000000,ball,,,
2.15033,1.88981,9.32687,4.37949,4.00423,9.88413,0.11589956901351704,10800000000,ball,,,
1.74491,9.32687,4.37949,4.00423,7.18021,4.51751,0.0783541778253082,10800000000,ball,,,
7.83457,4.37949,4.00423,7.18021,5.84767,7.61477,0.10172811371892881,10800000000,gaussian,0.05086405685946441,,
3.42739,4.00423,7.18021,5.84767,5.80109,10.33279,0.11850083160594797,10800000000,ball,,,
8.47753,7.18021,5.84767,5.80109,9.10743,5.60333,0.08726411664573447,10800000000,ball,,,
8.81931,5.84767,5.80109,9.10743,0.40661,1.57591,0.04627839645841277,10800000000,gaussian,0.023139198229206386,,
5.32337,5.80109,9.10743,0.40661,7.84047,7.47157,0.10076704694623294,10800000000,gaussian,0.05038352347311647,,
6.58499,9.10743,0.40661,7.84047,7.36669,3.02639,0.06413203829570555,10800000000,ball,,,
1.65273,0.40661,7.84047,7.36669,2.89863,7.45053,0.1006250665221176,10800000000,shell,,0.08050005321769409,0.1006250665221176
2.38971,7.84047,7.36669,2.89863,7.80901,1.69031,0.047928714069203994,10800000000,gaussian,0.023964357034601997,,
1.40417,7.36669,2.89863,7.80901,1.78527,5.040369999999999,0.08276444471152877,10800000000,gaussian,0.041382222355764386,,
8.12659,2.89863,7.80901,1.78527,0.03629,4.34399,0.07683463013424587,10800000000,shell,,0.061467704107396694,0.07683463013424587
3.99593,7.80901,1.78527,0.03629,3.29783,2.94573,0.06327163620497396,10800000000,gaussian,0.03163581810248698,,
9.09611,1.78527,0.03629,3.29783,7.22741,1.9007100000000001,0.050824197083325626,10800000000,gaussian,0.025412098541662813,,
3.35697,0.03629,3.29783,7.22741,7.36207,8.40117,0.10685195757345263,10800000000,gaussian,0.053425978786726315,,
0.61219,3.29783,7.22741,7.36207,1.16989,8.44559,0.10713406747926221,10800000000,shell,,0.08570725398340978,0.10713406747926221
6.62713,7.22741,7.36207,1.16989,1.02503,6.40893,0.09332658203900056,10800000000,ball,,,
3.17851,7.36207,1.16989,1.02503,2.10181,2.84711,0.06220348541482127,10800000000,gaussian,0.031101742707410635,,
3.66177,1.16989,1.02503,2.10181,5.45087,2.83397,0.06205977845496279,10800000000,ball,,,
7.00179,1.02503,2.10181,5.45087,0.52749,3.89119,0.0727199907849831,10800000000,gaussian,0.03635999539249155,,
1.46633,2.10181,5.45087,0.52749,1.60023,10.96013,0.12204512858989085,10800000000,ball,,,
0.47691,5.45087,0.52749,1.60023,5.47221,2.76951,0.061349929134220674,10800000000,shell,,0.04907994330737654,0.061349929134220674
7.99857,0.52749,1.60023,5.47221,6.13167,8.81877,0.1094754161148107,10800000000,ball,,,
6.65539,1.60023,5.47221,6.13167,6.26909,9.64079,0.11446399726282572,10800000000,ball,,,
3.23353,5.47221,6.13167,6.26909,7.34343,10.51933,0.11956570703940836,10800000000,gaussian,0.05978285351970418,,
2.43131,6.13167,6.26909,7.34343,3.97861,1.50791,0.04526893811556907,10800000000,ball,,,
3.24737,6.26909,7.34343,3.97861,6.68447,10.03557,0.11678407329760405,10800000000,ball,,,
1.33299,7.34343,3.97861,6.68447,0.95469,1.05439,0.03785412708131503,10800000000,ball,,,
1.44873,3.97861,6.68447,0.95469,9.37463,1.80653,0.0495490332757699,10800000000,gaussian,0.02477451663788495,,
0.08171,6.68447,0.95469,9.37463,1.86101,4.50231,0.07822224817677295,10800000000,shell,,0.06257779854141836,0.07822224817677295
5.48817,0.95469,9.37463,1.86101,9.58927,1.36437,0.04306046123140076,10800000000,ball,,,
1.19459,9.37463,1.86101,9.58927,7.54429,5.89199,0.08948363076911352,10800000000,shell,,0.07158690461529081,0.08948363076911352
2.43193,1.86101,9.58927,7.54429,9.61383,6.34173,0.09283601084057894,10800000000,gaussian,0.04641800542028947,,
8.06811,9.58927,7.54429,9.61383,4.95941,6.79271,0.09608025199914946,10800000000,ball,,,
8.00097,7.54429,9.61383,4.95941,0.52607,6.88517,0.09673194727672006,10800000000,gaussian,0.04836597363836003,,
0.80019,9.61383,4.95941,0.52607,5.39789,10.313590000000001,0.11839068352977312,10800000000,gaussian,0.05919534176488656,,
1.30313,4.95941,0.52607,5.39789,2.78103,2.4449300000000003,0.05764289859401912,10800000000,gaussian,0.02882144929700956,,
8.63051,0.52607,5.39789,2.78103,4.71381,7.0191099999999995,0.09766829827671429,10800000000,shell,,0.07813463862137143,0.09766829827671429
9.26577,5.39789,2.78103,4.71381,6.37487,7.8779699999999995,0.103471264829652,10800000000,gaussian,0.051735632414826,,
5.10979,2.78103,4.71381,6.37487,6.27549,4.87919,0.08143038005011563,10800000000,ball,,,
3.98233,4.71381,6.37487,6.27549,8.39623,7.236129999999999,0.0991666807145444,10800000000,shell,,0.07933334457163553,0.0991666807145444
5.60891,6.37487,6.27549,8.39623,2.16421,1.42151,0.043952902147260574,10800000000,ball,,,
0.96257,6.27549,8.39623,2.16421,3.21567,10.82277,0.12127793990173298,10800000000,shell,,0.09702235192138639,0.12127793990173298
5.48339,8.39623,2.16421,3.21567,0.33709,10.54879,0.11973301536611627,10800000000,ball,,,
9.18953,2.16421,3.21567,0.33709,2.77943,8.63533,0.10833082885599041,10800000000,gaussian,0.054165414427995204,,
8.44331,3.21567,0.33709,2.77943,1.95061,7.83991,0.10322101734744984,10800000000,gaussian,0.05161050867372492,,
