x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
5.28365,6.17305,8.98235,17.47265,1.7785713924439515,11664000,shell,0.5,,0.2,1.4228571139551613,1.7785713924439515
5.48855,8.98235,6.89345,2.39155,0.6580087160730136,11664000,ball,0.5,,0.2,,
0.60085,6.89345,8.11315,3.58185,0.8052775859582019,11664000,gaussian,0.5,0.40263879297910093,0.2,,
3.29295,8.11315,0.78505,7.9799500000000005,1.2019654907063573,11664000,shell,0.5,,0.2,0.9615723925650859,1.2019654907063573
3.79965,0.78505,3.90635,9.74865,1.3285079360065846,11664000,gaussian,0.5,0.6642539680032923,0.2,,
2.62055,3.90635,0.64145,3.04355,0.7423045699180734,11664000,shell,0.5,,0.2,0.5938436559344588,0.7423045699180734
7.56485,0.64145,0.90915,9.58585,1.3173683591856293,11664000,shell,0.5,,0.2,1.0538946873485036,1.3173683591856293
0.12095,0.90915,9.47705,6.88795,1.1167010044680694,11664000,shell,0.5,,0.2,0.8933608035744556,1.1167010044680694
5.75565,9.47705,4.99035,3.86465,0.8364635062288959,11664000,ball,0.5,,0.2,,
0.63255,4.99035,2.70945,1.37555,0.4990339639528852,11664000,shell,0.5,,0.2,0.39922717116230816,0.4990339639528852
