x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
1.05673,1.23461,7.79647,4.29453,0.31588237697632937,2250000,shell,0.5,,0.2,0.2527059015810635,0.31588237697632937
3.09771,7.79647,1.37869,1.27831,0.17233983391773974,2250000,ball,0.5,,0.2,,
4.12017,1.37869,1.62263,3.51637,0.28583464044558987,2250000,ball,0.5,,0.2,,
8.65859,1.62263,4.15701,2.3959900000000003,0.2359446191589796,2250000,gaussian,0.5,0.1179723095794898,0.2,,
2.75993,4.15701,4.78127,8.74973,0.4508840815019364,2250000,ball,0.5,,0.2,,
4.52411,4.78127,4.12829,5.40871,0.3544985189647206,2250000,shell,0.5,,0.2,0.2835988151717765,0.3544985189647206
7.51297,4.12829,0.18183,6.71717,0.39505789628632787,2250000,ball,0.5,,0.2,,
8.02419,0.18183,5.89541,10.17759,0.48628408092969516,2250000,shell,0.5,,0.2,0.38902726474375615,0.48628408092969516
7.15113,5.89541,6.99807,7.57293,0.41946868845150614,2250000,gaussian,0.5,0.20973434422575307,0.2,,
8.12651,6.99807,2.54189,3.07511,0.2672993512474892,2250000,gaussian,0.5,0.1336496756237446,0.2,,
8.85777,2.54189,0.46903,6.589969999999999,0.39129950244503786,2250000,gaussian,0.5,0.19564975122251893,0.2,,
0.49379,0.46903,1.88981,10.50319,0.49400140922662994,2250000,gaussian,0.5,0.24700070461331497,0.2,,
2.15033,1.88981,9.32687,9.88413,0.47922205956909786,2250000,ball,0.5,,0.2,,
1.74491,9.32687,4.37949,4.51751,0.3239792071091161,2250000,ball,0.5,,0.2,,
7.83457,4.37949,4.00423,7.61477,0.4206258624376667,2250000,gaussian,0.5,0.21031293121883335,0.2,,
3.42739,4.00423,7.18021,10.33279,0.4899777718433982,2250000,shell,0.5,,0.2,0.39198221747471856,0.4899777718433982
8.47753,7.18021,5.84767,5.60333,0.36082006224345536,2250000,ball,0.5,,0.2,,
8.81931,5.84767,5.80109,1.57591,0.1913521219545631,2250000,ball,0.5,,0.2,,
5.32337,5.80109,9.10743,7.47157,0.416652039220593,2250000,shell,0.5,,0.2,0.3333216313764744,0.416652039220593
6.58499,9.10743,0.40661,3.02639,0.26517344057464015,2250000,gaussian,0.5,0.13258672028732008,0.2,,
1.65273,0.40661,7.84047,7.45053,0.4160649779239706,2250000,ball,0.5,,0.2,,
2.38971,7.84047,7.36669,1.69031,0.19817586263900241,2250000,ball,0.5,,0.2,,
1.40417,7.36669,2.89863,5.040369999999999,0.34221479847889524,2250000,gaussian,0.5,0.17110739923944762,0.2,,
8.12659,2.89863,7.80901,4.34399,0.3176961744773086,2250000,gaussian,0.5,0.1588480872386543,0.2,,
3.99593,7.80901,1.78527,2.94573,0.2616158461375991,2250000,gaussian,0.5,0.13080792306879954,0.2,,
