x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
5.28365,6.17305,8.98235,6.89345,8.11315,17.47265,0.3511519631408537,369056250000,gaussian,0.17557598157042684,,
5.48855,8.98235,6.89345,8.11315,0.78505,2.39155,0.12991384736899889,369056250000,ball,,,
0.60085,6.89345,8.11315,0.78505,3.90635,3.58185,0.15898985353294515,369056250000,shell,,0.12719188282635613,0.15898985353294515
3.29295,8.11315,0.78505,3.90635,0.64145,7.9799500000000005,0.23730986761747194,369056250000,gaussian,0.11865493380873597,,
3.79965,0.78505,3.90635,0.64145,0.90915,9.74865,0.26229375540325234,369056250000,ball,,,
2.62055,3.90635,0.64145,0.90915,9.47705,3.04355,0.14655678601519664,369056250000,ball,,,
7.56485,0.64145,0.90915,9.47705,4.99035,9.58585,0.2600944148055934,369056250000,shell,,0.20807553184447475,0.2600944148055934
0.12095,0.90915,9.47705,4.99035,2.70945,6.88795,0.22047568718705968,369056250000,shell,,0.17638054974964776,0.22047568718705968
5.75565,9.47705,4.99035,2.70945,2.34515,3.86465,0.16514704079679768,369056250000,shell,,0.13211763263743814,0.16514704079679768
0.63255,4.99035,2.70945,2.34515,9.44905,1.37555,0.09852669218704974,369056250000,ball,,,
4.28885,2.70945,2.34515,9.44905,6.63435,8.949850000000001,0.25131799729382714,369056250000,ball,,,
2.46895,2.34515,9.44905,6.63435,1.89745,8.51595,0.245150206496705,369056250000,ball,,,
0.75165,9.44905,6.63435,1.89745,0.02115,5.42065,0.19558763498874168,369056250000,gaussian,0.09779381749437084,,
8.72455,6.63435,1.89745,0.02115,5.90105,8.58755,0.24617863047004673,369056250000,ball,,,
9.17285,1.89745,0.02115,5.90105,9.23835,4.07385,0.1695579780466542,369056250000,gaussian,0.0847789890233271,,
7.13695,0.02115,5.90105,9.23835,9.00545,7.66395,0.23256376160406128,369056250000,ball,,,
2.38765,5.90105,9.23835,9.00545,5.53715,4.01665,0.16836340757475515,369056250000,ball,,,
4.09655,9.23835,9.00545,5.53715,2.03305,3.87955,0.16546509336245505,369056250000,shell,,0.13237207468996404,0.16546509336245505
6.61685,9.00545,5.53715,2.03305,9.20235,3.35785,0.15393818360615585,369056250000,shell,,0.12315054688492469,0.15393818360615585
2.92495,5.53715,2.03305,9.20235,6.83345,1.13195,0.08937773278530387,369056250000,shell,,0.0715021862282431,0.08937773278530387
8.26365,2.03305,9.20235,6.83345,4.49315,3.25265,0.15150758609410328,369056250000,ball,,,
1.94855,9.20235,6.83345,4.49315,9.04505,4.45155,0.17724391727873604,369056250000,shell,,0.14179513382298883,0.17724391727873604
7.02085,6.83345,4.49315,9.04505,8.92635,1.20185,0.09209601652752904,369056250000,shell,,0.07367681322202323,0.09209601652752904
0.63295,4.49315,9.04505,8.92635,0.18145,7.71995,0.23341187951783185,369056250000,shell,,0.1867295036142655,0.23341187951783185
9.97965,9.04505,8.92635,0.18145,6.48915,10.72865,0.27516186904134204,369056250000,shell,,0.22012949523307365,0.27516186904134204
5.48055,8.92635,0.18145,6.48915,6.13705,5.50355,0.1970775570462444,369056250000,ball,,,
6.78485,0.18145,6.48915,6.13705,6.81035,8.00585,0.23769466617302765,369056250000,ball,,,
3.06095,6.48915,6.13705,6.81035,5.84945,8.22795,0.24096919892902036,369056250000,shell,,0.1927753591432163,0.24096919892902036
3.13565,6.13705,6.81035,5.84945,5.12515,8.04465,0.2382699583574234,369056250000,gaussian,0.1191349791787117,,
5.89255,6.81035,5.84945,5.12515,0.50905,10.23555,0.268764128706538,369056250000,shell,,0.2150113029652304,0.268764128706538
8.30885,5.84945,5.12515,0.50905,7.25435,10.16985,0.26790016780254733,369056250000,ball,,,
5.00895,5.12515,0.50905,7.25435,2.63745,5.4559500000000005,0.19622344800250544,369056250000,gaussian,0.09811172400125272,,
7.33165,0.50905,7.25435,2.63745,8.00115,10.80065,0.2760836311745872,369056250000,ball,,,
2.38455,7.25435,2.63745,8.00115,7.36105,9.84755,0.2636208823177183,369056250000,shell,,0.21089670585417464,0.2636208823177183
9.99285,2.63745,8.00115,7.36105,0.65835,10.09385,0.2668972722706454,369056250000,gaussian,0.1334486361353227,,
3.27695,8.00115,7.36105,0.65835,1.34545,4.20395,0.1722441509077443,369056250000,shell,,0.13779532072619546,0.1722441509077443
6.16765,7.36105,0.65835,1.34545,6.71715,8.59665,0.24630903043130178,369056250000,shell,,0.19704722434504143,0.24630903043130178
2.15655,0.65835,1.34545,6.71715,9.89305,3.5395499999999998,0.15804826685176782,369056250000,gaussian,0.07902413342588391,,
6.23685,1.34545,6.71715,9.89305,3.42235,6.17785,0.20880187373986442,369056250000,gaussian,0.10440093686993221,,
6.66495,6.71715,9.89305,3.42235,4.77345,1.27195,0.09474378522827594,369056250000,shell,,0.07579502818262075,0.09474378522827594
7.24365,9.89305,3.42235,4.77345,6.87315,5.03265,0.18845778220884649,369056250000,ball,,,
0.40855,3.42235,4.77345,6.87315,9.30505,8.51155,0.24508686651264247,369056250000,ball,,,
7.44085,4.77345,6.87315,9.30505,7.94635,2.8218500000000004,0.14111808493317754,369056250000,gaussian,0.07055904246658877,,
5.97295,6.87315,9.30505,7.94635,7.72145,5.45995,0.1962953648991568,369056250000,shell,,0.15703629191932544,0.1962953648991568
2.15965,9.30505,7.94635,7.72145,8.06915,7.7086500000000004,0.23324098980228816,369056250000,shell,,0.18659279184183053,0.23324098980228816
0.34055,7.94635,7.72145,8.06915,4.79705,9.96355,0.26516900819308775,369056250000,gaussian,0.13258450409654388,,
0.00485,7.72145,8.06915,4.79705,2.63035,10.42585,0.27125106256438347,369056250000,gaussian,0.13562553128219174,,
4.00095,8.06915,4.79705,2.63035,6.98945,7.56795,0.23110260399615337,369056250000,shell,,0.1848820831969227,0.23110260399615337
6.51565,4.79705,2.63035,6.98945,3.90515,8.22465,0.24092087108882937,369056250000,ball,,,
3.15255,2.63035,6.98945,3.90515,3.56905,1.09555,0.08792893511376476,369056250000,ball,,,
6.32885,6.98945,3.90515,3.56905,1.87435,5.38985,0.1950311813576238,369056250000,gaussian,0.0975155906788119,,
5.54895,3.90515,3.56905,1.87435,1.37745,10.39595,0.2708618266735291,369056250000,ball,,,
9.91165,3.56905,1.87435,1.37745,1.98115,2.18065,0.12405340660599383,369056250000,gaussian,0.062026703302996915,,
8.04455,1.87435,1.37745,1.98115,0.82105,3.10755,0.1480896731224789,369056250000,shell,,0.11847173849798312,0.1480896731224789
4.81285,1.37745,1.98115,0.82105,6.07835,10.11385,0.2671615571522535,369056250000,ball,,,
7.41695,1.98115,0.82105,6.07835,1.68545,8.74395,0.24841026877877462,369056250000,shell,,0.1987282150230197,0.24841026877877462
5.94765,0.82105,6.07835,1.68545,3.89715,9.17665,0.2544824257835415,369056250000,gaussian,0.12724121289177076,,
2.21655,6.07835,1.68545,3.89715,9.75305,5.19955,0.1915572489853302,369056250000,ball,,,
9.85685,1.68545,3.89715,9.75305,1.64235,2.9978499999999997,0.14545232287886783,369056250000,gaussian,0.07272616143943392,,
8.40495,3.89715,9.75305,1.64235,0.71345,9.411950000000001,0.2577243883749388,369056250000,gaussian,0.1288621941874694,,
2.22365,9.75305,1.64235,0.71345,5.25315,2.81265,0.1408878554203124,369056250000,gaussian,0.0704439277101562,,
0.86855,1.64235,0.71345,5.25315,1.56505,4.57155,0.17961700437137385,369056250000,shell,,0.1436936034970991,0.17961700437137385
1.86085,0.71345,5.25315,1.56505,0.96635,8.441849999999999,0.2440813111062237,369056250000,ball,,,
9.31295,5.25315,1.56505,0.96635,3.26145,1.19995,0.09202319061606619,369056250000,gaussian,0.046011595308033094,,
0.33965,1.56505,0.96635,3.26145,5.64915,10.688649999999999,0.27464844224082735,369056250000,gaussian,0.13732422112041368,,
7.20055,0.96635,3.26145,5.64915,5.45705,6.4235500000000005,0.21291353296251944,369056250000,shell,,0.17033082637001556,0.21291353296251944
7.22485,3.26145,5.64915,5.45705,2.45035,6.84585,0.21980086716337474,369056250000,ball,,,
2.94095,5.64915,5.45705,2.45035,6.12945,4.90795,0.18610831487210194,369056250000,ball,,,
5.89565,5.45705,2.45035,6.12945,8.68515,4.40465,0.17630775449649216,369056250000,gaussian,0.08815387724824608,,
2.41255,2.45035,6.12945,8.68515,8.62905,3.95555,0.1670779551124802,369056250000,shell,,0.13366236408998416,0.1670779551124802
