x1,x2,x3,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
3.17019,3.70383,3.38941,10.88359,0.032661132476116246,12348000000,shell,,0.026128905980893,0.032661132476116246
9.29313,3.38941,4.13607,1.83493,0.013410806717050791,12348000000,shell,,0.010728645373640634,0.013410806717050791
2.36051,4.13607,4.86789,8.549109999999999,0.028947136248365583,12348000000,gaussian,0.014473568124182792,,
5.97577,4.86789,2.47103,5.18797,0.022549861600199225,12348000000,shell,,0.01803988928015938,0.022549861600199225
8.27979,2.47103,4.34381,4.2491900000000005,0.020407895796286084,12348000000,ball,,,
3.57233,4.34381,2.38487,4.2261299999999995,0.020352444486689027,12348000000,shell,,0.01628195558935122,0.020352444486689027
2.53891,2.38487,0.54549,8.15151,0.028265988995249604,12348000000,ball,,,
4.07257,0.54549,7.68623,8.53277,0.028919459540898525,12348000000,shell,,0.02313556763271882,0.028919459540898525
1.45339,7.68623,0.99421,10.71879,0.0324129107901784,12348000000,shell,,0.02593032863214272,0.0324129107901784
4.37953,0.99421,7.62567,7.22533,0.02661178440385036,12348000000,shell,,0.021289427523080287,0.02661178440385036
6.57331,7.62567,1.40709,7.76991,0.027596445472076122,12348000000,gaussian,0.013798222736038061,,
1.48137,1.40709,5.66943,9.50957,0.030529914814540572,12348000000,gaussian,0.015264957407270286,,
6.45099,5.66943,7.98061,7.6523900000000005,0.027386951989467948,12348000000,shell,,0.02190956159157436,0.027386951989467948
5.23473,7.98061,3.13847,1.55253,0.012335738465625651,12348000000,ball,,,
3.50371,3.13847,2.01269,10.84431,0.03260214050134892,12348000000,gaussian,0.01630107025067446,,
0.28217,2.01269,1.54063,8.998370000000001,0.029697991327372646,12348000000,ball,,,
5.43259,1.54063,7.54301,4.80999,0.021712870364664728,12348000000,ball,,,
6.45793,7.54301,7.40327,2.72773,0.016351057387545272,12348000000,ball,,,
5.97011,7.40327,7.32229,10.41471,0.03194984410504518,12348000000,shell,,0.025559875284036145,0.03194984410504518
9.75497,7.32229,1.21983,7.07917,0.026341246565193113,12348000000,gaussian,0.013170623282596557,,
4.95819,1.21983,3.52141,10.35159,0.031852878416711,12348000000,ball,,,
7.16913,3.52141,2.10007,3.07093,0.017349226273230062,12348000000,gaussian,0.008674613136615031,,
4.21251,2.10007,8.69589,3.12111,0.017490397926432005,12348000000,ball,,,
4.37977,8.69589,3.42703,1.03197,0.010057237101674879,12348000000,gaussian,0.005028618550837439,,
1.98779,3.42703,5.35581,6.83719,0.025887134317556737,12348000000,gaussian,0.012943567158778368,,
7.28833,5.35581,0.10887,3.70213,0.019048947512891646,12348000000,ball,,,
0.07091,0.10887,9.89349,3.20351,0.017719774659687777,12348000000,gaussian,0.008859887329843889,,
1.83657,9.89349,1.68223,3.33677,0.018084574243174802,12348000000,ball,,,
9.88139,1.68223,2.08621,7.226789999999999,0.02661447294836606,12348000000,gaussian,0.01330723647418303,,
9.53553,2.08621,3.50967,6.54133,0.02532084427436166,12348000000,shell,,0.02025667541948933,0.02532084427436166
0.98531,3.50967,3.07509,6.50191,0.025244433512845808,12348000000,gaussian,0.012622216756422904,,
1.00537,3.07509,6.30543,9.67357,0.03079204565659251,12348000000,shell,,0.02463363652527401,0.03079204565659251
4.39899,6.30543,6.35261,10.88039,0.03265633059973674,12348000000,gaussian,0.01632816529986837,,
1.43073,6.35261,1.58247,6.30853,0.024866189502916542,12348000000,shell,,0.019892951602333234,0.024866189502916542
3.99571,1.58247,4.80069,4.45631,0.020899353410550797,12348000000,shell,,0.01671948272844064,0.020899353410550797
9.96617,4.80069,6.41663,6.92237,0.026047890468053836,12348000000,gaussian,0.013023945234026918,,
9.70059,6.41663,8.39501,9.55799,0.03060754090771737,12348000000,shell,,0.024486032726173897,0.03060754090771737
7.29393,8.39501,8.80727,2.52373,0.015727750022406402,12348000000,ball,,,
9.74211,8.80727,2.03029,8.10671,0.02818820825302631,12348000000,gaussian,0.014094104126513156,,
3.99897,2.03029,1.93583,1.16317,0.010677430394386317,12348000000,ball,,,
4.34619,1.93583,0.05341,3.41959,0.018307631906116673,12348000000,gaussian,0.009153815953058336,,
0.24513,0.05341,2.86407,1.50693,0.012153229304713502,12348000000,shell,,0.009722583443770803,0.012153229304713502
6.46451,2.86407,8.12389,2.0931100000000002,0.014323237031121198,12348000000,gaussian,0.007161618515560599,,
3.58377,8.12389,5.58303,5.6759699999999995,0.023586592200081996,12348000000,shell,,0.0188692737600656,0.023586592200081996
7.29579,5.58303,8.76781,7.02519,0.026240625910659027,12348000000,ball,,,
4.20433,8.76781,2.63287,8.37813,0.02865620663440471,12348000000,ball,,,
4.00291,2.63287,8.84149,8.65551,0.02912671349843592,12348000000,ball,,,
2.40057,8.84149,4.87823,8.94077,0.029602787942770784,12348000000,gaussian,0.014801393971385392,,
3.90939,4.87823,1.57821,5.33479,0.022866716998803566,12348000000,ball,,,
5.89153,1.57821,6.19367,9.05733,0.029795127512557643,12348000000,gaussian,0.014897563756278822,,
7.79731,6.19367,8.34309,1.63391,0.012654914581808719,12348000000,shell,,0.010123931665446976,0.012654914581808719
5.32937,8.34309,4.14143,2.63757,0.016078559974281658,12348000000,gaussian,0.008039279987140829,,
1.94699,4.14143,9.12461,9.70839,0.0308474138368832,12348000000,shell,,0.02467793106950656,0.0308474138368832
6.82673,9.12461,8.82647,2.26453,0.01489821344105058,12348000000,shell,,0.011918570752840465,0.01489821344105058
2.88771,8.82647,5.18869,10.468309999999999,0.03203195459621288,12348000000,ball,,,
6.45017,5.18869,6.49263,9.64637,0.03074872487537023,12348000000,gaussian,0.015374362437685115,,
7.56859,6.49263,9.64701,3.90599,0.019566390475586802,12348000000,shell,,0.01565311238046944,0.019566390475586802
5.32993,9.64701,1.01127,1.51973,0.012204735477076165,12348000000,shell,,0.009763788381660933,0.012204735477076165
7.91411,1.01127,8.33829,4.19871,0.020286311619869532,12348000000,shell,,0.016229049295895626,0.020286311619869532
7.04297,8.33829,5.85183,2.04717,0.014165180308139621,12348000000,gaussian,0.0070825901540698104,,
1.33419,5.85183,2.98541,10.08759,0.03144407792928422,12348000000,shell,,0.025155262343427378,0.03144407792928422
