x1,x2,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
2.11346,2.46922,7.58906,0.02180592049153221,8748000000,shell,,0.01744473639322577,0.02180592049153221
6.19542,5.59294,1.5566200000000001,0.009875787444336898,8748000000,shell,,0.007900629955469519,0.009875787444336898
8.24034,2.75738,6.03274,0.01944185658725097,8748000000,shell,,0.015553485269800778,0.01944185658725097
7.31718,3.24526,3.79198,0.015413932402378394,8748000000,shell,,0.012331145921902716,0.015413932402378394
5.51986,8.31402,6.499460000000001,0.020179902735795608,8748000000,shell,,0.016143922188636486,0.020179902735795608
9.04822,9.56254,9.81742,0.02480156674010697,8748000000,ball,,,
5.02594,8.25658,2.43434,0.012350116337890706,8748000000,gaussian,0.006175058168945353,,
6.04838,0.36366,9.35518,0.02421065310170767,8748000000,shell,,0.019368522481366137,0.02421065310170767
4.30226,1.79082,4.14586,0.016117131422682583,8748000000,ball,,,
6.25302,3.99614,5.15022,0.017963597749187384,8748000000,shell,,0.014370878199349908,0.017963597749187384
7.71554,5.08378,2.17994,0.01168699077440976,8748000000,gaussian,0.00584349538720488,,
0.98758,0.93806,10.00638,0.02503911223169703,8748000000,ball,,,
4.30066,3.77962,8.76826,0.023438895384031096,8748000000,gaussian,0.011719447692015548,,
3.48982,8.65374,8.03502,0.022437471385881924,8748000000,ball,,,
5.66914,8.75898,4.22954,0.016278972866868528,8748000000,shell,,0.013023178293494822,0.016278972866868528
6.85478,8.00846,9.66558,0.024609024061039503,8748000000,gaussian,0.012304512030519752,,
6.95506,4.36042,10.20666,0.025288452560670683,8748000000,shell,,0.02023076204853655,0.025288452560670683
7.63862,1.69534,2.15182,0.011611368306910131,8748000000,shell,,0.009289094645528106,0.011611368306910131
0.64674,1.60218,3.94314,0.01571815363613691,8748000000,ball,,,
3.16998,8.21486,5.05278,0.017792854431234795,8748000000,ball,,,
3.30546,0.81322,3.9010599999999998,0.015634058980301586,8748000000,shell,,0.012507247184241269,0.015634058980301586
4.77942,5.68094,2.38062,0.012213087538326247,8748000000,shell,,0.009770470030660998,0.012213087538326247
2.80834,4.73338,9.080739999999999,0.023852892537130094,8748000000,shell,,0.019082314029704076,0.023852892537130094
6.25318,5.79726,7.68798,0.021947575589604126,8748000000,ball,,,
7.99186,5.61802,4.89146,0.017506514355259385,8748000000,gaussian,0.008753257177629693,,
8.19222,3.57054,2.8014200000000002,0.01324858643461153,8748000000,ball,,,
6.71394,0.07258,5.80234,0.01906698468860491,8748000000,shell,,0.01525358775088393,0.01906698468860491
1.22438,6.59566,5.89118,0.019212398107392607,8748000000,gaussian,0.009606199053696304,,
3.25426,4.45482,1.81786,0.010672364457048259,8748000000,shell,,0.008537891565638608,0.010672364457048259
6.35702,4.72414,4.69422,0.01714992206273957,8748000000,ball,,,
7.32354,2.33978,4.66794,0.017101848844987562,8748000000,ball,,,
4.00358,2.05006,6.78238,0.020614437569887716,8748000000,gaussian,0.010307218784943858,,
2.93266,4.20362,10.920259999999999,0.0261575413373549,8748000000,ball,,,
0.95382,0.90174,4.53902,0.016864034391130864,8748000000,ball,,,
5.99714,1.05498,6.6375399999999996,0.020393135584653263,8748000000,gaussian,0.010196567792326632,,
3.31078,3.20046,8.28158,0.022779124684472504,8748000000,ball,,,
6.46706,0.94442,10.03866,0.02507946707231631,8748000000,gaussian,0.012539733536158155,,
4.86262,2.26334,2.01582,0.011238447105786682,8748000000,shell,,0.008990757684629347,0.011238447105786682
6.49474,2.53818,9.07114,0.02384028077196353,8748000000,gaussian,0.011920140385981765,,
2.66598,4.68686,1.10878,0.008334952378130474,8748000000,ball,,,
2.89746,7.95722,2.61306,0.01279543697462877,8748000000,ball,,,
0.16342,3.36894,8.00462,0.022394985771443696,8748000000,gaussian,0.011197492885721848,,
0.97634,1.90938,1.72874,0.010407472487375667,8748000000,ball,,,
2.38918,8.74926,10.78398,0.025993811659684347,8748000000,gaussian,0.012996905829842174,,
4.86386,3.72202,1.6834600000000002,0.010270269308959334,8748000000,gaussian,0.005135134654479667,,
6.13622,9.17854,2.58542,0.012727584323993556,8748000000,gaussian,0.006363792161996778,,
6.00194,5.08858,2.77034,0.013174889074418134,8748000000,shell,,0.010539911259534507,0.013174889074418134
1.60038,9.22766,9.62718,0.024560091303363087,8748000000,ball,,,
2.60626,9.91882,3.88986,0.015611600043368043,8748000000,shell,,0.012489280034694435,0.015611600043368043
7.26102,1.05214,3.03822,0.013797170785840874,8748000000,gaussian,0.006898585392920437,,
8.53154,0.79578,4.75594,0.017262298196266974,8748000000,gaussian,0.008631149098133487,,
0.21958,5.56206,8.75838,0.023425686289084365,8748000000,ball,,,
7.96466,9.42762,3.47226,0.01474981420170473,8748000000,gaussian,0.007374907100852365,,
1.21782,2.74974,1.84302,0.010745965825218322,8748000000,ball,,,
1.92514,2.55098,10.64554,0.025826424142434884,8748000000,ball,,,
0.96678,6.79246,10.097579999999999,0.025152958967462127,8748000000,shell,,0.020122367173969702,0.025152958967462127
8.37906,4.32842,6.27066,0.01982152469327393,8748000000,gaussian,0.009910762346636966,,
6.88662,6.43134,4.679819999999999,0.017123597288692224,8748000000,gaussian,0.008561798644346112,,
1.94274,0.67418,9.79914,0.02477846576850404,8748000000,gaussian,0.01238923288425202,,
1.36198,5.55886,8.36478,0.02289326274124929,8748000000,shell,,0.01831461019299943,0.02289326274124929
0.88946,3.90122,3.72506,0.015277316190989489,8748000000,ball,,,
2.34742,8.65694,8.42862,0.02298045737941246,8748000000,ball,,,
2.74434,4.28538,3.97674,0.015784979777800877,8748000000,shell,,0.012627983822240701,0.015784979777800877
5.72518,2.10126,3.07998,0.013891667480421086,8748000000,gaussian,0.006945833740210543,,
6.13586,2.62602,6.87546,0.020755409718453775,8748000000,shell,,0.01660432777476302,0.020755409718453775
2.88022,6.38654,9.169419999999999,0.023969079944607005,8748000000,shell,,0.019175263955685605,0.023969079944607005
2.88994,3.30458,3.3383399999999996,0.01446257799682984,8748000000,shell,,0.011570062397463873,0.01446257799682984
7.17638,8.25966,10.56318,0.025726326151575246,8748000000,shell,,0.0205810609212602,0.025726326151575246
2.35826,8.18282,10.36186,0.025479992223823158,8748000000,shell,,0.02038399377905853,0.025479992223823158
8.96502,2.98014,10.18222,0.025258157625472906,8748000000,shell,,0.020206526100378326,0.025258157625472906
1.33954,0.45178,2.44394,0.01237444417585119,8748000000,ball,,,
9.63558,1.47406,5.93438,0.01928271166084128,8748000000,ball,,,
9.39666,9.45162,6.424259999999999,0.020062820409783567,8748000000,gaussian,0.010031410204891783,,
4.28182,4.19774,9.94702,0.024964733057627194,8748000000,ball,,,
3.45314,3.24698,6.25354,0.019794448082761776,8748000000,shell,,0.01583555846620942,0.019794448082761776
9.82278,8.78446,5.11358,0.017899584849636063,8748000000,shell,,0.01431966787970885,0.017899584849636063
2.69106,4.51242,8.902660000000001,0.023617848086755686,8748000000,gaussian,0.011808924043377843,,
3.71062,4.19934,10.14382,0.025210484847101717,8748000000,shell,,0.020168387877681375,0.025210484847101717
6.99074,6.01018,6.12714,0.019593378713070948,8748000000,ball,,,
9.25798,0.83086,6.82078,0.02067271188620613,8748000000,ball,,,
7.28146,8.64522,7.23706,0.02129420926174217,8748000000,ball,,,
1.33142,1.54494,3.6526199999999998,0.015128040461682426,8748000000,gaussian,0.007564020230841213,,
8.11234,1.86138,5.82474,0.019103753392629763,8748000000,gaussian,0.009551876696314882,,
6.26118,5.85326,4.57598,0.016932554800952546,8748000000,shell,,0.013546043840762037,0.016932554800952546
1.80786,2.33002,10.467459999999999,0.025609499211154754,8748000000,ball,,,
8.42422,5.19454,2.55342,0.012648573795160656,8748000000,ball,,,
7.37794,4.72058,7.506340000000001,0.021686753691804294,8748000000,shell,,0.017349402953443435,0.021686753691804294
7.95238,3.69166,8.69918,0.02334638212486087,8748000000,gaussian,0.011673191062430435,,
2.51026,9.24682,1.23386,0.008792520177772229,8748000000,ball,,,
1.46902,0.50814,6.12622,0.019591907669066596,8748000000,shell,,0.015673526135253277,0.019591907669066596
5.74754,1.30778,7.73194,0.022010234450859804,8748000000,gaussian,0.011005117225429902,,
2.25158,9.78606,8.310379999999999,0.022818698619689336,8748000000,shell,,0.01825495889575147,0.022818698619689336
7.22866,4.27562,9.77626,0.024749521258297432,8748000000,ball,,,
0.14582,5.24574,8.85102,0.023549250643007356,8748000000,ball,,,
0.58114,3.14298,3.4615400000000003,0.01472702785542426,8748000000,ball,,,
9.87878,9.17646,3.32958,0.014443590205830878,8748000000,gaussian,0.007221795102915439,,
9.40306,1.49642,7.93466,0.02229690543884138,8748000000,gaussian,0.01114845271942069,,
5.33462,5.56734,8.407820000000001,0.022952084480057807,8748000000,gaussian,0.011476042240028904,,
1.63874,8.54618,8.05514,0.022465545968805352,8748000000,shell,,0.017972436775044284,0.022465545968805352
6.35398,0.50286,6.47678,0.020144662872535624,8748000000,ball,,,
2.07346,2.18922,3.14906,0.014046589760156014,8748000000,shell,,0.011237271808124812,0.014046589760156014
7.11542,2.03294,3.67662,0.015177659436318134,8748000000,shell,,0.012142127549054508,0.015177659436318134
7.08034,4.63738,7.27274,0.02134663685169102,8748000000,gaussian,0.01067331842584551,,
3.99718,0.00526,5.27198,0.018174702390118855,8748000000,gaussian,0.009087351195059427,,
1.87986,2.83402,2.45946,0.012413673337998594,8748000000,ball,,,
2.76822,5.60254,2.73742,0.013096376413721826,8748000000,shell,,0.01047710113097746,0.013096376413721826
9.46594,9.33658,5.27434,0.018178769884545455,8748000000,gaussian,0.009089384942272728,,
3.92838,5.52366,4.03518,0.015900540494521786,8748000000,gaussian,0.007950270247260893,,
3.06226,3.11082,6.50586,0.020189835837884352,8748000000,shell,,0.016151868670307483,0.020189835837884352
4.77302,3.63614,10.87022,0.026097541562323082,8748000000,gaussian,0.013048770781161541,,
1.75554,3.36378,10.61994,0.02579535223730721,8748000000,gaussian,0.012897676118653605,,
8.06758,0.49806,5.88638,0.01920456959908323,8748000000,gaussian,0.009602284799541614,,
1.46066,3.89962,3.52826,0.014868279672245488,8748000000,ball,,,
8.80982,5.89374,8.555019999999999,0.023152129640150215,8748000000,shell,,0.018521703712120172,0.023152129640150215
3.30914,2.23898,2.26954,0.011924751890283313,8748000000,ball,,,
1.13478,7.96846,4.74558,0.01724348646744016,8748000000,ball,,,
8.51506,5.28042,3.36666,0.014523793335928566,8748000000,gaussian,0.007261896667964283,,
1.75862,0.53534,9.47182,0.024361114282773898,8748000000,ball,,,
5.88674,8.28218,5.58314,0.01870336245056524,8748000000,ball,,,
2.64998,4.57486,7.33278,0.021434569169777,8748000000,ball,,,
5.26546,4.53322,1.46106,0.009567852170314795,8748000000,gaussian,0.004783926085157398,,
9.69942,0.12094,8.50062,0.023078401908075464,8748000000,gaussian,0.011539200954037732,,
9.64834,2.61338,8.32074,0.022832917469308697,8748000000,ball,,,
8.93318,4.55726,5.16798,0.017994543896219812,8748000000,ball,,,
6.35186,4.13802,2.8514600000000003,0.013366388283063696,8748000000,shell,,0.010693110626450958,0.013366388283063696
5.91222,7.61054,9.72142,0.024680007328721672,8748000000,gaussian,0.012340003664360836,,
9.15394,7.15258,6.64234,0.020400507996737788,8748000000,shell,,0.01632040639739023,0.020400507996737788
5.10438,3.75566,6.57118,0.020290937486540716,8748000000,ball,,,
4.01426,9.77482,6.17786,0.019674307828107127,8748000000,shell,,0.0157394462624857,0.019674307828107127
8.87702,2.36414,4.41422,0.016630580856408835,8748000000,gaussian,0.008315290428204418,,
9.36354,6.61978,1.10794,0.008331794544051922,8748000000,ball,,,
7.08358,3.61006,8.662379999999999,0.02329694887955009,8748000000,shell,,0.018637559103640074,0.02329694887955009
2.09266,8.32362,7.6802600000000005,0.021936553328869558,8748000000,gaussian,0.010968276664434779,,
0.27382,6.14174,9.05902,0.02382434888344282,8748000000,gaussian,0.01191217444172141,,
1.63714,0.53498,2.6775399999999996,0.01295234532709314,8748000000,ball,,,
3.59078,5.16046,9.36158,0.024218933096769053,8748000000,ball,,,
0.02706,5.86442,5.19866,0.018047877662739815,8748000000,ball,,,
2.98262,9.10334,3.33582,0.014457118310720095,8748000000,gaussian,0.007228559155360048,,
9.73474,5.21818,8.71114,0.02336242540849966,8748000000,shell,,0.01868994032679973,0.02336242540849966
8.14598,3.04686,9.38878,0.024254091540760827,8748000000,ball,,,
6.85746,5.67722,2.17306,0.01166853383555532,8748000000,ball,,,
9.08342,5.80894,8.12462,0.022562226762355413,8748000000,gaussian,0.011281113381177706,,
5.81634,5.78938,8.96874,0.023705337785681957,8748000000,gaussian,0.011852668892840978,,
