x1,x2,x3,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
2.11346,2.46922,5.59294,7.58906,0.0495744202406952,3906984375,gaussian,0.0247872101203476,,
6.19542,5.59294,2.75738,1.5566200000000001,0.02245199587714985,3906984375,gaussian,0.011225997938574926,,
8.24034,2.75738,3.24526,6.03274,0.04419986622853106,3906984375,gaussian,0.02209993311426553,,
7.31718,3.24526,8.31402,3.79198,0.03504262811441089,3906984375,gaussian,0.017521314057205445,,
5.51986,8.31402,9.56254,6.499460000000001,0.04587776879353337,3906984375,gaussian,0.022938884396766685,,
9.04822,9.56254,8.25658,9.81742,0.05638483790120977,3906984375,shell,,0.045107870320967816,0.05638483790120977
5.02594,8.25658,0.36366,2.43434,0.028077230566525346,3906984375,gaussian,0.014038615283262673,,
6.04838,0.36366,1.79082,9.35518,0.055041432056575,3906984375,shell,,0.04403314564526001,0.055041432056575
4.30226,1.79082,3.99614,4.14586,0.03664130787475131,3906984375,ball,,,
6.25302,3.99614,5.08378,5.15022,0.04083913560075756,3906984375,gaussian,0.02041956780037878,,
7.71554,5.08378,0.93806,2.17994,0.02656965534771639,3906984375,shell,,0.021255724278173113,0.02656965534771639
0.98758,0.93806,3.77962,10.00638,0.056924882978918866,3906984375,ball,,,
4.30066,3.77962,8.65374,8.76826,0.0532868883107627,3906984375,shell,,0.04262951064861016,0.0532868883107627
3.48982,8.65374,8.75898,8.03502,0.051010212389531004,3906984375,ball,,,
5.66914,8.75898,8.00846,4.22954,0.03700924445278069,3906984375,gaussian,0.018504622226390346,,
6.85478,8.00846,4.36042,9.66558,0.05594710395230049,3906984375,shell,,0.044757683161840395,0.05594710395230049
6.95506,4.36042,1.69534,10.20666,0.05749174289461438,3906984375,gaussian,0.02874587144730719,,
7.63862,1.69534,1.60218,2.15182,0.026397732314936345,3906984375,shell,,0.02111818585194908,0.026397732314936345
0.64674,1.60218,8.21486,3.94314,0.03573425639464533,3906984375,gaussian,0.017867128197322665,,
3.16998,8.21486,0.81322,5.05278,0.04045096115974925,3906984375,shell,,0.0323607689277994,0.04045096115974925
3.30546,0.81322,5.68094,3.9010599999999998,0.035543072362308976,3906984375,gaussian,0.017771536181154488,,
4.77942,5.68094,4.73338,2.38062,0.027765704011279747,3906984375,ball,,,
2.80834,4.73338,5.79726,9.080739999999999,0.05422808539777175,3906984375,gaussian,0.027114042698885874,,
6.25318,5.79726,5.61802,7.68798,0.04989646440130659,3906984375,ball,,,
7.99186,5.61802,3.57054,4.89146,0.03979998459291869,3906984375,shell,,0.031839987674334956,0.03979998459291869
8.19222,3.57054,0.07258,2.8014200000000002,0.030119847119485475,3906984375,gaussian,0.015059923559742738,,
6.71394,0.07258,6.59566,5.80234,0.04334761800323262,3906984375,gaussian,0.02167380900161631,,
1.22438,6.59566,4.45482,5.89118,0.04367820647503857,3906984375,gaussian,0.021839103237519284,,
3.25426,4.45482,4.72414,1.81786,0.024262964765051902,3906984375,ball,,,
6.35702,4.72414,2.33978,4.69422,0.03898929392884721,3906984375,ball,,,
7.32354,2.33978,2.05006,4.66794,0.03888000242243793,3906984375,shell,,0.031104001937950345,0.03888000242243793
