x1,x2,x3,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
1.05673,1.23461,7.79647,4.29453,0.02676815315365563,486000000,gaussian,0.013384076576827815,,
3.09771,7.79647,1.37869,1.27831,0.014604230577672662,486000000,gaussian,0.007302115288836331,,
4.12017,1.37869,1.62263,3.51637,0.024221881275260208,486000000,gaussian,0.012110940637630104,,
8.65859,1.62263,4.15701,2.3959900000000003,0.019994156565124842,486000000,ball,,,
2.75993,4.15701,4.78127,8.74973,0.03820831748740954,486000000,ball,,,
4.52411,4.78127,4.12829,5.40871,0.030040519319958183,486000000,ball,,,
7.51297,4.12829,0.18183,6.71717,0.033477556974145034,486000000,gaussian,0.016738778487072517,,
8.02419,0.18183,5.89541,10.17759,0.04120814487693364,486000000,ball,,,
7.15113,5.89541,6.99807,7.57293,0.035546149180947735,486000000,shell,,0.02843691934475819,0.035546149180947735
8.12651,6.99807,2.54189,3.07511,0.022651184407801735,486000000,gaussian,0.011325592203900867,,
8.85777,2.54189,0.46903,6.589969999999999,0.03315906734228138,486000000,ball,,,
0.49379,0.46903,1.88981,10.50319,0.04186211813041739,486000000,gaussian,0.020931059065208694,,
2.15033,1.88981,9.32687,9.88413,0.04060970291519982,486000000,shell,,0.03248776233215986,0.04060970291519982
1.74491,9.32687,4.37949,4.51751,0.027454285729737293,486000000,ball,,,
7.83457,4.37949,4.00423,7.61477,0.03564420913219754,486000000,shell,,0.028515367305758033,0.03564420913219754
3.42739,4.00423,7.18021,10.33279,0.04152115152525223,486000000,ball,,,
8.47753,7.18021,5.84767,5.60333,0.030576212511431517,486000000,shell,,0.024460970009145214,0.030576212511431517
8.81931,5.84767,5.80109,1.57591,0.016215348750337415,486000000,gaussian,0.008107674375168707,,
5.32337,5.80109,9.10743,7.47157,0.035307463823711555,486000000,ball,,,
6.58499,9.10743,0.40661,3.02639,0.0224710328494067,486000000,shell,,0.01797682627952536,0.0224710328494067
1.65273,0.40661,7.84047,7.45053,0.03525771572807864,486000000,gaussian,0.01762885786403932,,
2.38971,7.84047,7.36669,1.69031,0.01679359859596141,486000000,shell,,0.013434878876769127,0.01679359859596141
1.40417,7.36669,2.89863,5.040369999999999,0.02899958593706829,486000000,gaussian,0.014499792968534144,,
8.12659,2.89863,7.80901,4.34399,0.026921855964685087,486000000,ball,,,
3.99593,7.80901,1.78527,2.94573,0.022169559137384946,486000000,ball,,,
9.09611,1.78527,0.03629,1.9007100000000001,0.017808138218501104,486000000,gaussian,0.008904069109250552,,
3.35697,0.03629,3.29783,8.40117,0.037439537436583355,486000000,gaussian,0.018719768718291677,,
0.61219,3.29783,7.22741,8.44559,0.03753838508167706,486000000,ball,,,
6.62713,7.22741,7.36207,6.40893,0.03270042160599254,486000000,gaussian,0.01635021080299627,,
3.17851,7.36207,1.16989,2.84711,0.02179529298069477,486000000,ball,,,
3.66177,1.16989,1.02503,2.83397,0.021744939929373083,486000000,ball,,,
7.00179,1.02503,2.10181,3.89119,0.025480139804746095,486000000,ball,,,
1.46633,2.10181,5.45087,10.96013,0.04276302713174713,486000000,gaussian,0.021381513565873565,,
0.47691,5.45087,0.52749,2.76951,0.021496217951584434,486000000,gaussian,0.010748108975792217,,
7.99857,0.52749,1.60023,8.81877,0.038358763218712615,486000000,ball,,,
6.65539,1.60023,5.47221,9.64079,0.04010669722842088,486000000,gaussian,0.02005334861421044,,
3.23353,5.47221,6.13167,10.51933,0.04189427003951933,486000000,ball,,,
2.43131,6.13167,6.26909,1.50791,0.015861647664500142,486000000,ball,,,
