x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
1.05673,1.23461,7.79647,1.37869,1.62263,4.29453,0.5364025106939931,6250000,shell,0.5,,0.2,0.42912200855519456,0.5364025106939931
3.09771,7.79647,1.37869,1.62263,4.15701,1.27831,0.29265171577770116,6250000,gaussian,0.5,0.14632585788885058,0.2,,
4.12017,1.37869,1.62263,4.15701,4.78127,3.51637,0.4853781975618678,6250000,shell,0.5,,0.2,0.38830255804949426,0.4853781975618678
8.65859,1.62263,4.15701,4.78127,4.12829,2.3959900000000003,0.4006595344541762,6250000,shell,0.5,,0.2,0.32052762756334097,0.4006595344541762
2.75993,4.15701,4.78127,4.12829,0.18183,8.74973,0.7656500361453121,6250000,shell,0.5,,0.2,0.6125200289162498,0.7656500361453121
4.52411,4.78127,4.12829,0.18183,5.89541,5.40871,0.601976904916818,6250000,shell,0.5,,0.2,0.48158152393345444,0.601976904916818
7.51297,4.12829,0.18183,5.89541,6.99807,6.71717,0.6708511233387132,6250000,shell,0.5,,0.2,0.5366808986709706,0.6708511233387132
8.02419,0.18183,5.89541,6.99807,2.54189,10.17759,0.8257630717422256,6250000,shell,0.5,,0.2,0.6606104573937805,0.8257630717422256
7.15113,5.89541,6.99807,2.54189,0.46903,7.57293,0.7123032940193589,6250000,ball,0.5,,0.2,,
8.12651,6.99807,2.54189,0.46903,1.88981,3.07511,0.453903267692496,6250000,gaussian,0.5,0.226951633846248,0.2,,
8.85777,2.54189,0.46903,1.88981,9.32687,6.589969999999999,0.6644689632703283,6250000,ball,0.5,,0.2,,
0.49379,0.46903,1.88981,9.32687,4.37949,10.50319,0.8388679315762891,6250000,ball,0.5,,0.2,,
2.15033,1.88981,9.32687,4.37949,4.00423,9.88413,0.8137709941066859,6250000,shell,0.5,,0.2,0.6510167952853487,0.8137709941066859
1.74491,9.32687,4.37949,4.00423,7.18021,4.51751,0.5501518057748486,6250000,ball,0.5,,0.2,,
7.83457,4.37949,4.00423,7.18021,5.84767,7.61477,0.7142683008596512,6250000,ball,0.5,,0.2,,
3.42739,4.00423,7.18021,5.84767,5.80109,10.33279,0.8320353592272168,6250000,shell,0.5,,0.2,0.6656282873817735,0.8320353592272168
8.47753,7.18021,5.84767,5.80109,9.10743,5.60333,0.6127115705180843,6250000,ball,0.5,,0.2,,
8.81931,5.84767,5.80109,9.10743,0.40661,1.57591,0.32493664137123507,6250000,gaussian,0.5,0.16246832068561753,0.2,,
5.32337,5.80109,9.10743,0.40661,7.84047,7.47157,0.7075203183634573,6250000,shell,0.5,,0.2,0.5660162546907659,0.7075203183634573
6.58499,9.10743,0.40661,7.84047,7.36669,3.02639,0.45029324096880563,6250000,shell,0.5,,0.2,0.36023459277504455,0.45029324096880563
1.65273,0.40661,7.84047,7.36669,2.89863,7.45053,0.7065234246574715,6250000,gaussian,0.5,0.35326171232873577,0.2,,
2.38971,7.84047,7.36669,2.89863,7.80901,1.69031,0.33652409259436006,6250000,shell,0.5,,0.2,0.26921927407548807,0.33652409259436006
1.40417,7.36669,2.89863,7.80901,1.78527,5.040369999999999,0.5811178162511856,6250000,ball,0.5,,0.2,,
8.12659,2.89863,7.80901,1.78527,0.03629,4.34399,0.5394825354257579,6250000,gaussian,0.5,0.26974126771287893,0.2,,
3.99593,7.80901,1.78527,0.03629,3.29783,2.94573,0.44425206005100215,6250000,ball,0.5,,0.2,,
