x1,x2,weight,radius,rng_seed,kind,sigma,inner_radius,outer_radius
5.28365,6.17305,17.47265,0.06074824744918696,17496000000,ball,,,
5.48855,8.98235,2.39155,0.022474710027129207,17496000000,gaussian,0.011237355013564604,,
0.60085,6.89345,3.58185,0.027504772799618934,17496000000,gaussian,0.013752386399809467,,
3.29295,8.11315,7.9799500000000005,0.04105390279244257,17496000000,gaussian,0.020526951396221287,,
3.79965,0.78505,9.74865,0.04537604123039434,17496000000,shell,,0.036300832984315475,0.04537604123039434
2.62055,3.90635,3.04355,0.025353889018805,17496000000,shell,,0.020283111215044003,0.025353889018805
7.56485,0.64145,9.58585,0.04499556183436136,17496000000,gaussian,0.02249778091718068,,
0.12095,0.90915,6.88795,0.03814163953967886,17496000000,ball,,,
5.75565,9.47705,3.86465,0.028569947922519958,17496000000,shell,,0.02285595833801597,0.028569947922519958
0.63255,4.99035,1.37555,0.017044825333720107,17496000000,gaussian,0.008522412666860053,,
4.28885,2.70945,8.949850000000001,0.043477267652112135,17496000000,ball,,,
2.46895,2.34515,8.51595,0.042410258149425395,17496000000,shell,,0.033928206519540316,0.042410258149425395
0.75165,9.44905,5.42065,0.0338360803739303,17496000000,shell,,0.027068864299144242,0.0338360803739303
8.72455,6.63435,8.58755,0.042588172444582496,17496000000,gaussian,0.021294086222291248,,
9.17285,1.89745,4.07385,0.029333026975646707,17496000000,ball,,,
7.13695,0.02115,7.66395,0.04023284053795905,17496000000,gaussian,0.020116420268979526,,
2.38765,5.90105,4.01665,0.029126369829340772,17496000000,gaussian,0.014563184914670386,,
4.09655,9.23835,3.87955,0.028624970072439287,17496000000,gaussian,0.014312485036219643,,
6.61685,9.00545,3.35785,0.026630848894995576,17496000000,shell,,0.021304679115996462,0.026630848894995576
2.92495,5.53715,1.13195,0.015462082510161157,17496000000,gaussian,0.007731041255080578,,
8.26365,2.03305,3.25265,0.026210362739113487,17496000000,ball,,,
1.94855,9.20235,4.45155,0.0306626716519108,17496000000,ball,,,
7.02085,6.83345,1.20185,0.01593233753004712,17496000000,gaussian,0.00796616876502356,,
0.63295,4.49315,7.71995,0.0403795624199357,17496000000,gaussian,0.02018978120996785,,
9.97965,9.04505,10.72865,0.04760218669886598,17496000000,gaussian,0.02380109334943299,,
5.48055,8.92635,5.50355,0.03409383246797989,17496000000,gaussian,0.017046916233989944,,
6.78485,0.18145,8.00585,0.04112047180052074,17496000000,gaussian,0.02056023590026037,,
3.06095,6.48915,8.22795,0.04168695624891246,17496000000,ball,,,
3.13565,6.13705,8.04465,0.04121999564102747,17496000000,ball,,,
5.89255,6.81035,10.23555,0.046495396608621134,17496000000,ball,,,
8.30885,5.84945,10.16985,0.04634593393635637,17496000000,shell,,0.0370767471490851,0.04634593393635637
5.00895,5.12515,5.4559500000000005,0.03394607413829961,17496000000,gaussian,0.016973037069149804,,
7.33165,0.50905,10.80065,0.047761648812245094,17496000000,shell,,0.038209319049796076,0.047761648812245094
2.38455,7.25435,9.84755,0.04560563024785376,17496000000,ball,,,
9.99285,2.63745,10.09385,0.0461724359858032,17496000000,ball,,,
3.27695,8.00115,4.20395,0.0297977269083973,17496000000,shell,,0.02383818152671784,0.0297977269083973
6.16765,7.36105,8.59665,0.04261073125086919,17496000000,ball,,,
2.15655,0.65835,3.5395499999999998,0.027341881098284275,17496000000,shell,,0.021873504878627423,0.027341881098284275
6.23685,1.34545,6.17785,0.03612210445970152,17496000000,ball,,,
6.66495,6.71715,1.27195,0.016390393657036977,17496000000,ball,,,
7.24365,9.89305,5.03265,0.032602637003500926,17496000000,gaussian,0.016301318501750463,,
0.40855,3.42235,8.51155,0.042399300520167556,17496000000,shell,,0.033919440416134046,0.042399300520167556
7.44085,4.77345,2.8218500000000004,0.024413009872985926,17496000000,shell,,0.01953040789838874,0.024413009872985926
5.97295,6.87315,5.45995,0.03395851554798013,17496000000,ball,,,
2.15965,9.30505,7.7086500000000004,0.04034999900632549,17496000000,shell,,0.032279999205060396,0.04034999900632549
0.34055,7.94635,9.96355,0.04587345142965279,17496000000,gaussian,0.022936725714826394,,
0.00485,7.72145,10.42585,0.04692562878512632,17496000000,ball,,,
4.00095,8.06915,7.56795,0.039980064608320154,17496000000,gaussian,0.019990032304160077,,
6.51565,4.79705,8.22465,0.04167859567599027,17496000000,gaussian,0.020839297837995135,,
3.15255,2.63035,1.09555,0.015211444812831354,17496000000,shell,,0.012169155850265083,0.015211444812831354
6.32885,6.98945,5.38985,0.03373981554723022,17496000000,shell,,0.026991852437784177,0.03373981554723022
5.54895,3.90515,10.39595,0.04685829213121093,17496000000,gaussian,0.023429146065605463,,
9.91165,3.56905,2.18065,0.021460871168169075,17496000000,shell,,0.017168696934535262,0.021460871168169075
8.04455,1.87435,3.10755,0.025619073938951662,17496000000,shell,,0.020495259151161332,0.025619073938951662
4.81285,1.37745,10.11385,0.046218156485957625,17496000000,gaussian,0.023109078242978812,,
7.41695,1.98115,8.74395,0.04297423924877493,17496000000,ball,,,
5.94765,0.82105,9.17665,0.0440247043892131,17496000000,ball,,,
2.21655,6.07835,5.19955,0.033138835557011054,17496000000,gaussian,0.016569417778505527,,
9.85685,1.68545,2.9978499999999997,0.02516282017412565,17496000000,ball,,,
8.40495,3.89715,9.411950000000001,0.04458555429579388,17496000000,gaussian,0.02229277714789694,,
2.22365,9.75305,2.81265,0.024373180850552047,17496000000,shell,,0.01949854468044164,0.024373180850552047
0.86855,1.64235,4.57155,0.03107320867591772,17496000000,gaussian,0.01553660433795886,,
1.86085,0.71345,8.441849999999999,0.04222534241921714,17496000000,ball,,,
9.31295,5.25315,1.19995,0.01591973886350205,17496000000,gaussian,0.007959869431751025,,
0.33965,1.56505,10.688649999999999,0.04751336538616211,17496000000,gaussian,0.023756682693081056,,
7.20055,0.96635,6.4235500000000005,0.03683340930234137,17496000000,shell,,0.0294667274418731,0.03683340930234137
7.22485,3.26145,6.84585,0.038024897678361015,17496000000,shell,,0.030419918142688813,0.038024897678361015
2.94095,5.64915,4.90795,0.03219618612716312,17496000000,gaussian,0.01609809306358156,,
5.89565,5.45705,4.40465,0.03050071826899419,17496000000,ball,,,
2.41255,2.45035,3.95555,0.028903990368425947,17496000000,ball,,,
8.34885,6.12945,4.60985,0.03120310134207169,17496000000,shell,,0.024962481073657353,0.03120310134207169
4.08895,8.68515,3.33595,0.026543863228276784,17496000000,shell,,0.02123509058262143,0.026543863228276784
8.49165,8.62905,9.560649999999999,0.044936379062260313,17496000000,shell,,0.035949103249808254,0.044936379062260313
5.70455,0.49435,8.367550000000001,0.04203911092183564,17496000000,ball,,,
3.63285,8.11745,4.133850000000001,0.029548247052001823,17496000000,gaussian,0.014774123526000911,,
9.55695,1.96115,1.28395,0.01646752837225615,17496000000,gaussian,0.008233764186128076,,
1.72765,6.28105,5.7566500000000005,0.03486898271970272,17496000000,gaussian,0.01743449135985136,,
4.27655,5.49835,8.859549999999999,0.04325737846765289,17496000000,ball,,,
7.47685,0.02545,3.81785,0.028396433351878036,17496000000,shell,,0.02271714668150243,0.028396433351878036
8.14495,7.07715,5.55195,0.0342434204055366,17496000000,shell,,0.02739473632442928,0.0342434204055366
3.20365,1.61305,6.59265,0.037315079782536856,17496000000,shell,,0.029852063826029486,0.037315079782536856
3.32855,3.86235,2.63155,0.023575460122169625,17496000000,gaussian,0.011787730061084812,,
0.28085,4.65345,8.06185,0.04126403766683604,17496000000,shell,,0.033011230133468836,0.04126403766683604
0.65295,9.63315,4.93995,0.03230097570802973,17496000000,gaussian,0.016150487854014864,,
4.51965,5.82505,9.66865,0.045189473789290335,17496000000,ball,,,
6.06055,7.98635,4.88355,0.032116054323906865,17496000000,shell,,0.025692843459125494,0.032116054323906865
8.44485,6.80145,7.2658499999999995,0.039173969284394,17496000000,gaussian,0.019586984642197,,
9.88095,9.22915,10.24795,0.046523551832736806,17496000000,ball,,,
1.27565,8.11705,6.58465,0.03729243249693082,17496000000,shell,,0.02983394599754466,0.03729243249693082
3.67255,6.27035,8.81555,0.04314982821378946,17496000000,gaussian,0.02157491410689473,,
4.36885,3.26945,7.8298499999999995,0.04066596529089829,17496000000,gaussian,0.020332982645449145,,
0.62895,9.46515,4.27595,0.03005181271833639,17496000000,shell,,0.024041450174669115,0.03005181271833639
3.07165,5.68905,2.9406499999999998,0.024921606428898197,17496000000,shell,,0.019937285143118558,0.024921606428898197
5.36455,3.11435,5.62755,0.03447577563679153,17496000000,gaussian,0.017237887818395765,,
6.45285,2.85745,2.1538500000000003,0.021328587346710795,17496000000,shell,,0.017062869877368637,0.021328587346710795
9.69695,7.94115,1.82395,0.019627312126730825,17496000000,ball,,,
3.50765,3.74105,8.33665,0.041961417331495846,17496000000,shell,,0.03356913386519668,0.041961417331495846
8.33655,8.91835,4.519550000000001,0.03089597907113416,17496000000,shell,,0.02471678325690733,0.03089597907113416
9.09685,6.36545,8.63785,0.04271271654407371,17496000000,gaussian,0.021356358272036854,,
5.88495,6.25715,9.69195,0.045243890960287636,17496000000,shell,,0.03619511276823011,0.045243890960287636
